Element 1: (1, (7, 13), ['.', '.', '%', '%'], [(15, 7), (10, 2), (15, 1)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (7, 12))
Element 2: (1, (7, 12), ['.', '%', '', '.'], [(15, 6), (9, 2), (14, 1)], [False, True, False, False], 96, False, [True, False, False, True], 1038, 'East', (8, 12))
Element 3: (1, (8, 12), ['', '%', '%', '.'], [(16, 6), (9, 3), (14, 2)], [False, True, True, False], 94, False, [False, False, False, True], 1077, 'East', (9, 12))
Element 4: (1, (9, 12), ['', '%', '.', '.'], [(17, 6), (10, 3), (14, 3)], [False, True, False, False], 92, False, [False, False, True, True], 1116, 'East', (10, 12))
Element 5: (1, (10, 12), ['', '%', '.', '.'], [(17, 7), (11, 3), (14, 4)], [False, True, False, False], 90, False, [False, False, True, True], 1155, 'East', (11, 12))
Element 6: (1, (11, 12), ['', '%', '%', '.'], [(18, 7), (11, 4), (15, 4)], [False, True, True, False], 88, False, [False, False, False, True], 1194, 'East', (12, 12))
Element 7: (1, (12, 12), ['', '.', '.', '.'], [(17, 7), (12, 4), (16, 4)], [False, False, False, False], 86, False, [False, True, True, True], 1223, 'East', (13, 12))
Element 8: (1, (13, 12), ['', '.', '.', '%'], [(17, 6), (13, 4), (17, 4)], [False, False, False, True], 84, False, [False, True, True, False], 1252, 'North', (13, 13))
Element 9: (1, (13, 13), ['.', '', '%', '.'], [(17, 5), (13, 5), (18, 4)], [False, False, True, False], 82, False, [True, False, False, True], 1291, 'East', (14, 13))
Element 10: (1, (14, 13), ['', '%', '%', '.'], [(16, 5), (14, 5), (18, 5)], [False, True, True, False], 80, False, [False, False, False, True], 1330, 'East', (15, 13))
Element 11: (1, (15, 13), ['', '.', '%', '.'], [(16, 4), (15, 5), (17, 5)], [False, False, True, False], 78, False, [False, True, False, True], 1349, 'East', (16, 13))
Element 12: (1, (16, 13), ['', '.', '%', '.'], [(16, 3), (16, 5), (17, 6)], [False, False, True, False], 76, False, [False, True, False, True], 1368, 'East', (17, 13))
Element 13: (1, (17, 13), ['', '.', '%', '.'], [(17, 3), (17, 5), (17, 7)], [False, False, True, False], 74, False, [False, True, False, True], 1387, 'East', (18, 13))
Element 14: (1, (18, 13), ['', '.', '%', '%'], [(18, 3), (18, 5), (18, 7)], [False, False, True, True], 72, False, [False, True, False, False], 1406, 'South', (18, 12))
