Element 1: (2, (13, 11), ['.', '%', '.', '%'], [(12, 2), (12, 12), (17, 5)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (13, 12))
Element 2: (2, (13, 12), ['', '', '.', '%'], [(13, 2), (12, 13), (18, 5)], [False, False, False, True], 96, False, [False, False, True, False], 58, 'North', (13, 13))
Element 3: (2, (13, 13), ['', '', '%', '.'], [(14, 2), (12, 12), (18, 4)], [False, False, True, False], 94, False, [False, False, False, True], 87, 'East', (14, 13))
Element 4: (2, (14, 13), ['', '%', '%', '.'], [(14, 3), (12, 11), (18, 3)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (15, 13))
Element 5: (2, (15, 13), ['', '.', '%', '.'], [(14, 4), (13, 11), (17, 3)], [False, False, True, False], 90, False, [False, True, False, True], 155, 'East', (16, 13))
Element 6: (2, (16, 13), ['', '.', '%', '.'], [(15, 4), (13, 12), (17, 4)], [False, False, True, False], 88, False, [False, True, False, True], 184, 'East', (17, 13))
Element 7: (2, (17, 13), ['', '.', '%', '.'], [(15, 5), (13, 13), (16, 4)], [False, False, True, False], 86, False, [False, True, False, True], 213, 'East', (18, 13))
Element 8: (2, (18, 13), ['', '.', '%', '%'], [(15, 6), (14, 13), (16, 5)], [False, False, True, True], 84, False, [False, True, False, False], 242, 'South', (18, 12))
Element 9: (2, (18, 12), ['.', '.', '', '%'], [(15, 7), (15, 13), (16, 6)], [False, False, False, True], 82, False, [True, True, False, False], 271, 'South', (18, 11))
Element 10: (2, (18, 11), ['.', '.', '', '%'], [(15, 8), (15, 12), (17, 6)], [False, False, False, True], 80, False, [True, True, False, False], 310, 'South', (18, 10))
Element 11: (2, (18, 10), ['.', '%', '', '%'], [(14, 8), (16, 12), (17, 7)], [False, True, False, True], 78, False, [True, False, False, False], 349, 'West', (17, 10))
Element 12: (2, (17, 10), ['.', '.', '.', ''], [(14, 7), (17, 12), (18, 7)], [False, False, False, False], 76, False, [True, True, True, False], 388, 'North', (17, 11))
Element 13: (2, (17, 11), ['.', '', '', ''], [(14, 8), (18, 12), (17, 7)], [False, False, False, False], 74, False, [True, False, False, False], 397, 'West', (16, 11))
Element 14: (2, (16, 11), ['%', '.', '', ''], [(13, 8), (18, 13), (17, 6)], [True, False, False, False], 72, False, [False, True, False, False], 416, 'South', (16, 10))
Element 15: (2, (16, 10), ['%', '.', '', ''], [(14, 8), (17, 13), (16, 6)], [True, False, False, False], 70, False, [False, True, False, False], 425, 'South', (16, 9))
Element 16: (2, (16, 9), ['%', '%', '', '.'], [(15, 8), (16, 13), (15, 6)], [True, True, False, False], 68, False, [False, False, False, True], 434, 'East', (17, 9))
