Element 1: (0, (4, 8), ['%', '%', '%', '.'], [(3, 5), (11, 12), (17, 10)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (5, 8))
Element 2: (0, (5, 8), ['', '%', '%', '.'], [(4, 5), (12, 12), (18, 10)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (6, 8))
Element 3: (0, (6, 8), ['', '%', '.', '.'], [(5, 5), (13, 12), (18, 11)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (7, 8))
Element 4: (0, (7, 8), ['', '%', '.', '.'], [(6, 5), (13, 13), (18, 12)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (8, 8))
Element 5: (0, (8, 8), ['', '%', '.', '.'], [(6, 6), (14, 13), (18, 13)], [False, True, False, False], 90, False, [False, False, True, True], 156, 'East', (9, 8))
Element 6: (0, (9, 8), ['', '.', '%', '.'], [(5, 6), (15, 13), (17, 13)], [False, False, True, False], 88, False, [False, True, False, True], 195, 'East', (10, 8))
Element 7: (0, (10, 8), ['', '.', '%', '%'], [(4, 6), (16, 13), (17, 12)], [False, False, True, True], 86, False, [False, True, False, False], 234, 'South', (10, 7))
Element 8: (0, (10, 7), ['.', '%', '', '%'], [(3, 6), (16, 12), (17, 11)], [False, True, False, True], 84, False, [True, False, False, False], 273, 'West', (9, 7))
Element 9: (0, (9, 7), ['%', '.', '', ''], [(3, 7), (16, 11), (17, 12)], [True, False, False, False], 82, False, [False, True, False, False], 302, 'South', (9, 6))
Element 10: (0, (9, 6), ['.', '.', '', '%'], [(2, 7), (16, 10), (17, 13)], [False, False, False, True], 80, False, [True, True, False, False], 331, 'South', (9, 5))
Element 11: (0, (9, 5), ['.', '.', '', 'F'], [(2, 8), (16, 9), (18, 13)], [False, False, False, False], 78, False, [True, True, False, False], 1350, 'East', (10, 5))
Element 12: (0, (10, 5), ['', '.', '%', '%'], [(1, 8), (17, 9), (18, 12)], [False, False, True, True], 76, False, [False, True, False, False], 3359, 'South', (10, 4))
Element 13: (0, (10, 4), ['.', '.', '', '.'], [(1, 7), (17, 10), (17, 12)], [False, False, False, False], 74, False, [True, True, False, True], 3378, 'East', (11, 4))
Element 14: (0, (11, 4), ['', '.', '%', '.'], [(1, 6), (18, 10), (18, 12)], [False, False, True, False], 72, False, [False, True, False, True], 3397, 'East', (12, 4))
Element 15: (0, (12, 4), ['', '%', '.', '.'], [(2, 6), (18, 11), (17, 12)], [False, True, False, False], 70, False, [False, False, True, True], 3416, 'East', (13, 4))
Element 16: (0, (13, 4), ['', '.', '.', '.'], [(2, 5), (18, 12), (17, 11)], [False, False, False, False], 68, False, [False, True, True, True], 3435, 'East', (14, 4))
Element 17: (0, (14, 4), ['', '.', '.', '.'], [(2, 4), (18, 13), (18, 11)], [False, False, False, False], 66, False, [False, True, True, True], 3454, 'East', (15, 4))
Element 18: (0, (15, 4), ['', '%', '.', '.'], [(3, 4), (17, 13), (18, 10)], [False, True, False, False], 64, False, [False, False, True, True], 3473, 'East', (16, 4))
Element 19: (0, (16, 4), ['', '.', '.', '.'], [(4, 4), (17, 12), (17, 10)], [False, False, False, False], 62, False, [False, True, True, True], 3492, 'East', (17, 4))
Element 20: (0, (17, 4), ['', '.', '.', '.'], [(4, 3), (17, 11), (16, 10)], [False, False, False, False], 60, False, [False, True, True, True], 3511, 'East', (18, 4))
Element 21: (0, (18, 4), ['', '.', '.', '%'], [(5, 3), (17, 12), (16, 11)], [False, False, False, True], 58, False, [False, True, True, False], 3530, 'North', (18, 5))
Element 22: (0, (18, 5), ['.', '', '%', '%'], [(6, 3), (17, 13), (16, 12)], [False, False, True, True], 56, False, [True, False, False, False], 3549, 'West', (17, 5))
Element 23: (0, (17, 5), ['.', '', '.', ''], [(7, 3), (18, 13), (15, 12)], [False, False, False, False], 54, False, [True, False, True, False], 3578, 'North', (17, 6))
Element 24: (0, (17, 6), ['.', '', '.', '%'], [(8, 3), (18, 12), (15, 13)], [False, False, False, True], 52, False, [True, False, True, False], 3597, 'North', (17, 7))
Element 25: (0, (17, 7), ['%', '', '%', '.'], [(9, 3), (17, 12), (16, 13)], [True, False, True, False], 50, False, [False, False, False, True], 3616, 'East', (18, 7))
Element 26: (0, (18, 7), ['', '%', '%', '%'], [(9, 2), (18, 12), (15, 13)], [False, True, True, True], 48, False, [False, False, False, False], 4625, 'West', (17, 7))
Element 27: (0, (17, 7), ['%', '', '%', ''], [(10, 2), (18, 11), (14, 13)], [True, False, True, False], 46, False, [False, False, False, False], 4634, 'South', (17, 6))
Element 28: (0, (17, 6), ['.', '', '', '%'], [(11, 2), (17, 11), (13, 13)], [False, False, False, True], 44, False, [True, False, False, False], 4643, 'West', (16, 6))
Element 29: (0, (16, 6), ['.', '.', '%', ''], [(12, 2), (18, 11), (12, 13)], [False, False, True, False], 42, False, [True, True, False, False], 4672, 'South', (16, 5))
Element 30: (0, (16, 5), ['.', '', '', ''], [(13, 2), (18, 10), (12, 12)], [False, False, False, False], 40, False, [True, False, False, False], 4691, 'West', (15, 5))
Element 31: (0, (15, 5), ['.', '', '.', ''], [(14, 2), (17, 10), (12, 11)], [False, False, False, False], 38, False, [True, False, True, False], 4720, 'North', (15, 6))
Element 32: (0, (15, 6), ['%', '', '.', ''], [(14, 3), (17, 11), (13, 11)], [True, False, False, False], 36, False, [False, False, True, False], 4749, 'North', (15, 7))
Element 33: (0, (15, 7), ['.', '', '.', '%'], [(13, 3), (17, 10), (13, 12)], [False, False, False, True], 34, False, [True, False, True, False], 4768, 'North', (15, 8))
Element 34: (0, (15, 8), ['.', '', '%', '%'], [(13, 4), (17, 9), (13, 11)], [False, False, True, True], 32, False, [True, False, False, False], 4777, 'West', (14, 8))
Element 35: (0, (14, 8), ['.', '.', '%', ''], [(13, 5), (16, 9), (12, 11)], [False, False, True, False], 30, False, [True, True, False, False], 4796, 'South', (14, 7))
Element 36: (0, (14, 7), ['%', '%', '', ''], [(14, 5), (16, 10), (12, 12)], [True, True, False, False], 28, False, [False, False, False, False], 4815, 'North', (14, 8))
Element 37: (0, (14, 8), ['.', '', '%', ''], [(15, 5), (17, 10), (13, 12)], [False, False, True, False], 26, False, [True, False, False, False], 4814, 'West', (13, 8))
Element 38: (0, (13, 8), ['%', '%', '%', ''], [(16, 5), (16, 10), (12, 12)], [True, True, True, False], 24, False, [False, False, False, False], 4823, 'East', (14, 8))
Element 39: (0, (14, 8), ['', '', '%', ''], [(17, 5), (16, 11), (11, 12)], [False, False, True, False], 22, False, [False, False, False, False], 4822, 'East', (15, 8))
Element 40: (0, (15, 8), ['', '', '%', '%'], [(18, 5), (17, 11), (10, 12)], [False, False, True, True], 20, False, [False, False, False, False], 4831, 'South', (15, 7))
Element 41: (0, (15, 7), ['', '', '', '%'], [(18, 4), (16, 11), (10, 13)], [False, False, False, True], 18, False, [False, False, False, False], 4840, 'West', (14, 7))
Element 42: (0, (14, 7), ['%', '%', '', ''], [(18, 3), (16, 12), (9, 13)], [True, True, False, False], 16, False, [False, False, False, False], 4859, 'East', (15, 7))
Element 43: (0, (15, 7), ['', '', '', '%'], [(17, 3), (15, 12), (9, 12)], [False, False, False, True], 14, False, [False, False, False, False], 4878, 'South', (15, 6))
Element 44: (0, (15, 6), ['%', '', '', ''], [(16, 3), (16, 12), (8, 12)], [True, False, False, False], 12, False, [False, False, False, False], 4897, 'South', (15, 5))
Element 45: (0, (15, 5), ['', '', '', ''], [(16, 4), (17, 12), (7, 12)], [False, False, False, False], 10, False, [False, False, False, False], 4906, 'West', (14, 5))
Element 46: (0, (14, 5), ['', '', '%', ''], [(17, 4), (16, 12), (7, 13)], [False, False, True, False], 8, False, [False, False, False, False], 4915, 'West', (13, 5))
Element 47: (0, (13, 5), ['.', '', '.', ''], [(16, 4), (16, 13), (6, 13)], [False, False, False, False], 6, False, [True, False, True, False], 4924, 'North', (13, 6))
Element 48: (0, (13, 6), ['.', '', '%', '%'], [(15, 4), (17, 13), (6, 12)], [False, False, True, True], 4, False, [True, False, False, False], 4943, 'West', (12, 6))
Element 49: (0, (12, 6), ['.', '.', '%', ''], [(14, 4), (16, 13), (6, 11)], [False, False, True, False], 2, False, [True, True, False, False], 4962, 'South', (12, 5))
Element 50: (0, (12, 5), ['%', '', '', ''], [(15, 4), (15, 13), (5, 11)], [True, False, False, False], 0, False, [False, False, False, False], 4981, 'Stop', (12, 5))
Element 51: #0#
