Element 1: (1, (2, 6), ['.', '.', 'G', '.'], [(16, 13), (2, 7), (10, 8)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (3, 6))
Element 2: (1, (3, 6), ['', '.', '.', '.'], [(17, 13), (2, 8), (10, 7)], [False, False, False, False], 96, False, [False, True, True, True], 1038, 'East', (4, 6))
Element 3: (1, (4, 6), ['', '.', '%', '.'], [(18, 13), (1, 8), (9, 7)], [False, False, True, False], 94, False, [False, True, False, True], 2067, 'East', (5, 6))
Element 4: (1, (5, 6), ['', '.', '%', '.'], [(18, 12), (1, 7), (9, 8)], [False, False, True, False], 92, False, [False, True, False, True], 2106, 'East', (6, 6))
Element 5: (1, (6, 6), ['', '.', '%', '%'], [(18, 11), (1, 6), (8, 8)], [False, False, True, True], 90, False, [False, True, False, False], 2145, 'South', (6, 5))
Element 6: (1, (6, 5), ['.', '.', '', '%'], [(18, 10), (1, 5), (8, 9)], [False, False, False, True], 88, False, [True, True, False, False], 2184, 'South', (6, 4))
Element 7: (1, (6, 4), ['%', '.', '', '%'], [(17, 10), (2, 5), (7, 9)], [True, False, False, True], 86, False, [False, True, False, False], 2223, 'South', (6, 3))
Element 8: (1, (6, 3), ['.', '.', '', '.'], [(17, 11), (3, 5), (7, 8)], [False, False, False, False], 84, False, [True, True, False, True], 2262, 'East', (7, 3))
Element 9: (1, (7, 3), ['', '.', '%', '.'], [(17, 12), (4, 5), (6, 8)], [False, False, True, False], 82, False, [False, True, False, True], 2301, 'East', (8, 3))
Element 10: (1, (8, 3), ['', '.', '.', '.'], [(16, 12), (5, 5), (6, 9)], [False, False, False, False], 80, False, [False, True, True, True], 2340, 'East', (9, 3))
Element 11: (1, (9, 3), ['', 'F', '.', '.'], [(16, 11), (6, 5), (6, 8)], [False, False, False, False], 78, False, [False, False, True, True], 2359, 'South', (9, 2))
Element 12: (1, (9, 2), ['.', '.', '', '.'], [(16, 10), (6, 6), (5, 8)], [False, False, False, False], 76, False, [True, True, False, True], 3378, 'East', (10, 2))
Element 13: (1, (10, 2), ['', '%', '.', '.'], [(16, 9), (5, 6), (4, 8)], [False, True, False, False], 74, False, [False, False, True, True], 3407, 'East', (11, 2))
Element 14: (1, (11, 2), ['', '.', '.', '.'], [(17, 9), (4, 6), (5, 8)], [False, False, False, False], 72, False, [False, True, True, True], 3426, 'East', (12, 2))
Element 15: (1, (12, 2), ['', '.', '%', '.'], [(16, 9), (3, 6), (6, 8)], [False, False, True, False], 70, False, [False, True, False, True], 3435, 'East', (13, 2))
Element 16: (1, (13, 2), ['', '.', '.', '.'], [(16, 10), (3, 7), (7, 8)], [False, False, False, False], 68, False, [False, True, True, True], 3454, 'East', (14, 2))
Element 17: (1, (14, 2), ['', '.', '.', '%'], [(16, 11), (3, 6), (7, 9)], [False, False, False, True], 66, False, [False, True, True, False], 3463, 'North', (14, 3))
Element 18: (1, (14, 3), ['.', '', '.', '%'], [(16, 12), (2, 6), (6, 9)], [False, False, False, True], 64, False, [True, False, True, False], 3472, 'North', (14, 4))
Element 19: (1, (14, 4), ['.', '', '.', '.'], [(15, 12), (3, 6), (7, 9)], [False, False, False, False], 62, False, [True, False, True, True], 3491, 'East', (15, 4))
Element 20: (1, (15, 4), ['', '%', '.', '.'], [(16, 12), (4, 6), (8, 9)], [False, True, False, False], 60, False, [False, False, True, True], 3500, 'East', (16, 4))
Element 21: (1, (16, 4), ['', '.', '.', '.'], [(17, 12), (5, 6), (8, 8)], [False, False, False, False], 58, False, [False, True, True, True], 3509, 'East', (17, 4))
Element 22: (1, (17, 4), ['', '.', '.', '.'], [(17, 11), (6, 6), (7, 8)], [False, False, False, False], 56, False, [False, True, True, True], 3518, 'East', (18, 4))
Element 23: (1, (18, 4), ['', '.', '.', '%'], [(16, 11), (6, 5), (8, 8)], [False, False, False, True], 54, False, [False, True, True, False], 3527, 'North', (18, 5))
Element 24: (1, (18, 5), ['.', '', '%', '%'], [(17, 11), (6, 4), (9, 8)], [False, False, True, True], 52, False, [True, False, False, False], 3536, 'West', (17, 5))
Element 25: (1, (17, 5), ['.', '', '.', ''], [(17, 10), (6, 3), (9, 7)], [False, False, False, False], 50, False, [True, False, True, False], 3545, 'North', (17, 6))
Element 26: (1, (17, 6), ['.', '', '.', '%'], [(17, 9), (6, 2), (9, 6)], [False, False, False, True], 48, False, [True, False, True, False], 3574, 'North', (17, 7))
Element 27: (1, (17, 7), ['%', '', '%', '.'], [(17, 10), (7, 2), (9, 5)], [True, False, True, False], 46, False, [False, False, False, True], 3603, 'East', (18, 7))
Element 28: (1, (18, 7), ['', '%', '%', '%'], [(16, 10), (8, 2), (10, 5)], [False, True, True, True], 44, False, [False, False, False, False], 4622, 'West', (17, 7))
Element 29: (1, (17, 7), ['%', '', '%', ''], [(17, 10), (8, 1), (10, 4)], [True, False, True, False], 42, False, [False, False, False, False], 4641, 'South', (17, 6))
Element 30: (1, (17, 6), ['.', '', '', '%'], [(18, 10), (9, 1), (11, 4)], [False, False, False, True], 40, False, [True, False, False, False], 4660, 'West', (16, 6))
Element 31: (1, (16, 6), ['.', '.', '%', ''], [(18, 11), (9, 2), (12, 4)], [False, False, True, False], 38, False, [True, True, False, False], 4679, 'South', (16, 5))
Element 32: (1, (16, 5), ['.', '', '', ''], [(17, 11), (10, 2), (13, 4)], [False, False, False, False], 36, False, [True, False, False, False], 4698, 'West', (15, 5))
Element 33: (1, (15, 5), ['.', '', '.', ''], [(18, 11), (10, 3), (13, 5)], [False, False, False, False], 34, False, [True, False, True, False], 4727, 'North', (15, 6))
Element 34: (1, (15, 6), ['%', '', '.', ''], [(18, 12), (11, 3), (14, 5)], [True, False, False, False], 32, False, [False, False, True, False], 4756, 'North', (15, 7))
Element 35: (1, (15, 7), ['.', '', '.', '%'], [(17, 12), (11, 4), (15, 5)], [False, False, False, True], 30, False, [True, False, True, False], 4765, 'North', (15, 8))
Element 36: (1, (15, 8), ['.', '', '%', '%'], [(18, 12), (12, 4), (16, 5)], [False, False, True, True], 28, False, [True, False, False, False], 4774, 'West', (14, 8))
Element 37: (1, (14, 8), ['.', '.', '%', ''], [(18, 13), (12, 5), (17, 5)], [False, False, True, False], 26, False, [True, True, False, False], 4793, 'South', (14, 7))
Element 38: (1, (14, 7), ['%', '%', '', ''], [(17, 13), (12, 6), (18, 5)], [True, True, False, False], 24, False, [False, False, False, False], 4812, 'North', (14, 8))
Element 39: (1, (14, 8), ['.', '', '%', ''], [(17, 12), (13, 6), (18, 4)], [False, False, True, False], 22, False, [True, False, False, False], 4821, 'West', (13, 8))
Element 40: (1, (13, 8), ['%', '%', '%', ''], [(17, 13), (13, 5), (18, 3)], [True, True, True, False], 20, False, [False, False, False, False], 4840, 'East', (14, 8))
Element 41: (1, (14, 8), ['', '', '%', ''], [(16, 13), (14, 5), (17, 3)], [False, False, True, False], 18, False, [False, False, False, False], 4849, 'East', (15, 8))
Element 42: (1, (15, 8), ['', '', '%', '%'], [(16, 12), (15, 5), (16, 3)], [False, False, True, True], 16, False, [False, False, False, False], 4858, 'South', (15, 7))
Element 43: (1, (15, 7), ['', '', '', '%'], [(16, 13), (16, 5), (16, 4)], [False, False, False, True], 14, False, [False, False, False, False], 4857, 'West', (14, 7))
Element 44: (1, (14, 7), ['%', '%', '', ''], [(15, 13), (17, 5), (17, 4)], [True, True, False, False], 12, False, [False, False, False, False], 4856, 'East', (15, 7))
Element 45: (1, (15, 7), ['', '', '', '%'], [(15, 12), (18, 5), (16, 4)], [False, False, False, True], 10, False, [False, False, False, False], 4855, 'South', (15, 6))
Element 46: (1, (15, 6), ['%', '', '', ''], [(15, 13), (18, 4), (15, 4)], [True, False, False, False], 8, False, [False, False, False, False], 4854, 'South', (15, 5))
Element 47: (1, (15, 5), ['', '', '', ''], [(14, 13), (18, 3), (14, 4)], [False, False, False, False], 6, False, [False, False, False, False], 4863, 'West', (14, 5))
Element 48: (1, (14, 5), ['', '', '%', ''], [(13, 13), (17, 3), (14, 3)], [False, False, True, False], 4, False, [False, False, False, False], 4872, 'West', (13, 5))
Element 49: (1, (13, 5), ['', '', '', ''], [(13, 12), (17, 4), (13, 3)], [False, False, False, False], 2, False, [False, False, False, False], 4891, 'North', (13, 6))
Element 50: (1, (13, 6), ['', '', '%', '%'], [(13, 12), (16, 4), (13, 2)], [False, False, True, True], 0, False, [False, False, False, False], 4890, 'Stop', (13, 6))
Element 51: #0#
