Element 1: (1, (9, 4), ['.', '.', '.', '.'], [(13, 12), (9, 7), (11, 1)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (10, 4))
Element 2: (1, (10, 4), ['', '.', 'F', '.'], [(13, 13), (10, 7), (12, 1)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'North', (10, 5))
Element 3: (1, (10, 5), ['.', '', '%', '%'], [(14, 13), (10, 8), (13, 1)], [False, False, True, True], 94, False, [True, False, False, False], 1077, 'West', (9, 5))
Element 4: (1, (9, 5), ['.', '', '.', ''], [(15, 13), (9, 8), (14, 1)], [False, False, False, False], 92, False, [True, False, True, False], 1116, 'North', (9, 6))
Element 5: (1, (9, 6), ['.', '', '', '%'], [(16, 13), (8, 8), (15, 1)], [False, False, False, True], 90, False, [True, False, False, False], 1155, 'West', (8, 6))
Element 6: (1, (8, 6), ['%', '.', '%', ''], [(17, 13), (8, 9), (14, 1)], [True, False, True, False], 88, False, [False, True, False, False], 1184, 'South', (8, 5))
Element 7: (1, (8, 5), ['%', '.', '', ''], [(18, 13), (7, 9), (14, 2)], [True, False, False, False], 86, False, [False, True, False, False], 1223, 'South', (8, 4))
Element 8: (1, (8, 4), ['%', '.', '', ''], [(18, 12), (7, 8), (14, 3)], [True, False, False, False], 84, False, [False, True, False, False], 1262, 'South', (8, 3))
Element 9: (1, (8, 3), ['.', '.', '', '.'], [(18, 11), (6, 8), (14, 4)], [False, False, False, False], 82, False, [True, True, False, True], 1301, 'East', (9, 3))
Element 10: (1, (9, 3), ['', 'F', '', '.'], [(18, 10), (6, 9), (15, 4)], [False, False, False, False], 80, False, [False, False, False, True], 1340, 'South', (9, 2))
Element 11: (1, (9, 2), ['.', '.', '', '.'], [(17, 10), (6, 8), (16, 4)], [False, False, False, False], 78, False, [True, True, False, True], 2359, 'East', (10, 2))
Element 12: (1, (10, 2), ['', '%', '.', '.'], [(17, 11), (5, 8), (17, 4)], [False, True, False, False], 76, False, [False, False, True, True], 2398, 'East', (11, 2))
Element 13: (1, (11, 2), ['', '', '.', '.'], [(17, 12), (4, 8), (18, 4)], [False, False, False, False], 74, False, [False, False, True, True], 2437, 'East', (12, 2))
Element 14: (1, (12, 2), ['', '', '%', '.'], [(16, 12), (5, 8), (18, 5)], [False, False, True, False], 72, False, [False, False, False, True], 2466, 'East', (13, 2))
Element 15: (1, (13, 2), ['', '', '.', ''], [(16, 11), (6, 8), (17, 5)], [False, False, False, False], 70, False, [False, False, True, False], 2495, 'North', (13, 3))
Element 16: (1, (13, 3), ['%', '', '.', ''], [(16, 10), (7, 8), (17, 6)], [True, False, False, False], 68, False, [False, False, True, False], 2524, 'North', (13, 4))
Element 17: (1, (13, 4), ['.', '', '.', ''], [(16, 9), (7, 9), (17, 7)], [False, False, False, False], 66, False, [True, False, True, False], 2553, 'North', (13, 5))
Element 18: (1, (13, 5), ['.', '', '.', '.'], [(17, 9), (6, 9), (18, 7)], [False, False, False, False], 64, False, [True, False, True, True], 2582, 'East', (14, 5))
Element 19: (1, (14, 5), ['', '', '%', '.'], [(16, 9), (7, 9), (17, 7)], [False, False, True, False], 62, False, [False, False, False, True], 2591, 'East', (15, 5))
Element 20: (1, (15, 5), ['', '', '.', '.'], [(16, 10), (8, 9), (17, 6)], [False, False, False, False], 60, False, [False, False, True, True], 2600, 'East', (16, 5))
Element 21: (1, (16, 5), ['', '', 'G', ''], [(16, 11), (8, 8), (16, 6)], [False, False, False, False], 58, False, [False, False, False, False], 2619, 'East', (17, 5))
Element 22: (1, (17, 5), ['', '', '', ''], [(16, 12), (7, 8), (15, 6)], [False, False, False, False], 56, False, [False, False, False, False], 2628, 'East', (18, 5))
Element 23: (1, (18, 5), ['', '', '%', '%'], [(15, 12), (8, 8), (15, 7)], [False, False, True, True], 54, False, [False, False, False, False], 2647, 'South', (18, 4))
Element 24: (1, (18, 4), ['', '.', '', '%'], [(16, 12), (9, 8), (15, 8)], [False, False, False, True], 52, False, [False, True, False, False], 2656, 'South', (18, 3))
Element 25: (1, (18, 3), ['.', '%', '', '%'], [(17, 12), (10, 8), (14, 8)], [False, True, False, True], 50, False, [True, False, False, False], 2675, 'West', (17, 3))
Element 26: (1, (17, 3), ['.', '%', '', ''], [(17, 11), (10, 7), (14, 7)], [False, True, False, False], 48, False, [True, False, False, False], 2694, 'West', (16, 3))
