Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(6, 8), (2, 4), (12, 5)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 5))
Element 2: (2, (10, 5), ['.', '', '%', '%'], [(7, 8), (3, 4), (13, 5)], [False, False, True, True], 96, False, [True, False, False, False], 1048, 'West', (9, 5))
Element 3: (2, (9, 5), ['.', '.', '.', ''], [(8, 8), (4, 4), (14, 5)], [False, False, False, False], 94, False, [True, True, True, False], 1087, 'North', (9, 6))
Element 4: (2, (9, 6), ['.', '', '.', '%'], [(9, 8), (4, 5), (15, 5)], [False, False, False, True], 92, False, [True, False, True, False], 1126, 'North', (9, 7))
Element 5: (2, (9, 7), ['%', '', '', '.'], [(10, 8), (5, 5), (16, 5)], [True, False, False, False], 90, False, [False, False, False, True], 1165, 'East', (10, 7))
Element 6: (2, (10, 7), ['', '%', '', '%'], [(9, 8), (6, 5), (17, 5)], [False, True, False, True], 88, False, [False, False, False, False], 1194, 'North', (10, 8))
Element 7: (2, (10, 8), ['', '', '%', '%'], [(8, 8), (6, 6), (18, 5)], [False, False, True, True], 86, False, [False, False, False, False], 1213, 'West', (9, 8))
Element 8: (2, (9, 8), ['', '', '%', ''], [(8, 9), (5, 6), (18, 4)], [False, False, True, False], 84, False, [False, False, False, False], 1242, 'West', (8, 8))
Element 9: (2, (8, 8), ['', '%', '', ''], [(7, 9), (4, 6), (18, 3)], [False, True, False, False], 82, False, [False, False, False, False], 1271, 'North', (8, 9))
Element 10: (2, (8, 9), ['', '', '%', '%'], [(6, 9), (3, 6), (17, 3)], [False, False, True, True], 80, False, [False, False, False, False], 1300, 'West', (7, 9))
Element 11: (2, (7, 9), ['', '', '%', ''], [(6, 8), (3, 7), (17, 4)], [False, False, True, False], 78, False, [False, False, False, False], 1319, 'South', (7, 8))
Element 12: (2, (7, 8), ['', '%', '', ''], [(6, 9), (2, 7), (16, 4)], [False, True, False, False], 76, False, [False, False, False, False], 1338, 'West', (6, 8))
Element 13: (2, (6, 8), ['', '%', '', ''], [(6, 8), (2, 8), (16, 3)], [False, True, False, False], 74, False, [False, False, False, False], 2347, 'North', (6, 9))
Element 14: (2, (6, 9), ['%', '', '%', ''], [(7, 8), (1, 8), (16, 4)], [True, False, True, False], 72, False, [False, False, False, False], 3346, 'South', (6, 8))
Element 15: (2, (6, 8), ['', '%', '', ''], [(7, 9), (1, 7), (15, 4)], [False, True, False, False], 70, False, [False, False, False, False], 3365, 'West', (5, 8))
