Element 1: (0, (15, 1), ['.', '%', '%', '%'], [(8, 2), (9, 3), (10, 10)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (14, 1))
Element 2: (0, (14, 1), ['.', '%', '.', ''], [(9, 2), (10, 3), (9, 10)], [False, True, False, False], 96, False, [True, False, True, False], 1029, 'North', (14, 2))
Element 3: (0, (14, 2), ['.', '', '.', '%'], [(10, 2), (11, 3), (10, 10)], [False, False, False, True], 94, False, [True, False, True, False], 1058, 'North', (14, 3))
Element 4: (0, (14, 3), ['.', '', '.', '%'], [(11, 2), (11, 4), (10, 10)], [False, False, False, True], 92, False, [True, False, True, False], 1087, 'North', (14, 4))
Element 5: (0, (14, 4), ['.', '', '.', '.'], [(12, 2), (12, 4), (9, 10)], [False, False, False, False], 90, False, [True, False, True, True], 1116, 'East', (15, 4))
Element 6: (0, (15, 4), ['', '%', '.', '.'], [(13, 2), (13, 4), (10, 10)], [False, True, False, False], 88, False, [False, False, True, True], 1145, 'East', (16, 4))
Element 7: (0, (16, 4), ['', '.', '.', '.'], [(13, 3), (13, 5), (10, 10)], [False, False, False, False], 86, False, [False, True, True, True], 1174, 'East', (17, 4))
Element 8: (0, (17, 4), ['', '.', '.', '.'], [(14, 3), (14, 5), (9, 10)], [False, False, False, False], 84, False, [False, True, True, True], 1193, 'East', (18, 4))
Element 9: (0, (18, 4), ['', '.', '.', '%'], [(14, 4), (15, 5), (10, 10)], [False, False, False, True], 82, False, [False, True, True, False], 1212, 'North', (18, 5))
Element 10: (0, (18, 5), ['.', '', '%', '%'], [(15, 4), (16, 5), (10, 10)], [False, False, True, True], 80, False, [True, False, False, False], 1231, 'West', (17, 5))
Element 11: (0, (17, 5), ['', '', '.', ''], [(16, 4), (16, 6), (9, 10)], [False, False, False, False], 78, False, [False, False, True, False], 1250, 'North', (17, 6))
Element 12: (0, (17, 6), ['', '', '.', '%'], [(16, 3), (15, 6), (10, 10)], [False, False, False, True], 76, False, [False, False, True, False], 1279, 'North', (17, 7))
Element 13: (0, (17, 7), ['%', '', '%', '.'], [(17, 3), (15, 7), (10, 10)], [True, False, True, False], 74, False, [False, False, False, True], 1308, 'East', (18, 7))
Element 14: (0, (18, 7), ['', '%', '%', '%'], [(18, 3), (15, 8), (9, 10)], [False, True, True, True], 72, False, [False, False, False, False], 1337, 'West', (17, 7))
Element 15: (0, (17, 7), ['%', '', '%', ''], [(18, 4), (14, 8), (10, 10)], [True, False, True, False], 70, False, [False, False, False, False], 1346, 'South', (17, 6))
Element 16: (0, (17, 6), ['', '', '', '%'], [(18, 5), (14, 7), (10, 10)], [False, False, False, True], 68, False, [False, False, False, False], 1355, 'West', (16, 6))
Element 17: (0, (16, 6), ['', '', '%', ''], [(17, 5), (14, 8), (9, 10)], [False, False, True, False], 66, False, [False, False, False, False], 1354, 'South', (16, 5))
Element 18: (0, (16, 5), ['', '', '', ''], [(17, 6), (13, 8), (10, 10)], [False, False, False, False], 64, False, [False, False, False, False], 1363, 'West', (15, 5))
Element 19: (0, (15, 5), ['', '', '', ''], [(17, 7), (14, 8), (10, 10)], [False, False, False, False], 62, False, [False, False, False, False], 1362, 'North', (15, 6))
Element 20: (0, (15, 6), ['%', '', '', ''], [(18, 7), (15, 8), (9, 10)], [True, False, False, False], 60, False, [False, False, False, False], 1361, 'North', (15, 7))
Element 21: (0, (15, 7), ['', '', '', '%'], [(17, 7), (14, 8), (10, 10)], [False, False, False, True], 58, False, [False, False, False, False], 1360, 'North', (15, 8))
Element 22: (0, (15, 8), ['', '', '%', '%'], [(17, 6), (14, 7), (10, 10)], [False, False, True, True], 56, False, [False, False, False, False], 1359, 'West', (14, 8))
Element 23: (0, (14, 8), ['', '', '%', ''], [(16, 6), (15, 7), (9, 10)], [False, False, True, False], 54, False, [False, False, False, False], 1358, 'South', (14, 7))
Element 24: (0, (14, 7), ['%', '%', '', ''], [(16, 5), (15, 6), (10, 10)], [True, True, False, False], 52, False, [False, False, False, False], 1357, 'North', (14, 8))
Element 25: (0, (14, 8), ['', '', '%', ''], [(15, 5), (16, 6), (10, 10)], [False, False, True, False], 50, False, [False, False, False, False], 1356, 'West', (13, 8))
Element 26: (0, (13, 8), ['%', '%', '%', ''], [(15, 6), (16, 5), (9, 10)], [True, True, True, False], 48, False, [False, False, False, False], 1355, 'East', (14, 8))
Element 27: (0, (14, 8), ['', '', '%', ''], [(15, 7), (15, 5), (10, 10)], [False, False, True, False], 46, False, [False, False, False, False], 1354, 'East', (15, 8))
Element 28: (0, (15, 8), ['', '', '%', '%'], [(14, 7), (15, 6), (10, 10)], [False, False, True, True], 44, False, [False, False, False, False], 1353, 'South', (15, 7))
Element 29: (0, (15, 7), ['', '', '', '%'], [(14, 8), (15, 5), (9, 10)], [False, False, False, True], 42, False, [False, False, False, False], 1352, 'West', (14, 7))
Element 30: (0, (14, 7), ['%', '%', '', ''], [(15, 8), (14, 5), (10, 10)], [True, True, False, False], 40, False, [False, False, False, False], 1351, 'East', (15, 7))
Element 31: (0, (15, 7), ['', '', '', '%'], [(14, 8), (13, 5), (10, 10)], [False, False, False, True], 38, False, [False, False, False, False], 1350, 'South', (15, 6))
Element 32: (0, (15, 6), ['%', '', '', ''], [(13, 8), (13, 6), (9, 10)], [True, False, False, False], 36, False, [False, False, False, False], 1359, 'South', (15, 5))
Element 33: (0, (15, 5), ['', '', '', ''], [(14, 8), (12, 6), (10, 10)], [False, False, False, False], 34, False, [False, False, False, False], 1368, 'West', (14, 5))
Element 34: (0, (14, 5), ['', '', '%', ''], [(14, 7), (12, 5), (10, 10)], [False, False, True, False], 32, False, [False, False, False, False], 1377, 'West', (13, 5))
Element 35: (0, (13, 5), ['', '', '', ''], [(15, 7), (12, 6), (9, 10)], [False, False, False, False], 30, False, [False, False, False, False], 1376, 'North', (13, 6))
Element 36: (0, (13, 6), ['', '', '%', '%'], [(15, 6), (11, 6), (10, 10)], [False, False, True, True], 28, False, [False, False, False, False], 1385, 'West', (12, 6))
Element 37: (0, (12, 6), ['G', '', '%', ''], [(15, 5), (11, 6), (10, 10)], [False, False, True, False], 26, False, [False, False, False, False], 1384, 'South', (12, 5))
Element 38: (0, (12, 5), ['%', '', 'G', ''], [(14, 5), (12, 6), (9, 10)], [True, False, False, False], 24, False, [False, False, False, False], 1383, 'South', (12, 4))
Element 39: (0, (12, 4), ['', '%', '', ''], [(13, 5), (11, 6), (10, 10)], [False, True, False, False], 22, False, [False, False, False, False], 1382, 'East', (13, 4))
Element 40: (0, (13, 4), ['', '', '', ''], [(13, 6), (11, 6), (10, 10)], [False, False, False, False], 20, False, [False, False, False, False], 1381, 'South', (13, 3))
Element 41: (0, (13, 3), ['%', '', '', ''], [(12, 6), (11, 6), (9, 10)], [True, False, False, False], 18, False, [False, False, False, False], 1380, 'South', (13, 2))
Element 42: (0, (13, 2), ['', '.', '', ''], [(12, 5), (11, 6), (10, 10)], [False, False, False, False], 16, False, [False, True, False, False], 1379, 'South', (13, 1))
Element 43: (0, (13, 1), ['.', '%', '', ''], [(12, 4), (11, 6), (10, 10)], [False, True, False, False], 14, False, [True, False, False, False], 1388, 'West', (12, 1))
Element 44: (0, (12, 1), ['.', '%', '', ''], [(13, 4), (12, 6), (9, 10)], [False, True, False, False], 12, False, [True, False, False, False], 1397, 'West', (11, 1))
Element 45: (0, (11, 1), ['%', '%', '', ''], [(12, 4), (11, 6), (10, 10)], [True, True, False, False], 10, False, [False, False, False, False], 1406, 'North', (11, 2))
Element 46: (0, (11, 2), ['', '', '', ''], [(11, 4), (11, 6), (10, 10)], [False, False, False, False], 8, False, [False, False, False, False], 1405, 'East', (12, 2))
Element 47: (0, (12, 2), ['', '', '%', ''], [(10, 4), (11, 6), (9, 10)], [False, False, True, False], 6, False, [False, False, False, False], 1414, 'West', (11, 2))
Element 48: (0, (11, 2), ['', '', '', ''], [(10, 5), (11, 6), (10, 10)], [False, False, False, False], 4, False, [False, False, False, False], 2413, 'North', (11, 3))
