Element 1: (2, (8, 2), ['.', '.', '.', 'F'], [(17, 12), (2, 6), (15, 4)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (9, 2))
Element 2: (2, (9, 2), ['', '.', '.', '.'], [(18, 12), (3, 6), (16, 4)], [False, False, False, False], 96, False, [False, True, True, True], 1048, 'East', (10, 2))
Element 3: (2, (10, 2), ['', '%', '.', '.'], [(18, 13), (4, 6), (17, 4)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (11, 2))
Element 4: (2, (11, 2), ['', '.', '.', '.'], [(17, 13), (5, 6), (18, 4)], [False, False, False, False], 92, False, [False, True, True, True], 1126, 'East', (12, 2))
Element 5: (2, (12, 2), ['', '.', '%', '.'], [(16, 13), (6, 6), (18, 5)], [False, False, True, False], 90, False, [False, True, False, True], 1165, 'East', (13, 2))
Element 6: (2, (13, 2), ['', '.', '.', '.'], [(15, 13), (6, 5), (17, 5)], [False, False, False, False], 88, False, [False, True, True, True], 1204, 'East', (14, 2))
Element 7: (2, (14, 2), ['', '.', '.', '%'], [(15, 12), (6, 4), (17, 6)], [False, False, False, True], 86, False, [False, True, True, False], 1243, 'North', (14, 3))
Element 8: (2, (14, 3), ['.', '', '.', '%'], [(15, 13), (6, 3), (17, 7)], [False, False, False, True], 84, False, [True, False, True, False], 1272, 'North', (14, 4))
Element 9: (2, (14, 4), ['.', '', '.', ''], [(14, 13), (7, 3), (18, 7)], [False, False, False, False], 82, False, [True, False, True, False], 1311, 'North', (14, 5))
Element 10: (2, (14, 5), ['.', '', '%', '.'], [(13, 13), (8, 3), (17, 7)], [False, False, True, False], 80, False, [True, False, False, True], 1340, 'East', (15, 5))
Element 11: (2, (15, 5), ['', '', '.', '.'], [(13, 12), (9, 3), (17, 6)], [False, False, False, False], 78, False, [False, False, True, True], 1369, 'East', (16, 5))
Element 12: (2, (16, 5), ['', '', 'G', ''], [(13, 11), (10, 3), (16, 6)], [False, False, False, False], 76, False, [False, False, False, False], 1408, 'East', (17, 5))
Element 13: (2, (17, 5), ['', '', '', ''], [(12, 11), (11, 3), (15, 6)], [False, False, False, False], 74, False, [False, False, False, False], 1437, 'East', (18, 5))
Element 14: (2, (18, 5), ['', '', '%', '%'], [(12, 12), (11, 4), (15, 7)], [False, False, True, True], 72, False, [False, False, False, False], 1466, 'South', (18, 4))
Element 15: (2, (18, 4), ['', '.', '', '%'], [(12, 13), (12, 4), (15, 8)], [False, False, False, True], 70, False, [False, True, False, False], 1495, 'South', (18, 3))
Element 16: (2, (18, 3), ['.', '%', '', '%'], [(12, 12), (13, 4), (14, 8)], [False, True, False, True], 68, False, [True, False, False, False], 1524, 'West', (17, 3))
Element 17: (2, (17, 3), ['.', '%', '', ''], [(11, 12), (13, 5), (14, 7)], [False, True, False, False], 66, False, [True, False, False, False], 1563, 'West', (16, 3))
Element 18: (2, (16, 3), ['%', '%', '', ''], [(10, 12), (13, 6), (14, 8)], [True, True, False, False], 64, False, [False, False, False, False], 1592, 'North', (16, 4))
Element 19: (2, (16, 4), ['', '', '', ''], [(10, 13), (12, 6), (13, 8)], [False, False, False, False], 62, False, [False, False, False, False], 1621, 'East', (17, 4))
Element 20: (2, (17, 4), ['', '', '', ''], [(9, 13), (12, 5), (14, 8)], [False, False, False, False], 60, False, [False, False, False, False], 1640, 'West', (16, 4))
Element 21: (2, (16, 4), ['', '', '', ''], [(9, 12), (12, 6), (15, 8)], [False, False, False, False], 58, False, [False, False, False, False], 1649, 'West', (15, 4))
Element 22: (2, (15, 4), ['', '%', '', ''], [(8, 12), (11, 6), (15, 7)], [False, True, False, False], 56, False, [False, False, False, False], 1668, 'East', (16, 4))
Element 23: (2, (16, 4), ['', '', '', ''], [(7, 12), (12, 6), (14, 7)], [False, False, False, False], 54, False, [False, False, False, False], 1677, 'South', (16, 3))
Element 24: (2, (16, 3), ['%', '%', '', ''], [(7, 13), (13, 6), (15, 7)], [True, True, False, False], 52, False, [False, False, False, False], 1686, 'East', (17, 3))
Element 25: (2, (17, 3), ['', '%', '', ''], [(6, 13), (13, 5), (15, 6)], [False, True, False, False], 50, False, [False, False, False, False], 1695, 'North', (17, 4))
Element 26: (2, (17, 4), ['', '', '', ''], [(6, 12), (12, 5), (15, 5)], [False, False, False, False], 48, False, [False, False, False, False], 1704, 'South', (17, 3))
Element 27: (2, (17, 3), ['', '%', '', ''], [(6, 11), (13, 5), (16, 5)], [False, True, False, False], 46, False, [False, False, False, False], 1713, 'East', (18, 3))
Element 28: (2, (18, 3), ['', '%', '', '%'], [(5, 11), (14, 5), (15, 5)], [False, True, False, True], 44, False, [False, False, False, False], 1722, 'North', (18, 4))
Element 29: (2, (18, 4), ['', '', '', '%'], [(5, 12), (15, 5), (15, 4)], [False, False, False, True], 42, False, [False, False, False, False], 1731, 'West', (17, 4))
Element 30: (2, (17, 4), ['', '', '', ''], [(5, 13), (16, 5), (14, 4)], [False, False, False, False], 40, False, [False, False, False, False], 1740, 'East', (18, 4))
