Element 1: (3, (9, 5), ['.', '.', '.', 'F'], [(11, 12), (3, 3), (5, 1)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (10, 5))
Element 26: (3, (14, 7), ['%', '%', 'G', ''], [(16, 12), (14, 8), (18, 7)], [True, True, False, False], 48, False, [False, False, False, False], 2684, 'East', (15, 7))
Element 27: (3, (15, 7), ['', '', '', '%'], [(17, 12), (13, 8), (17, 7)], [False, False, False, True], 46, False, [False, False, False, False], 2683, 'North', (15, 8))
Element 28: (3, (15, 8), ['', '', '%', '%'], [(17, 11), (13, 8), (17, 6)], [False, False, True, True], 44, False, [False, False, False, False], 2682, 'South', (15, 7))
Element 29: (3, (15, 7), ['', '', '', '%'], [(16, 11), (14, 8), (16, 6)], [False, False, False, True], 42, False, [False, False, False, False], 2681, 'West', (14, 7))
Element 30: (3, (14, 7), ['%', '%', '', ''], [(17, 11), (14, 7), (16, 5)], [True, True, False, False], 40, False, [False, False, False, False], 2680, 'East', (15, 7))
Element 31: (3, (15, 7), ['G', '', '', '%'], [(17, 10), (14, 7), (15, 5)], [False, False, False, True], 38, False, [False, False, False, False], 2679, 'South', (15, 6))
Element 32: (3, (15, 6), ['%', '', '', ''], [(17, 9), (14, 7), (14, 5)], [True, False, False, False], 36, False, [False, False, False, False], 2678, 'South', (15, 5))
Element 33: (3, (15, 5), ['', '', '', ''], [(17, 10), (14, 7), (13, 5)], [False, False, False, False], 34, False, [False, False, False, False], 2677, 'West', (14, 5))
Element 34: (3, (14, 5), ['', '', '%', ''], [(16, 10), (14, 7), (13, 6)], [False, False, True, False], 32, False, [False, False, False, False], 2686, 'West', (13, 5))
Element 35: (3, (13, 5), ['', '', '', ''], [(17, 10), (14, 7), (12, 6)], [False, False, False, False], 30, False, [False, False, False, False], 2695, 'North', (13, 6))
Element 36: (3, (13, 6), ['', '', '%', '%'], [(18, 10), (14, 7), (11, 6)], [False, False, True, True], 28, False, [False, False, False, False], 2704, 'West', (12, 6))
Element 37: (3, (12, 6), ['G', '', '%', ''], [(18, 11), (14, 7), (11, 6)], [False, False, True, False], 26, False, [False, False, False, False], 2703, 'South', (12, 5))
Element 38: (3, (12, 5), ['%', '', 'G', ''], [(17, 11), (14, 7), (12, 6)], [True, False, False, False], 24, False, [False, False, False, False], 2702, 'South', (12, 4))
Element 39: (3, (12, 4), ['', '%', '', ''], [(18, 11), (14, 7), (12, 6)], [False, True, False, False], 22, False, [False, False, False, False], 2701, 'North', (12, 5))
Element 40: (3, (12, 5), ['%', '', '', ''], [(18, 12), (14, 7), (13, 6)], [True, False, False, False], 20, False, [False, False, False, False], 2700, 'East', (13, 5))
Element 41: (3, (13, 5), ['', '', '', ''], [(17, 12), (14, 7), (12, 6)], [False, False, False, False], 18, False, [False, False, False, False], 2699, 'West', (12, 5))
Element 42: (3, (12, 5), ['%', '', '', ''], [(18, 12), (14, 7), (11, 6)], [True, False, False, False], 16, False, [False, False, False, False], 2698, 'East', (13, 5))
Element 43: (3, (13, 5), ['', '', '', ''], [(18, 13), (14, 7), (12, 6)], [False, False, False, False], 14, False, [False, False, False, False], 2697, 'East', (14, 5))
Element 44: (3, (14, 5), ['', '', '%', ''], [(17, 13), (14, 8), (11, 6)], [False, False, True, False], 12, False, [False, False, False, False], 2696, 'East', (15, 5))
Element 45: (3, (15, 5), ['', '', '', ''], [(17, 12), (14, 7), (12, 6)], [False, False, False, False], 10, False, [False, False, False, False], 2695, 'East', (16, 5))
Element 46: (3, (16, 5), ['', '', '', ''], [(17, 13), (14, 7), (11, 6)], [False, False, False, False], 8, False, [False, False, False, False], 2694, 'North', (16, 6))
Element 47: (3, (16, 6), ['', '', '%', ''], [(16, 13), (14, 7), (12, 6)], [False, False, True, False], 6, False, [False, False, False, False], 2693, 'West', (15, 6))
Element 48: (3, (15, 6), ['%', '', '', ''], [(16, 12), (14, 7), (11, 6)], [True, False, False, False], 4, False, [False, False, False, False], 2692, 'East', (16, 6))
Element 49: (3, (16, 6), ['', '', '%', ''], [(16, 13), (14, 7), (12, 6)], [False, False, True, False], 2, False, [False, False, False, False], 2691, 'East', (17, 6))
Element 50: (3, (17, 6), ['', '', '', '%'], [(16, 13), (14, 7), (12, 6)], [False, False, False, True], 0, False, [False, False, False, False], 2690, 'Stop', (17, 6))
Element 51: #0#
