Element 1: (0, (16, 6), ['.', '.', '%', '.'], [(4, 1), (9, 4), (13, 5)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (17, 6))
Element 2: (0, (17, 6), ['', '.', '.', '%'], [(5, 1), (10, 4), (14, 5)], [False, False, False, True], 96, False, [False, True, True, False], 39, 'North', (17, 7))
Element 3: (0, (17, 7), ['%', '', '%', '.'], [(6, 1), (10, 5), (15, 5)], [True, False, True, False], 94, False, [False, False, False, True], 1068, 'East', (18, 7))
Element 4: (0, (18, 7), ['', '%', '%', '%'], [(7, 1), (9, 5), (16, 5)], [False, True, True, True], 92, False, [False, False, False, False], 1107, 'West', (17, 7))
Element 5: (0, (17, 7), ['%', '', '%', ''], [(8, 1), (9, 6), (17, 5)], [True, False, True, False], 90, False, [False, False, False, False], 1136, 'South', (17, 6))
Element 6: (0, (17, 6), ['', '', '', '%'], [(9, 1), (9, 7), (18, 5)], [False, False, False, True], 88, False, [False, False, False, False], 1165, 'South', (17, 5))
Element 7: (0, (17, 5), ['', '.', '', ''], [(9, 2), (10, 7), (18, 4)], [False, False, False, False], 86, False, [False, True, False, False], 2184, 'South', (17, 4))
Element 8: (0, (17, 4), ['.', '.', '', ''], [(10, 2), (10, 8), (18, 3)], [False, False, False, False], 84, False, [True, True, False, False], 2223, 'South', (17, 3))
Element 9: (0, (17, 3), ['.', '%', '', ''], [(11, 2), (9, 8), (18, 4)], [False, True, False, False], 82, False, [True, False, False, False], 2252, 'West', (16, 3))
Element 10: (0, (16, 3), ['%', '%', '.', ''], [(12, 2), (8, 8), (18, 5)], [True, True, False, False], 80, False, [False, False, True, False], 2281, 'North', (16, 4))
Element 11: (0, (16, 4), ['.', '', '', ''], [(13, 2), (8, 9), (17, 5)], [False, False, False, False], 78, False, [True, False, False, False], 2310, 'West', (15, 4))
Element 12: (0, (15, 4), ['.', '%', '', ''], [(14, 2), (7, 9), (17, 4)], [False, True, False, False], 76, False, [True, False, False, False], 2339, 'West', (14, 4))
Element 13: (0, (14, 4), ['.', 'G', '', ''], [(14, 3), (7, 8), (17, 3)], [False, False, False, False], 74, False, [True, False, False, False], 2368, 'West', (13, 4))
Element 14: (0, (13, 4), ['.', 'G', '', ''], [(13, 3), (6, 8), (16, 3)], [False, False, False, False], 72, False, [True, False, False, False], 2397, 'West', (12, 4))
Element 15: (0, (12, 4), ['.', '%', '.', 'G'], [(13, 4), (6, 9), (16, 4)], [False, True, False, False], 70, False, [True, False, True, False], 2416, 'North', (12, 5))
Element 16: (0, (12, 5), ['%', '', '.', ''], [(14, 4), (6, 8), (15, 4)], [True, False, False, False], 68, False, [False, False, True, False], 2425, 'North', (12, 6))
Element 17: (0, (12, 6), ['.', '', '%', '.'], [(14, 5), (5, 8), (14, 4)], [False, False, True, False], 66, False, [True, False, False, True], 2444, 'East', (13, 6))
