Element 1: (0, (9, 5), ['.', '.', '.', 'F'], [(3, 12), (8, 12), (9, 3)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 5))
Element 2: (0, (10, 5), ['', '.', '%', '%'], [(4, 12), (9, 12), (9, 2)], [False, False, True, True], 96, False, [False, True, False, False], 2019, 'South', (10, 4))
Element 3: (0, (10, 4), ['.', '.', '', '.'], [(5, 12), (10, 12), (10, 2)], [False, False, False, False], 94, False, [True, True, False, True], 2058, 'East', (11, 4))
Element 4: (0, (11, 4), ['', '.', '%', '.'], [(6, 12), (11, 12), (11, 2)], [False, False, True, False], 92, False, [False, True, False, True], 2097, 'East', (12, 4))
Element 5: (0, (12, 4), ['', '%', '.', '.'], [(7, 12), (12, 12), (12, 2)], [False, True, False, False], 90, False, [False, False, True, True], 2136, 'East', (13, 4))
Element 6: (0, (13, 4), ['', '.', '.', '.'], [(7, 13), (13, 12), (13, 2)], [False, False, False, False], 88, False, [False, True, True, True], 2175, 'East', (14, 4))
Element 7: (0, (14, 4), ['', '.', '.', '.'], [(6, 13), (13, 13), (14, 2)], [False, False, False, False], 86, False, [False, True, True, True], 2214, 'East', (15, 4))
Element 8: (0, (15, 4), ['', '%', '.', '.'], [(5, 13), (14, 13), (14, 3)], [False, True, False, False], 84, False, [False, False, True, True], 2253, 'East', (16, 4))
Element 9: (0, (16, 4), ['', '.', '.', '.'], [(4, 13), (15, 13), (13, 3)], [False, False, False, False], 82, False, [False, True, True, True], 2292, 'East', (17, 4))
Element 10: (0, (17, 4), ['', '.', '.', '.'], [(3, 13), (16, 13), (13, 4)], [False, False, False, False], 80, False, [False, True, True, True], 2321, 'East', (18, 4))
Element 11: (0, (18, 4), ['', '.', '.', '%'], [(4, 13), (17, 13), (13, 5)], [False, False, False, True], 78, False, [False, True, True, False], 2350, 'North', (18, 5))
Element 12: (0, (18, 5), ['.', '', '%', '%'], [(5, 13), (18, 13), (14, 5)], [False, False, True, True], 76, False, [True, False, False, False], 2379, 'West', (17, 5))
Element 13: (0, (17, 5), ['.', '', '.', ''], [(6, 13), (18, 12), (15, 5)], [False, False, False, False], 74, False, [True, False, True, False], 2408, 'North', (17, 6))
Element 14: (0, (17, 6), ['.', '', '.', '%'], [(7, 13), (18, 11), (16, 5)], [False, False, False, True], 72, False, [True, False, True, False], 2437, 'North', (17, 7))
Element 15: (0, (17, 7), ['%', '', '%', '.'], [(7, 12), (18, 10), (16, 6)], [True, False, True, False], 70, False, [False, False, False, True], 2466, 'East', (18, 7))
Element 16: (0, (18, 7), ['', '%', '%', '%'], [(8, 12), (17, 10), (15, 6)], [False, True, True, True], 68, False, [False, False, False, False], 2495, 'West', (17, 7))
Element 17: (0, (17, 7), ['%', '', '%', ''], [(9, 12), (17, 11), (15, 7)], [True, False, True, False], 66, False, [False, False, False, False], 2514, 'South', (17, 6))
Element 18: (0, (17, 6), ['', '', '', '%'], [(9, 13), (17, 12), (15, 8)], [False, False, False, True], 64, False, [False, False, False, False], 2543, 'West', (16, 6))
