Element 1: (0, (10, 13), ['.', '.', '%', '%'], [(10, 3), (12, 13), (18, 4)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (10, 12))
Element 2: (0, (10, 12), ['.', '%', '', '.'], [(11, 3), (13, 13), (18, 5)], [False, True, False, False], 96, False, [True, False, False, True], 39, 'East', (11, 12))
Element 3: (0, (11, 12), ['', '%', '%', '.'], [(11, 4), (14, 13), (17, 5)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (12, 12))
Element 4: (0, (12, 12), ['', '.', '', '.'], [(12, 4), (15, 13), (17, 6)], [False, False, False, False], 92, False, [False, True, False, True], 117, 'East', (13, 12))
Element 5: (0, (13, 12), ['', '.', '', '%'], [(13, 4), (16, 13), (17, 7)], [False, False, False, True], 90, False, [False, True, False, False], 156, 'South', (13, 11))
Element 6: (0, (13, 11), ['.', '%', '', '%'], [(14, 4), (17, 13), (18, 7)], [False, True, False, True], 88, False, [True, False, False, False], 195, 'West', (12, 11))
Element 7: (0, (12, 11), ['%', '%', '', ''], [(15, 4), (18, 13), (17, 7)], [True, True, False, False], 86, False, [False, False, False, False], 224, 'East', (13, 11))
Element 8: (0, (13, 11), ['', '%', '', '%'], [(16, 4), (18, 12), (17, 6)], [False, True, False, True], 84, False, [False, False, False, False], 243, 'North', (13, 12))
Element 9: (0, (13, 12), ['', '', '', '%'], [(17, 4), (18, 11), (16, 6)], [False, False, False, True], 82, False, [False, False, False, False], 272, 'North', (13, 13))
Element 10: (0, (13, 13), ['', '', '%', ''], [(17, 3), (18, 10), (16, 5)], [False, False, True, False], 80, False, [False, False, False, False], 301, 'East', (14, 13))
Element 11: (0, (14, 13), ['', '%', '%', ''], [(18, 3), (17, 10), (15, 5)], [False, True, True, False], 78, False, [False, False, False, False], 330, 'East', (15, 13))
Element 12: (0, (15, 13), ['', '.', '%', ''], [(18, 4), (17, 11), (15, 6)], [False, False, True, False], 76, False, [False, True, False, False], 349, 'South', (15, 12))
Element 13: (0, (15, 12), ['%', '%', '', '.'], [(18, 5), (17, 12), (15, 7)], [True, True, False, False], 74, False, [False, False, False, True], 378, 'East', (16, 12))
Element 14: (0, (16, 12), ['', '.', '', ''], [(17, 5), (17, 11), (15, 8)], [False, False, False, False], 72, False, [False, True, False, False], 397, 'South', (16, 11))
Element 15: (0, (16, 11), ['%', '.', '', ''], [(17, 6), (17, 10), (14, 8)], [True, False, False, False], 70, False, [False, True, False, False], 416, 'South', (16, 10))
Element 16: (0, (16, 10), ['%', '.', '', ''], [(17, 7), (17, 11), (14, 7)], [True, False, False, False], 68, False, [False, True, False, False], 435, 'South', (16, 9))
Element 17: (0, (16, 9), ['%', '%', '', '.'], [(18, 7), (17, 10), (14, 8)], [True, True, False, False], 66, False, [False, False, False, True], 444, 'East', (17, 9))
Element 18: (0, (17, 9), ['', '%', '', '%'], [(17, 7), (16, 10), (13, 8)], [False, True, False, True], 64, False, [False, False, False, False], 463, 'North', (17, 10))
Element 19: (0, (17, 10), ['', '', '', ''], [(17, 6), (16, 11), (14, 8)], [False, False, False, False], 62, False, [False, False, False, False], 462, 'East', (18, 10))
Element 20: (0, (18, 10), ['', '%', '', '%'], [(16, 6), (16, 12), (15, 8)], [False, True, False, True], 60, False, [False, False, False, False], 461, 'North', (18, 11))
Element 21: (0, (18, 11), ['', '', '', '%'], [(16, 5), (15, 12), (15, 7)], [False, False, False, True], 58, False, [False, False, False, False], 460, 'North', (18, 12))
Element 22: (0, (18, 12), ['', '', '', '%'], [(15, 5), (16, 12), (14, 7)], [False, False, False, True], 56, False, [False, False, False, False], 459, 'North', (18, 13))
Element 23: (0, (18, 13), ['', '', '%', '%'], [(14, 5), (16, 11), (15, 7)], [False, False, True, True], 54, False, [False, False, False, False], 468, 'West', (17, 13))
Element 24: (0, (17, 13), ['', '', '%', ''], [(13, 5), (16, 10), (15, 6)], [False, False, True, False], 52, False, [False, False, False, False], 477, 'South', (17, 12))
Element 25: (0, (17, 12), ['', '', '', ''], [(13, 6), (16, 9), (15, 5)], [False, False, False, False], 50, False, [False, False, False, False], 486, 'South', (17, 11))
Element 26: (0, (17, 11), ['', '', '', ''], [(12, 6), (17, 9), (14, 5)], [False, False, False, False], 48, False, [False, False, False, False], 495, 'North', (17, 12))
Element 27: (0, (17, 12), ['', '', '', ''], [(12, 5), (16, 9), (14, 4)], [False, False, False, False], 46, False, [False, False, False, False], 504, 'North', (17, 13))
Element 28: (0, (17, 13), ['', '', '%', ''], [(12, 6), (16, 10), (14, 3)], [False, False, True, False], 44, False, [False, False, False, False], 513, 'West', (16, 13))
Element 29: (0, (16, 13), ['', '', '%', ''], [(11, 6), (17, 10), (14, 2)], [False, False, True, False], 42, False, [False, False, False, False], 532, 'East', (17, 13))
Element 30: (0, (17, 13), ['', '', '%', ''], [(12, 6), (16, 10), (14, 1)], [False, False, True, False], 40, False, [False, False, False, False], 541, 'East', (18, 13))
Element 31: (0, (18, 13), ['', '', '%', '%'], [(13, 6), (17, 10), (15, 1)], [False, False, True, True], 38, False, [False, False, False, False], 550, 'South', (18, 12))
Element 32: (0, (18, 12), ['', '', '', '%'], [(13, 5), (18, 10), (14, 1)], [False, False, False, True], 36, False, [False, False, False, False], 549, 'West', (17, 12))
Element 33: (0, (17, 12), ['', '', '', ''], [(12, 5), (18, 11), (13, 1)], [False, False, False, False], 34, False, [False, False, False, False], 558, 'East', (18, 12))
Element 34: (0, (18, 12), ['', '', '', '%'], [(13, 5), (17, 11), (13, 2)], [False, False, False, True], 32, False, [False, False, False, False], 567, 'South', (18, 11))
Element 35: (0, (18, 11), ['', '', '', '%'], [(14, 5), (16, 11), (13, 3)], [False, False, False, True], 30, False, [False, False, False, False], 576, 'West', (17, 11))
Element 36: (0, (17, 11), ['', '', '', ''], [(15, 5), (16, 12), (13, 4)], [False, False, False, False], 28, False, [False, False, False, False], 575, 'East', (18, 11))
Element 37: (0, (18, 11), ['', '', '', '%'], [(15, 6), (17, 12), (13, 5)], [False, False, False, True], 26, False, [False, False, False, False], 574, 'South', (18, 10))
Element 38: (0, (18, 10), ['', '%', '', '%'], [(15, 7), (18, 12), (13, 6)], [False, True, False, True], 24, False, [False, False, False, False], 573, 'West', (17, 10))
Element 39: (0, (17, 10), ['', '', '', ''], [(15, 8), (18, 13), (12, 6)], [False, False, False, False], 22, False, [False, False, False, False], 572, 'North', (17, 11))
Element 40: (0, (17, 11), ['', '', '', ''], [(14, 8), (17, 13), (12, 5)], [False, False, False, False], 20, False, [False, False, False, False], 571, 'South', (17, 10))
Element 41: (0, (17, 10), ['', '', '', ''], [(14, 7), (17, 12), (12, 4)], [False, False, False, False], 18, False, [False, False, False, False], 570, 'South', (17, 9))
Element 42: (0, (17, 9), ['', '%', '', '%'], [(14, 8), (17, 13), (11, 4)], [False, True, False, True], 16, False, [False, False, False, False], 569, 'West', (16, 9))
Element 43: (0, (16, 9), ['%', '%', '', ''], [(13, 8), (16, 13), (10, 4)], [True, True, False, False], 14, False, [False, False, False, False], 578, 'North', (16, 10))
Element 44: (0, (16, 10), ['%', '', '', ''], [(14, 8), (16, 12), (10, 5)], [True, False, False, False], 12, False, [False, False, False, False], 1577, 'East', (17, 10))
Element 45: (0, (17, 10), ['', '', '', ''], [(15, 8), (16, 13), (9, 5)], [False, False, False, False], 10, False, [False, False, False, False], 1586, 'West', (16, 10))
Element 46: (0, (16, 10), ['%', '', '', ''], [(15, 7), (15, 13), (9, 6)], [True, False, False, False], 8, False, [False, False, False, False], 1595, 'North', (16, 11))
Element 47: (0, (16, 11), ['%', '', '', ''], [(14, 7), (15, 12), (9, 7)], [True, False, False, False], 6, False, [False, False, False, False], 1604, 'East', (17, 11))
Element 48: (0, (17, 11), ['', '', '', ''], [(15, 7), (15, 13), (10, 7)], [False, False, False, False], 4, False, [False, False, False, False], 1613, 'West', (16, 11))
Element 49: (0, (16, 11), ['%', '', '', ''], [(15, 6), (14, 13), (10, 8)], [True, False, False, False], 2, False, [False, False, False, False], 1622, 'North', (16, 12))
Element 50: (0, (16, 12), ['', '', '', ''], [(15, 5), (13, 13), (9, 8)], [False, False, False, False], 0, False, [False, False, False, False], 1631, 'Stop', (16, 12))
Element 51: #0#
