Element 1: (1, (10, 4), ['.', '.', 'F', '.'], [(18, 10), (12, 13), (17, 12)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (10, 5))
Element 2: (1, (10, 5), ['.', '', '%', '%'], [(18, 11), (13, 13), (18, 12)], [False, False, True, True], 96, False, [True, False, False, False], 1038, 'West', (9, 5))
Element 3: (1, (9, 5), ['.', '.', '.', ''], [(17, 11), (14, 13), (18, 13)], [False, False, False, False], 94, False, [True, True, True, False], 1077, 'North', (9, 6))
Element 4: (1, (9, 6), ['.', '', '.', '%'], [(16, 11), (15, 13), (17, 13)], [False, False, False, True], 92, False, [True, False, True, False], 1116, 'North', (9, 7))
Element 5: (1, (9, 7), ['%', '', '.', '.'], [(16, 12), (16, 13), (18, 13)], [True, False, False, False], 90, False, [False, False, True, True], 1145, 'East', (10, 7))
Element 6: (1, (10, 7), ['', '%', '.', '%'], [(15, 12), (17, 13), (18, 12)], [False, True, False, True], 88, False, [False, False, True, False], 1164, 'North', (10, 8))
Element 7: (1, (10, 8), ['.', '', '%', '%'], [(15, 13), (18, 13), (17, 12)], [False, False, True, True], 86, False, [True, False, False, False], 1173, 'West', (9, 8))
Element 8: (1, (9, 8), ['.', '', '%', ''], [(16, 13), (18, 12), (17, 13)], [False, False, True, False], 84, False, [True, False, False, False], 1182, 'West', (8, 8))
Element 9: (1, (8, 8), ['.', '%', '.', ''], [(17, 13), (18, 11), (17, 12)], [False, True, False, False], 82, False, [True, False, True, False], 1191, 'North', (8, 9))
Element 10: (1, (8, 9), ['.', '', '%', '%'], [(18, 13), (18, 10), (17, 11)], [False, False, True, True], 80, False, [True, False, False, False], 1200, 'West', (7, 9))
Element 11: (1, (7, 9), ['.', '.', '%', ''], [(18, 12), (17, 10), (18, 11)], [False, False, True, False], 78, False, [True, True, False, False], 1209, 'South', (7, 8))
Element 12: (1, (7, 8), ['.', '%', '', ''], [(17, 12), (17, 9), (18, 10)], [False, True, False, False], 76, False, [True, False, False, False], 1228, 'West', (6, 8))
Element 13: (1, (6, 8), ['.', '%', '.', ''], [(18, 12), (16, 9), (17, 10)], [False, True, False, False], 74, False, [True, False, True, False], 1247, 'North', (6, 9))
Element 14: (1, (6, 9), ['%', '', '%', ''], [(18, 13), (16, 10), (17, 9)], [True, False, True, False], 72, False, [False, False, False, False], 1266, 'South', (6, 8))
Element 15: (1, (6, 8), ['.', '%', '', ''], [(17, 13), (16, 11), (16, 9)], [False, True, False, False], 70, False, [True, False, False, False], 1265, 'West', (5, 8))
Element 16: (1, (5, 8), ['.', '%', '%', ''], [(17, 12), (17, 11), (16, 10)], [False, True, True, False], 68, False, [True, False, False, False], 1274, 'West', (4, 8))
Element 17: (1, (4, 8), ['%', '%', '%', ''], [(17, 13), (16, 11), (16, 9)], [True, True, True, False], 66, False, [False, False, False, False], 1283, 'East', (5, 8))
Element 18: (1, (5, 8), ['', '%', '%', ''], [(16, 13), (16, 12), (17, 9)], [False, True, True, False], 64, False, [False, False, False, False], 1282, 'East', (6, 8))
Element 19: (1, (6, 8), ['', '%', '', ''], [(15, 13), (17, 12), (17, 10)], [False, True, False, False], 62, False, [False, False, False, False], 1281, 'East', (7, 8))
Element 20: (1, (7, 8), ['', '%', '', ''], [(14, 13), (16, 12), (18, 10)], [False, True, False, False], 60, False, [False, False, False, False], 1280, 'North', (7, 9))
Element 21: (1, (7, 9), ['', '', '%', ''], [(13, 13), (15, 12), (18, 11)], [False, False, True, False], 58, False, [False, False, False, False], 1279, 'West', (6, 9))
Element 22: (1, (6, 9), ['%', '', '%', ''], [(13, 12), (16, 12), (17, 11)], [True, False, True, False], 56, False, [False, False, False, False], 1288, 'East', (7, 9))
Element 23: (1, (7, 9), ['', '', '%', ''], [(13, 11), (16, 11), (17, 10)], [False, False, True, False], 54, False, [False, False, False, False], 1297, 'East', (8, 9))
