Element 1: (2, (9, 10), ['%', '%', '%', '.'], [(15, 1), (5, 11), (13, 12)], [True, True, True, False], 98, False, [False, False, False, True], 19, 'East', (10, 10))
Element 2: (2, (10, 10), ['', '%', '%', '%'], [(14, 1), (6, 11), (13, 13)], [False, True, True, True], 96, False, [False, False, False, False], 48, 'West', (9, 10))
Element 3: (2, (9, 10), ['%', '%', '%', ''], [(14, 2), (6, 12), (14, 13)], [True, True, True, False], 94, False, [False, False, False, False], 77, 'Stop', (9, 10))
Element 4: (2, (9, 10), ['%', '%', '%', ''], [(14, 3), (7, 12), (15, 13)], [True, True, True, False], 92, False, [False, False, False, False], 106, 'East', (10, 10))
Element 5: (2, (10, 10), ['', '%', '%', '%'], [(14, 4), (8, 12), (16, 13)], [False, True, True, True], 90, False, [False, False, False, False], 135, 'West', (9, 10))
Element 6: (2, (9, 10), ['%', '%', '%', ''], [(15, 4), (9, 12), (17, 13)], [True, True, True, False], 88, False, [False, False, False, False], 164, 'Stop', (9, 10))
Element 7: (2, (9, 10), ['%', '%', '%', ''], [(16, 4), (10, 12), (18, 13)], [True, True, True, False], 86, False, [False, False, False, False], 193, 'East', (10, 10))
Element 8: (2, (10, 10), ['', '%', '%', '%'], [(17, 4), (11, 12), (18, 12)], [False, True, True, True], 84, False, [False, False, False, False], 222, 'West', (9, 10))
Element 9: (2, (9, 10), ['%', '%', '%', ''], [(18, 4), (12, 12), (18, 11)], [True, True, True, False], 82, False, [False, False, False, False], 251, 'Stop', (9, 10))
Element 10: (2, (9, 10), ['%', '%', '%', ''], [(18, 5), (12, 13), (18, 10)], [True, True, True, False], 80, False, [False, False, False, False], 280, 'East', (10, 10))
Element 11: (2, (10, 10), ['', '%', '%', '%'], [(17, 5), (13, 13), (17, 10)], [False, True, True, True], 78, False, [False, False, False, False], 299, 'West', (9, 10))
Element 12: (2, (9, 10), ['%', '%', '%', ''], [(17, 6), (14, 13), (17, 11)], [True, True, True, False], 76, False, [False, False, False, False], 318, 'Stop', (9, 10))
Element 13: (2, (9, 10), ['%', '%', '%', ''], [(17, 7), (15, 13), (17, 12)], [True, True, True, False], 74, False, [False, False, False, False], 337, 'East', (10, 10))
Element 14: (2, (10, 10), ['', '%', '%', '%'], [(18, 7), (15, 12), (16, 12)], [False, True, True, True], 72, False, [False, False, False, False], 366, 'West', (9, 10))
Element 15: (2, (9, 10), ['%', '%', '%', ''], [(17, 7), (16, 12), (16, 11)], [True, True, True, False], 70, False, [False, False, False, False], 375, 'Stop', (9, 10))
Element 16: (2, (9, 10), ['%', '%', '%', ''], [(17, 6), (17, 12), (16, 10)], [True, True, True, False], 68, False, [False, False, False, False], 384, 'East', (10, 10))
Element 17: (2, (10, 10), ['', '%', '%', '%'], [(16, 6), (18, 12), (16, 9)], [False, True, True, True], 66, False, [False, False, False, False], 403, 'West', (9, 10))
Element 18: (2, (9, 10), ['%', '%', '%', ''], [(16, 5), (18, 13), (17, 9)], [True, True, True, False], 64, False, [False, False, False, False], 422, 'Stop', (9, 10))
Element 19: (2, (9, 10), ['%', '%', '%', ''], [(15, 5), (17, 13), (16, 9)], [True, True, True, False], 62, False, [False, False, False, False], 431, 'East', (10, 10))
Element 20: (2, (10, 10), ['', '%', '%', '%'], [(15, 6), (16, 13), (16, 10)], [False, True, True, True], 60, False, [False, False, False, False], 440, 'West', (9, 10))
Element 21: (2, (9, 10), ['%', '%', '%', ''], [(15, 7), (17, 13), (16, 11)], [True, True, True, False], 58, False, [False, False, False, False], 449, 'Stop', (9, 10))
Element 22: (2, (9, 10), ['%', '%', '%', ''], [(15, 8), (18, 13), (16, 12)], [True, True, True, False], 56, False, [False, False, False, False], 458, 'East', (10, 10))
Element 23: (2, (10, 10), ['', '%', '%', '%'], [(14, 8), (18, 12), (17, 12)], [False, True, True, True], 54, False, [False, False, False, False], 467, 'West', (9, 10))
Element 24: (2, (9, 10), ['%', '%', '%', ''], [(14, 7), (18, 11), (17, 11)], [True, True, True, False], 52, False, [False, False, False, False], 476, 'Stop', (9, 10))
Element 25: (2, (9, 10), ['%', '%', '%', ''], [(14, 8), (18, 10), (16, 11)], [True, True, True, False], 50, False, [False, False, False, False], 475, 'East', (10, 10))
Element 26: (2, (10, 10), ['', '%', '%', '%'], [(13, 8), (17, 10), (17, 11)], [False, True, True, True], 48, False, [False, False, False, False], 484, 'West', (9, 10))
Element 27: (2, (9, 10), ['%', '%', '%', ''], [(14, 8), (17, 11), (16, 11)], [True, True, True, False], 46, False, [False, False, False, False], 483, 'Stop', (9, 10))
