Element 1: (2, (13, 6), ['.', '.', '%', '%'], [(6, 8), (8, 1), (18, 11)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (13, 5))
Element 2: (2, (13, 5), ['.', '.', '', '.'], [(7, 8), (9, 1), (18, 12)], [False, False, False, False], 96, False, [True, True, False, True], 58, 'East', (14, 5))
Element 3: (2, (14, 5), ['', '.', '%', '.'], [(8, 8), (9, 2), (18, 13)], [False, False, True, False], 94, False, [False, True, False, True], 1087, 'East', (15, 5))
Element 4: (2, (15, 5), ['', '.', '.', '.'], [(9, 8), (10, 2), (17, 13)], [False, False, False, False], 92, False, [False, True, True, True], 1126, 'East', (16, 5))
Element 5: (2, (16, 5), ['', '.', '.', '.'], [(10, 8), (11, 2), (17, 12)], [False, False, False, False], 90, False, [False, True, True, True], 1165, 'East', (17, 5))
Element 6: (2, (17, 5), ['', '.', '.', '.'], [(10, 7), (12, 2), (17, 11)], [False, False, False, False], 88, False, [False, True, True, True], 1204, 'East', (18, 5))
Element 7: (2, (18, 5), ['', '.', '%', '%'], [(9, 7), (13, 2), (17, 10)], [False, False, True, True], 86, False, [False, True, False, False], 1243, 'South', (18, 4))
Element 8: (2, (18, 4), ['.', '.', '', '%'], [(9, 6), (14, 2), (18, 10)], [False, False, False, True], 84, False, [True, True, False, False], 1282, 'South', (18, 3))
Element 9: (2, (18, 3), ['.', '%', '', '%'], [(9, 5), (14, 3), (17, 10)], [False, True, False, True], 82, False, [True, False, False, False], 1311, 'West', (17, 3))
Element 10: (2, (17, 3), ['.', '%', '.', ''], [(10, 5), (14, 4), (17, 9)], [False, True, False, False], 80, False, [True, False, True, False], 2340, 'North', (17, 4))
Element 11: (2, (17, 4), ['.', '', '', ''], [(10, 4), (15, 4), (16, 9)], [False, False, False, False], 78, False, [True, False, False, False], 2379, 'West', (16, 4))
Element 12: (2, (16, 4), ['', '.', '', ''], [(11, 4), (15, 5), (16, 10)], [False, False, False, False], 76, False, [False, True, False, False], 2408, 'South', (16, 3))
Element 13: (2, (16, 3), ['%', '%', '', ''], [(12, 4), (15, 6), (16, 11)], [True, True, False, False], 74, False, [False, False, False, False], 2447, 'North', (16, 4))
Element 14: (2, (16, 4), ['', '', '', ''], [(13, 4), (16, 6), (16, 12)], [False, False, False, False], 72, False, [False, False, False, False], 2476, 'West', (15, 4))
Element 15: (2, (15, 4), ['', '%', '', ''], [(13, 3), (17, 6), (16, 13)], [False, True, False, False], 70, False, [False, False, False, False], 2505, 'West', (14, 4))
Element 16: (2, (14, 4), ['', 'G', '', ''], [(14, 3), (17, 7), (15, 13)], [False, False, False, False], 68, False, [False, False, False, False], 2524, 'West', (13, 4))
Element 17: (2, (13, 4), ['', '', '', 'G'], [(14, 4), (18, 7), (15, 12)], [False, False, False, False], 66, False, [False, False, False, False], 2543, 'South', (13, 3))
Element 18: (2, (13, 3), ['%', '', '', ''], [(15, 4), (17, 7), (15, 13)], [True, False, False, False], 64, False, [False, False, False, False], 2542, 'East', (14, 3))
Element 19: (2, (14, 3), ['', '', '', '%'], [(16, 4), (17, 6), (14, 13)], [False, False, False, True], 62, False, [False, False, False, False], 2551, 'South', (14, 2))
Element 20: (2, (14, 2), ['', '.', '', '%'], [(17, 4), (17, 5), (13, 13)], [False, False, False, True], 60, False, [False, True, False, False], 2560, 'South', (14, 1))
Element 21: (2, (14, 1), ['.', '%', '', '.'], [(18, 4), (18, 5), (13, 12)], [False, True, False, False], 58, False, [True, False, False, True], 2579, 'East', (15, 1))
Element 22: (2, (15, 1), ['', '%', '%', '%'], [(18, 3), (18, 4), (13, 11)], [False, True, True, True], 56, False, [False, False, False, False], 2598, 'West', (14, 1))
Element 23: (2, (14, 1), ['.', '%', '', ''], [(17, 3), (18, 3), (12, 11)], [False, True, False, False], 54, False, [True, False, False, False], 2607, 'West', (13, 1))
Element 24: (2, (13, 1), ['.', '%', '', ''], [(16, 3), (17, 3), (12, 12)], [False, True, False, False], 52, False, [True, False, False, False], 2626, 'West', (12, 1))
Element 25: (2, (12, 1), ['.', '%', '', ''], [(16, 4), (17, 4), (12, 13)], [False, True, False, False], 50, False, [True, False, False, False], 2645, 'West', (11, 1))
Element 26: (2, (11, 1), ['%', '%', '', ''], [(16, 3), (16, 4), (12, 12)], [True, True, False, False], 48, False, [False, False, False, False], 2654, 'North', (11, 2))
Element 27: (2, (11, 2), ['', '', '.', ''], [(16, 4), (16, 5), (11, 12)], [False, False, False, False], 46, False, [False, False, True, False], 2663, 'North', (11, 3))
Element 28: (2, (11, 3), ['.', '', '', '%'], [(17, 4), (16, 4), (10, 12)], [False, False, False, True], 44, False, [True, False, False, False], 2682, 'West', (10, 3))
Element 29: (2, (10, 3), ['.', '', '', ''], [(17, 3), (16, 3), (10, 13)], [False, False, False, False], 42, False, [True, False, False, False], 2701, 'West', (9, 3))
Element 30: (2, (9, 3), ['.', '', '.', ''], [(17, 4), (16, 4), (9, 13)], [False, False, False, False], 40, False, [True, False, True, False], 2720, 'North', (9, 4))
Element 31: (2, (9, 4), ['.', '', '', ''], [(17, 3), (17, 4), (9, 12)], [False, False, False, False], 38, False, [True, False, False, False], 2739, 'West', (8, 4))
Element 32: (2, (8, 4), ['%', '.', '.', ''], [(17, 4), (17, 3), (8, 12)], [True, False, False, False], 36, False, [False, True, True, False], 2758, 'North', (8, 5))
Element 33: (2, (8, 5), ['%', '', '.', ''], [(16, 4), (16, 3), (7, 12)], [True, False, False, False], 34, False, [False, False, True, False], 2777, 'North', (8, 6))
Element 34: (2, (8, 6), ['%', '', '%', ''], [(15, 4), (17, 3), (7, 13)], [True, False, True, False], 32, False, [False, False, False, False], 2796, 'East', (9, 6))
Element 35: (2, (9, 6), ['', '', '', '%'], [(16, 4), (18, 3), (6, 13)], [False, False, False, True], 30, False, [False, False, False, False], 2805, 'North', (9, 7))
Element 36: (2, (9, 7), ['%', '', '', ''], [(15, 4), (18, 4), (6, 12)], [True, False, False, False], 28, False, [False, False, False, False], 2814, 'East', (10, 7))
Element 37: (2, (10, 7), ['', '%', '', '%'], [(15, 5), (17, 4), (6, 11)], [False, True, False, True], 26, False, [False, False, False, False], 2823, 'North', (10, 8))
Element 38: (2, (10, 8), ['', '', '%', '%'], [(16, 5), (18, 4), (5, 11)], [False, False, True, True], 24, False, [False, False, False, False], 2832, 'West', (9, 8))
Element 39: (2, (9, 8), ['', '', '%', ''], [(17, 5), (18, 5), (5, 12)], [False, False, True, False], 22, False, [False, False, False, False], 2841, 'West', (8, 8))
Element 40: (2, (8, 8), ['', '%', '.', ''], [(17, 6), (17, 5), (5, 13)], [False, True, False, False], 20, False, [False, False, True, False], 2850, 'North', (8, 9))
Element 41: (2, (8, 9), ['.', '', '%', '%'], [(17, 7), (17, 4), (4, 13)], [False, False, True, True], 18, False, [True, False, False, False], 2869, 'West', (7, 9))
Element 42: (2, (7, 9), ['.', '', '%', ''], [(18, 7), (17, 5), (4, 12)], [False, False, True, False], 16, False, [True, False, False, False], 2888, 'West', (6, 9))
Element 43: (2, (6, 9), ['%', '', '%', ''], [(17, 7), (16, 5), (4, 11)], [True, False, True, False], 14, False, [False, False, False, False], 2907, 'South', (6, 8))
Element 44: (2, (6, 8), ['', '%', '', ''], [(17, 6), (17, 5), (4, 10)], [False, True, False, False], 12, False, [False, False, False, False], 2916, 'East', (7, 8))
Element 45: (2, (7, 8), ['', '%', '', ''], [(16, 6), (17, 6), (3, 10)], [False, True, False, False], 10, False, [False, False, False, False], 2925, 'West', (6, 8))
Element 46: (2, (6, 8), ['', '%', '', ''], [(15, 6), (16, 6), (2, 10)], [False, True, False, False], 8, False, [False, False, False, False], 2934, 'West', (5, 8))
Element 47: (2, (5, 8), ['.', '%', '%', ''], [(15, 7), (16, 5), (2, 11)], [False, True, True, False], 6, False, [True, False, False, False], 3943, 'West', (4, 8))
Element 48: (2, (4, 8), ['%', '%', '%', ''], [(15, 8), (16, 6), (1, 11)], [True, True, True, False], 4, False, [False, False, False, False], 4962, 'East', (5, 8))
Element 49: (2, (5, 8), ['', '%', '%', ''], [(14, 8), (15, 6), (1, 12)], [False, True, True, False], 2, False, [False, False, False, False], 4981, 'East', (6, 8))
Element 50: (2, (6, 8), ['', '%', '', ''], [(14, 8), (15, 6), (2, 12)], [False, True, False, False], 0, False, [False, False, False, False], 4990, 'Stop', (6, 8))
Element 51: #0#
