Element 1: (3, (15, 7), ['.', '.', '.', '%'], [(13, 12), (9, 1), (14, 4)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 8))
Element 2: (3, (15, 8), ['.', '', '%', '%'], [(13, 13), (9, 2), (15, 4)], [False, False, True, True], 96, False, [True, False, False, False], 1058, 'West', (14, 8))
Element 3: (3, (14, 8), ['.', '.', '%', ''], [(14, 13), (10, 2), (16, 4)], [False, False, True, False], 94, False, [True, True, False, False], 1097, 'South', (14, 7))
Element 4: (3, (14, 7), ['%', '%', '', ''], [(15, 13), (11, 2), (17, 4)], [True, True, False, False], 92, False, [False, False, False, False], 1136, 'North', (14, 8))
Element 5: (3, (14, 8), ['.', '', '%', ''], [(16, 13), (12, 2), (18, 4)], [False, False, True, False], 90, False, [True, False, False, False], 1165, 'West', (13, 8))
Element 6: (3, (13, 8), ['%', '%', '%', ''], [(17, 13), (13, 2), (18, 5)], [True, True, True, False], 88, False, [False, False, False, False], 1204, 'East', (14, 8))
Element 7: (3, (14, 8), ['', '', '%', ''], [(18, 13), (14, 2), (17, 5)], [False, False, True, False], 86, False, [False, False, False, False], 1233, 'East', (15, 8))
Element 8: (3, (15, 8), ['', '', '%', '%'], [(18, 12), (14, 1), (17, 6)], [False, False, True, True], 84, False, [False, False, False, False], 1262, 'South', (15, 7))
Element 9: (3, (15, 7), ['', '.', '', '%'], [(18, 11), (15, 1), (17, 7)], [False, False, False, True], 82, False, [False, True, False, False], 1291, 'South', (15, 6))
Element 10: (3, (15, 6), ['%', '.', '', '.'], [(18, 10), (14, 1), (18, 7)], [True, False, False, False], 80, False, [False, True, False, True], 1320, 'East', (16, 6))
Element 11: (3, (16, 6), ['', '.', '%', ''], [(17, 10), (13, 1), (17, 7)], [False, False, True, False], 78, False, [False, True, False, False], 1349, 'South', (16, 5))
Element 12: (3, (16, 5), ['.', '', '', ''], [(17, 11), (12, 1), (17, 6)], [False, False, False, False], 76, False, [True, False, False, False], 1378, 'West', (15, 5))
Element 13: (3, (15, 5), ['.', '', '', ''], [(17, 12), (11, 1), (16, 6)], [False, False, False, False], 74, False, [True, False, False, False], 1407, 'West', (14, 5))
Element 14: (3, (14, 5), ['.', '', '%', ''], [(16, 12), (12, 1), (16, 5)], [False, False, True, False], 72, False, [True, False, False, False], 1426, 'West', (13, 5))
Element 15: (3, (13, 5), ['.', '.', '.', ''], [(16, 11), (13, 1), (15, 5)], [False, False, False, False], 70, False, [True, True, True, False], 1445, 'North', (13, 6))
Element 16: (3, (13, 6), ['.', '', '%', '%'], [(16, 10), (14, 1), (15, 6)], [False, False, True, True], 68, False, [True, False, False, False], 1464, 'West', (12, 6))
Element 17: (3, (12, 6), ['.', '.', '%', ''], [(16, 9), (14, 2), (15, 7)], [False, False, True, False], 66, False, [True, True, False, False], 1483, 'South', (12, 5))
Element 18: (3, (12, 5), ['%', '.', '', ''], [(17, 9), (14, 3), (15, 8)], [True, False, False, False], 64, False, [False, True, False, False], 1502, 'South', (12, 4))
Element 19: (3, (12, 4), ['.', '%', '', '.'], [(16, 9), (13, 3), (14, 8)], [False, True, False, False], 62, False, [True, False, False, True], 1521, 'East', (13, 4))
Element 20: (3, (13, 4), ['', '', '', ''], [(16, 10), (14, 3), (14, 7)], [False, False, False, False], 60, False, [False, False, False, False], 1530, 'East', (14, 4))
Element 21: (3, (14, 4), ['', '', '', ''], [(16, 11), (13, 3), (14, 8)], [False, False, False, False], 58, False, [False, False, False, False], 1529, 'East', (15, 4))
Element 22: (3, (15, 4), ['', '%', '', ''], [(16, 12), (14, 3), (13, 8)], [False, True, False, False], 56, False, [False, False, False, False], 1528, 'East', (16, 4))
Element 23: (3, (16, 4), ['', '.', '', ''], [(15, 12), (14, 2), (14, 8)], [False, False, False, False], 54, False, [False, True, False, False], 1537, 'South', (16, 3))
Element 24: (3, (16, 3), ['%', '%', '', '.'], [(16, 12), (13, 2), (15, 8)], [True, True, False, False], 52, False, [False, False, False, True], 1546, 'East', (17, 3))
Element 25: (3, (17, 3), ['', '%', '', '.'], [(17, 12), (13, 3), (15, 7)], [False, True, False, False], 50, False, [False, False, False, True], 1555, 'East', (18, 3))
Element 26: (3, (18, 3), ['', '%', '', '%'], [(17, 11), (13, 2), (14, 7)], [False, True, False, True], 48, False, [False, False, False, False], 1564, 'North', (18, 4))
Element 27: (3, (18, 4), ['', '', '', '%'], [(16, 11), (13, 1), (15, 7)], [False, False, False, True], 46, False, [False, False, False, False], 1563, 'North', (18, 5))
Element 28: (3, (18, 5), ['', '', '%', '%'], [(17, 11), (13, 2), (15, 6)], [False, False, True, True], 44, False, [False, False, False, False], 1562, 'West', (17, 5))
Element 29: (3, (17, 5), ['', '', '', ''], [(17, 10), (12, 2), (15, 5)], [False, False, False, False], 42, False, [False, False, False, False], 1561, 'North', (17, 6))
Element 30: (3, (17, 6), ['', '', '', '%'], [(17, 9), (12, 1), (14, 5)], [False, False, False, True], 40, False, [False, False, False, False], 1560, 'North', (17, 7))
Element 31: (3, (17, 7), ['%', '', '%', ''], [(17, 10), (12, 2), (13, 5)], [True, False, True, False], 38, False, [False, False, False, False], 1559, 'East', (18, 7))
Element 32: (3, (18, 7), ['', '%', '%', '%'], [(16, 10), (11, 2), (13, 6)], [False, True, True, True], 36, False, [False, False, False, False], 1558, 'West', (17, 7))
Element 33: (3, (17, 7), ['%', '', '%', ''], [(17, 10), (11, 3), (12, 6)], [True, False, True, False], 34, False, [False, False, False, False], 1567, 'South', (17, 6))
Element 34: (3, (17, 6), ['', '', '', '%'], [(18, 10), (11, 4), (11, 6)], [False, False, False, True], 32, False, [False, False, False, False], 1586, 'South', (17, 5))
Element 35: (3, (17, 5), ['', '', '', ''], [(18, 11), (10, 4), (12, 6)], [False, False, False, False], 30, False, [False, False, False, False], 1595, 'South', (17, 4))
Element 36: (3, (17, 4), ['', '', '', ''], [(17, 11), (10, 5), (12, 5)], [False, False, False, False], 28, False, [False, False, False, False], 2594, 'North', (17, 5))
Element 37: (3, (17, 5), ['', '', '', ''], [(18, 11), (9, 5), (12, 4)], [False, False, False, False], 26, False, [False, False, False, False], 2603, 'East', (18, 5))
Element 38: (3, (18, 5), ['', '', '%', '%'], [(18, 12), (9, 6), (13, 4)], [False, False, True, True], 24, False, [False, False, False, False], 2612, 'South', (18, 4))
Element 39: (3, (18, 4), ['', '', '', '%'], [(17, 12), (9, 7), (13, 3)], [False, False, False, True], 22, False, [False, False, False, False], 2621, 'West', (17, 4))
Element 40: (3, (17, 4), ['', '', '', ''], [(18, 12), (10, 7), (13, 2)], [False, False, False, False], 20, False, [False, False, False, False], 2630, 'East', (18, 4))
Element 41: (3, (18, 4), ['', '', '', '%'], [(18, 13), (10, 8), (14, 2)], [False, False, False, True], 18, False, [False, False, False, False], 2639, 'South', (18, 3))
Element 42: (3, (18, 3), ['', '%', '', '%'], [(17, 13), (9, 8), (14, 1)], [False, True, False, True], 16, False, [False, False, False, False], 2648, 'West', (17, 3))
Element 43: (3, (17, 3), ['', '%', '', ''], [(17, 12), (8, 8), (15, 1)], [False, True, False, False], 14, False, [False, False, False, False], 2657, 'North', (17, 4))
Element 44: (3, (17, 4), ['', '', '', ''], [(17, 13), (8, 9), (14, 1)], [False, False, False, False], 12, False, [False, False, False, False], 2666, 'South', (17, 3))
Element 45: (3, (17, 3), ['', '%', '', ''], [(16, 13), (7, 9), (13, 1)], [False, True, False, False], 10, False, [False, False, False, False], 2675, 'West', (16, 3))
Element 46: (3, (16, 3), ['%', '%', '', ''], [(16, 12), (7, 8), (12, 1)], [True, True, False, False], 8, False, [False, False, False, False], 2684, 'North', (16, 4))
Element 47: (3, (16, 4), ['', '', '', ''], [(16, 13), (6, 8), (12, 2)], [False, False, False, False], 6, False, [False, False, False, False], 2693, 'East', (17, 4))
Element 48: (3, (17, 4), ['', '', '', ''], [(15, 13), (6, 9), (11, 2)], [False, False, False, False], 4, False, [False, False, False, False], 2702, 'West', (16, 4))
Element 49: (3, (16, 4), ['', '', '', ''], [(15, 12), (6, 8), (11, 3)], [False, False, False, False], 2, False, [False, False, False, False], 2701, 'West', (15, 4))
Element 50: (3, (15, 4), ['', '%', '', ''], [(15, 12), (6, 8), (11, 3)], [False, True, False, False], 0, False, [False, False, False, False], 2700, 'Stop', (15, 4))
Element 51: #0#
