Element 1: (2, (6, 4), ['%', '.', '.', '%'], [(4, 12), (1, 8), (14, 1)], [True, False, False, True], 98, False, [False, True, True, False], 1009, 'North', (6, 5))
Element 2: (2, (6, 5), ['.', '', '.', '%'], [(5, 12), (2, 8), (15, 1)], [False, False, False, True], 96, False, [True, False, True, False], 2038, 'North', (6, 6))
Element 3: (2, (6, 6), ['.', '', '%', '%'], [(6, 12), (2, 7), (14, 1)], [False, False, True, True], 94, False, [True, False, False, False], 2067, 'West', (5, 6))
Element 4: (2, (5, 6), ['.', '.', '%', ''], [(7, 12), (3, 7), (14, 2)], [False, False, True, False], 92, False, [True, True, False, False], 2106, 'South', (5, 5))
Element 5: (2, (5, 5), ['.', '%', '', ''], [(8, 12), (3, 6), (14, 3)], [False, True, False, False], 90, False, [True, False, False, False], 2145, 'West', (4, 5))
Element 6: (2, (4, 5), ['.', '.', 'G', ''], [(9, 12), (4, 6), (14, 4)], [False, False, False, False], 88, False, [True, True, False, False], 2184, 'South', (4, 4))
Element 7: (2, (4, 4), ['.', '.', '', '%'], [(10, 12), (5, 6), (15, 4)], [False, False, False, True], 86, False, [True, True, False, False], 2213, 'South', (4, 3))
Element 8: (2, (4, 3), ['.', '.', '', '.'], [(11, 12), (6, 6), (16, 4)], [False, False, False, False], 84, False, [True, True, False, True], 2242, 'East', (5, 3))
Element 9: (2, (5, 3), ['', '.', '%', '.'], [(12, 12), (6, 5), (17, 4)], [False, False, True, False], 82, False, [False, True, False, True], 2271, 'East', (6, 3))
Element 10: (2, (6, 3), ['', '.', 'G', '.'], [(13, 12), (6, 4), (18, 4)], [False, False, False, False], 80, False, [False, True, False, True], 2300, 'East', (7, 3))
Element 11: (2, (7, 3), ['G', '.', '%', '.'], [(13, 13), (6, 3), (18, 5)], [False, False, True, False], 78, False, [False, True, False, True], 2329, 'East', (8, 3))
Element 12: (2, (8, 3), ['', '.', '.', '.'], [(14, 13), (6, 2), (17, 5)], [False, False, False, False], 76, False, [False, True, True, True], 2368, 'East', (9, 3))
Element 13: (2, (9, 3), ['', 'F', '.', '.'], [(15, 13), (7, 2), (17, 6)], [False, False, False, False], 74, False, [False, False, True, True], 2407, 'South', (9, 2))
Element 14: (2, (9, 2), ['G', '.', '', '.'], [(16, 13), (8, 2), (17, 7)], [False, False, False, False], 72, False, [False, True, False, True], 3436, 'East', (10, 2))
Element 15: (2, (10, 2), ['', '%', '.', '.'], [(17, 13), (8, 1), (18, 7)], [False, True, False, False], 70, False, [False, False, True, True], 3475, 'East', (11, 2))
Element 16: (2, (11, 2), ['', '.', '.', '.'], [(18, 13), (9, 1), (17, 7)], [False, False, False, False], 68, False, [False, True, True, True], 3504, 'East', (12, 2))
Element 17: (2, (12, 2), ['', '.', '%', '.'], [(18, 12), (9, 2), (17, 6)], [False, False, True, False], 66, False, [False, True, False, True], 3523, 'East', (13, 2))
Element 18: (2, (13, 2), ['', '.', '.', ''], [(18, 11), (10, 2), (16, 6)], [False, False, False, False], 64, False, [False, True, True, False], 3552, 'North', (13, 3))
Element 19: (2, (13, 3), ['%', '', '.', ''], [(18, 10), (10, 3), (16, 5)], [True, False, False, False], 62, False, [False, False, True, False], 3591, 'North', (13, 4))
Element 20: (2, (13, 4), ['.', '', '.', ''], [(17, 10), (11, 3), (15, 5)], [False, False, False, False], 60, False, [True, False, True, False], 3630, 'North', (13, 5))
Element 21: (2, (13, 5), ['.', '', '.', '.'], [(17, 11), (11, 4), (15, 6)], [False, False, False, False], 58, False, [True, False, True, True], 3669, 'East', (14, 5))
Element 22: (2, (14, 5), ['', '', '%', ''], [(17, 12), (12, 4), (15, 7)], [False, False, True, False], 56, False, [False, False, False, False], 3708, 'East', (15, 5))
Element 23: (2, (15, 5), ['', '', '', ''], [(16, 12), (12, 5), (15, 8)], [False, False, False, False], 54, False, [False, False, False, False], 3737, 'East', (16, 5))
Element 24: (2, (16, 5), ['', '', '', ''], [(16, 11), (12, 6), (14, 8)], [False, False, False, False], 52, False, [False, False, False, False], 3766, 'East', (17, 5))
Element 25: (2, (17, 5), ['', '', '', ''], [(16, 10), (13, 6), (14, 7)], [False, False, False, False], 50, False, [False, False, False, False], 3795, 'East', (18, 5))
Element 26: (2, (18, 5), ['', '', '%', '%'], [(16, 9), (13, 5), (14, 8)], [False, False, True, True], 48, False, [False, False, False, False], 3804, 'South', (18, 4))
Element 27: (2, (18, 4), ['', '.', '', '%'], [(17, 9), (14, 5), (13, 8)], [False, False, False, True], 46, False, [False, True, False, False], 3823, 'South', (18, 3))
Element 28: (2, (18, 3), ['.', '%', '', '%'], [(16, 9), (15, 5), (14, 8)], [False, True, False, True], 44, False, [True, False, False, False], 3832, 'West', (17, 3))
Element 29: (2, (17, 3), ['.', '%', '', ''], [(16, 10), (16, 5), (15, 8)], [False, True, False, False], 42, False, [True, False, False, False], 3841, 'West', (16, 3))
Element 30: (2, (16, 3), ['%', '%', '', ''], [(16, 11), (17, 5), (15, 7)], [True, True, False, False], 40, False, [False, False, False, False], 3850, 'North', (16, 4))
Element 31: (2, (16, 4), ['', '', '', ''], [(16, 12), (18, 5), (14, 7)], [False, False, False, False], 38, False, [False, False, False, False], 3849, 'East', (17, 4))
Element 32: (2, (17, 4), ['', '', '', 'G'], [(15, 12), (18, 4), (15, 7)], [False, False, False, False], 36, False, [False, False, False, False], 3858, 'West', (16, 4))
Element 33: (2, (16, 4), ['', '', '', ''], [(16, 12), (18, 3), (15, 6)], [False, False, False, False], 34, False, [False, False, False, False], 3857, 'West', (15, 4))
Element 34: (2, (15, 4), ['', '%', 'G', ''], [(17, 12), (17, 3), (15, 5)], [False, True, False, False], 32, False, [False, False, False, False], 3856, 'West', (14, 4))
Element 35: (2, (14, 4), ['', '', 'G', ''], [(17, 11), (17, 4), (14, 5)], [False, False, False, False], 30, False, [False, False, False, False], 3855, 'South', (14, 3))
Element 36: (2, (14, 3), ['', '', '', '%'], [(16, 11), (16, 4), (13, 5)], [False, False, False, True], 28, False, [False, False, False, False], 3854, 'South', (14, 2))
Element 37: (2, (14, 2), ['', '', '', '%'], [(17, 11), (16, 3), (13, 6)], [False, False, False, True], 26, False, [False, False, False, False], 3853, 'South', (14, 1))
Element 38: (2, (14, 1), ['.', '%', '', ''], [(17, 10), (16, 4), (12, 6)], [False, True, False, False], 24, False, [True, False, False, False], 3852, 'West', (13, 1))
Element 39: (2, (13, 1), ['.', '%', '', ''], [(17, 9), (15, 4), (11, 6)], [False, True, False, False], 22, False, [True, False, False, False], 3871, 'West', (12, 1))
Element 40: (2, (12, 1), ['.', '%', '', ''], [(17, 10), (14, 4), (12, 6)], [False, True, False, False], 20, False, [True, False, False, False], 3880, 'West', (11, 1))
Element 41: (2, (11, 1), ['%', '%', '', ''], [(16, 10), (14, 3), (12, 5)], [True, True, False, False], 18, False, [False, False, False, False], 3889, 'East', (12, 1))
Element 42: (2, (12, 1), ['', '%', '', ''], [(17, 10), (14, 2), (12, 4)], [False, True, False, False], 16, False, [False, False, False, False], 3888, 'East', (13, 1))
Element 43: (2, (13, 1), ['', '%', '', 'G'], [(18, 10), (14, 1), (13, 4)], [False, True, False, False], 14, False, [False, False, False, False], 3887, 'West', (12, 1))
Element 44: (2, (12, 1), ['', '%', '', ''], [(18, 11), (15, 1), (13, 3)], [False, True, False, False], 12, False, [False, False, False, False], 3886, 'West', (11, 1))
Element 45: (2, (11, 1), ['%', '%', '', ''], [(17, 11), (14, 1), (13, 2)], [True, True, False, False], 10, False, [False, False, False, False], 3885, 'North', (11, 2))
Element 46: (2, (11, 2), ['', '', '', ''], [(18, 11), (14, 2), (13, 1)], [False, False, False, False], 8, False, [False, False, False, False], 3884, 'West', (10, 2))
Element 47: (2, (10, 2), ['', '%', '', ''], [(18, 12), (14, 1), (12, 1)], [False, True, False, False], 6, False, [False, False, False, False], 3883, 'North', (10, 3))
Element 48: (2, (10, 3), ['', '', '.', ''], [(17, 12), (14, 2), (12, 2)], [False, False, False, False], 4, False, [False, False, True, False], 3882, 'North', (10, 4))
Element 49: (2, (10, 4), ['.', '', 'F', ''], [(18, 12), (13, 2), (11, 2)], [False, False, False, False], 2, False, [True, False, False, False], 3891, 'North', (10, 5))
Element 50: (2, (10, 5), ['.', '', '%', '%'], [(18, 12), (13, 2), (11, 3)], [False, False, True, True], 0, False, [True, False, False, False], 4890, 'Stop', (10, 5))
Element 51: #0#
