Element 1: (3, (12, 6), ['.', '', '%', '.'], [(14, 3), (10, 12), (13, 5)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'East', (13, 6))
Element 14: (3, (15, 4), ['', '%', '', ''], [(17, 3), (17, 10), (16, 3)], [False, True, False, False], 72, False, [False, False, False, False], 346, 'East', (16, 4))
Element 15: (3, (16, 4), ['', '', '', 'G'], [(17, 4), (17, 11), (17, 3)], [False, False, False, False], 70, False, [False, False, False, False], 355, 'North', (16, 5))
Element 16: (3, (16, 5), ['', 'G', '.', ''], [(16, 4), (17, 12), (17, 4)], [False, False, False, False], 68, False, [False, False, True, False], 364, 'North', (16, 6))
Element 17: (3, (16, 6), ['.', '', '%', '.'], [(16, 3), (16, 12), (17, 3)], [False, False, True, False], 66, False, [True, False, False, True], 383, 'East', (17, 6))
Element 18: (3, (17, 6), ['', '', '.', '%'], [(16, 4), (16, 11), (16, 3)], [False, False, False, True], 64, False, [False, False, True, False], 402, 'North', (17, 7))
Element 19: (3, (17, 7), ['%', '', '%', '.'], [(15, 4), (16, 10), (17, 3)], [True, False, True, False], 62, False, [False, False, False, True], 421, 'East', (18, 7))
Element 20: (3, (18, 7), ['', '%', '%', '%'], [(14, 4), (16, 9), (18, 3)], [False, True, True, True], 60, False, [False, False, False, False], 440, 'West', (17, 7))
Element 21: (3, (17, 7), ['%', '', '%', ''], [(13, 4), (17, 9), (18, 4)], [True, False, True, False], 58, False, [False, False, False, False], 449, 'South', (17, 6))
Element 22: (3, (17, 6), ['', '', '', '%'], [(12, 4), (16, 9), (17, 4)], [False, False, False, True], 56, False, [False, False, False, False], 458, 'South', (17, 5))
Element 23: (3, (17, 5), ['', '', '', ''], [(11, 4), (16, 10), (18, 4)], [False, False, False, False], 54, False, [False, False, False, False], 467, 'East', (18, 5))
Element 24: (3, (18, 5), ['', '', '%', '%'], [(11, 3), (16, 11), (17, 4)], [False, False, True, True], 52, False, [False, False, False, False], 476, 'South', (18, 4))
Element 25: (3, (18, 4), ['', '', '', '%'], [(11, 2), (16, 12), (17, 5)], [False, False, False, True], 50, False, [False, False, False, False], 485, 'South', (18, 3))
Element 26: (3, (18, 3), ['', '%', '', '%'], [(12, 2), (15, 12), (17, 6)], [False, True, False, True], 48, False, [False, False, False, False], 504, 'West', (17, 3))
Element 27: (3, (17, 3), ['', '%', '', ''], [(12, 1), (16, 12), (17, 7)], [False, True, False, False], 46, False, [False, False, False, False], 513, 'North', (17, 4))
Element 28: (3, (17, 4), ['', '', '', ''], [(11, 1), (17, 12), (18, 7)], [False, False, False, False], 44, False, [False, False, False, False], 522, 'South', (17, 3))
Element 29: (3, (17, 3), ['', '%', '', ''], [(12, 1), (17, 11), (17, 7)], [False, True, False, False], 42, False, [False, False, False, False], 521, 'West', (16, 3))
Element 30: (3, (16, 3), ['%', '%', '', ''], [(13, 1), (16, 11), (17, 6)], [True, True, False, False], 40, False, [False, False, False, False], 520, 'East', (17, 3))
Element 31: (3, (17, 3), ['', '%', '', ''], [(14, 1), (17, 11), (16, 6)], [False, True, False, False], 38, False, [False, False, False, False], 519, 'East', (18, 3))
Element 32: (3, (18, 3), ['', '%', '', '%'], [(15, 1), (17, 10), (15, 6)], [False, True, False, True], 36, False, [False, False, False, False], 528, 'North', (18, 4))
Element 33: (3, (18, 4), ['', '', '', '%'], [(14, 1), (17, 9), (15, 7)], [False, False, False, True], 34, False, [False, False, False, False], 537, 'West', (17, 4))
Element 34: (3, (17, 4), ['', '', '', ''], [(13, 1), (17, 10), (15, 8)], [False, False, False, False], 32, False, [False, False, False, False], 546, 'East', (18, 4))
Element 35: (3, (18, 4), ['', '', '', '%'], [(13, 2), (16, 10), (14, 8)], [False, False, False, True], 30, False, [False, False, False, False], 555, 'North', (18, 5))
Element 36: (3, (18, 5), ['', '', '%', '%'], [(13, 3), (17, 10), (14, 7)], [False, False, True, True], 28, False, [False, False, False, False], 564, 'West', (17, 5))
Element 37: (3, (17, 5), ['', '', '', ''], [(13, 2), (18, 10), (14, 8)], [False, False, False, False], 26, False, [False, False, False, False], 563, 'South', (17, 4))
Element 38: (3, (17, 4), ['', '', '', ''], [(13, 1), (18, 11), (13, 8)], [False, False, False, False], 24, False, [False, False, False, False], 572, 'North', (17, 5))
Element 39: (3, (17, 5), ['', '', '', ''], [(12, 1), (17, 11), (14, 8)], [False, False, False, False], 22, False, [False, False, False, False], 571, 'North', (17, 6))
Element 40: (3, (17, 6), ['', '', '', '%'], [(12, 2), (18, 11), (15, 8)], [False, False, False, True], 20, False, [False, False, False, False], 570, 'West', (16, 6))
Element 41: (3, (16, 6), ['', '', '%', ''], [(13, 2), (18, 12), (15, 7)], [False, False, True, False], 18, False, [False, False, False, False], 569, 'West', (15, 6))
Element 42: (3, (15, 6), ['%', '', '', ''], [(12, 2), (17, 12), (14, 7)], [True, False, False, False], 16, False, [False, False, False, False], 568, 'North', (15, 7))
Element 43: (3, (15, 7), ['', '', '', '%'], [(11, 2), (18, 12), (14, 8)], [False, False, False, True], 14, False, [False, False, False, False], 567, 'North', (15, 8))
Element 44: (3, (15, 8), ['', '', '%', '%'], [(11, 1), (18, 13), (14, 7)], [False, False, True, True], 12, False, [False, False, False, False], 566, 'West', (14, 8))
Element 45: (3, (14, 8), ['', 'G', '%', ''], [(11, 2), (17, 13), (14, 7)], [False, False, True, False], 10, False, [False, False, False, False], 565, 'West', (13, 8))
Element 46: (3, (13, 8), ['%', '%', '%', ''], [(10, 2), (17, 12), (14, 7)], [True, True, True, False], 8, False, [False, False, False, False], 574, 'East', (14, 8))
Element 47: (3, (14, 8), ['', 'G', '%', ''], [(9, 2), (17, 13), (14, 7)], [False, False, True, False], 6, False, [False, False, False, False], 1573, 'East', (15, 8))
Element 48: (3, (15, 8), ['', '', '%', '%'], [(9, 3), (16, 13), (14, 7)], [False, False, True, True], 4, False, [False, False, False, False], 1582, 'South', (15, 7))
Element 49: (3, (15, 7), ['G', '', '', '%'], [(10, 3), (16, 12), (14, 7)], [False, False, False, True], 2, False, [False, False, False, False], 1591, 'South', (15, 6))
Element 50: (3, (15, 6), ['%', '', '', ''], [(10, 3), (16, 12), (14, 7)], [True, False, False, False], 0, False, [False, False, False, False], 1590, 'Stop', (15, 6))
Element 51: #0#
