Element 1: (2, (9, 5), ['.', '.', '.', 'F'], [(1, 11), (2, 6), (11, 2)], [False, False, False, False], 98, False, [True, True, True, False], 1009, 'East', (10, 5))
Element 2: (2, (10, 5), ['', '.', '%', '%'], [(2, 11), (3, 6), (12, 2)], [False, False, True, True], 96, False, [False, True, False, False], 3028, 'South', (10, 4))
Element 3: (2, (10, 4), ['.', '.', '', '.'], [(2, 12), (4, 6), (13, 2)], [False, False, False, False], 94, False, [True, True, False, True], 3067, 'East', (11, 4))
Element 4: (2, (11, 4), ['', '.', '%', '.'], [(3, 12), (5, 6), (14, 2)], [False, False, True, False], 92, False, [False, True, False, True], 3106, 'East', (12, 4))
Element 5: (2, (12, 4), ['', '%', '.', '.'], [(4, 12), (6, 6), (14, 3)], [False, True, False, False], 90, False, [False, False, True, True], 3145, 'East', (13, 4))
Element 6: (2, (13, 4), ['', '.', '.', 'G'], [(5, 12), (6, 5), (14, 4)], [False, False, False, False], 88, False, [False, True, True, False], 3184, 'North', (13, 5))
Element 7: (2, (13, 5), ['.', '', '.', '.'], [(6, 12), (6, 4), (15, 4)], [False, False, False, False], 86, False, [True, False, True, True], 3223, 'East', (14, 5))
Element 8: (2, (14, 5), ['', '', '%', '.'], [(7, 12), (6, 3), (16, 4)], [False, False, True, False], 84, False, [False, False, False, True], 3262, 'East', (15, 5))
Element 9: (2, (15, 5), ['', '', '.', '.'], [(8, 12), (7, 3), (17, 4)], [False, False, False, False], 82, False, [False, False, True, True], 3301, 'East', (16, 5))
Element 10: (2, (16, 5), ['', '', '.', '.'], [(9, 12), (8, 3), (18, 4)], [False, False, False, False], 80, False, [False, False, True, True], 3340, 'East', (17, 5))
Element 11: (2, (17, 5), ['', '', '.', 'G'], [(10, 12), (9, 3), (18, 5)], [False, False, False, False], 78, False, [False, False, True, False], 3379, 'North', (17, 6))
Element 12: (2, (17, 6), ['.', 'G', '.', '%'], [(11, 12), (9, 2), (17, 5)], [False, False, False, True], 76, False, [True, False, True, False], 4398, 'North', (17, 7))
Element 13: (2, (17, 7), ['%', 'G', '%', '.'], [(12, 12), (10, 2), (17, 6)], [True, False, True, False], 74, False, [False, False, False, True], 4427, 'East', (18, 7))
Element 14: (2, (18, 7), ['', '%', '%', '%'], [(13, 12), (10, 3), (16, 6)], [False, True, True, True], 72, False, [False, False, False, False], 4466, 'West', (17, 7))
Element 15: (2, (17, 7), ['%', '', '%', ''], [(13, 13), (11, 3), (15, 6)], [True, False, True, False], 70, False, [False, False, False, False], 4495, 'South', (17, 6))
Element 16: (2, (17, 6), ['', '', '', '%'], [(14, 13), (11, 4), (15, 7)], [False, False, False, True], 68, False, [False, False, False, False], 4514, 'West', (16, 6))
Element 17: (2, (16, 6), ['', '', '%', ''], [(15, 13), (12, 4), (15, 8)], [False, False, True, False], 66, False, [False, False, False, False], 4533, 'West', (15, 6))
Element 18: (2, (15, 6), ['%', '', '', ''], [(16, 13), (12, 5), (14, 8)], [True, False, False, False], 64, False, [False, False, False, False], 4562, 'North', (15, 7))
Element 19: (2, (15, 7), ['G', '', '', '%'], [(17, 13), (12, 6), (14, 7)], [False, False, False, True], 62, False, [False, False, False, False], 4591, 'North', (15, 8))
Element 20: (2, (15, 8), ['G', '', '%', '%'], [(18, 13), (13, 6), (14, 8)], [False, False, True, True], 60, False, [False, False, False, False], 4610, 'South', (15, 7))
Element 21: (2, (15, 7), ['', '', '', '%'], [(18, 12), (13, 5), (13, 8)], [False, False, False, True], 58, False, [False, False, False, False], 4629, 'South', (15, 6))
Element 22: (2, (15, 6), ['%', '', '', ''], [(18, 11), (14, 5), (14, 8)], [True, False, False, False], 56, False, [False, False, False, False], 4638, 'East', (16, 6))
Element 23: (2, (16, 6), ['', '', '%', ''], [(18, 10), (15, 5), (15, 8)], [False, False, True, False], 54, False, [False, False, False, False], 4647, 'East', (17, 6))
Element 24: (2, (17, 6), ['', '', '', '%'], [(17, 10), (16, 5), (15, 7)], [False, False, False, True], 52, False, [False, False, False, False], 4656, 'South', (17, 5))
Element 25: (2, (17, 5), ['', '', '', ''], [(17, 11), (16, 6), (14, 7)], [False, False, False, False], 50, False, [False, False, False, False], 4665, 'South', (17, 4))
Element 26: (2, (17, 4), ['', '.', '', ''], [(17, 12), (17, 6), (15, 7)], [False, False, False, False], 48, False, [False, True, False, False], 4674, 'South', (17, 3))
Element 27: (2, (17, 3), ['.', '%', '', '.'], [(16, 12), (17, 7), (15, 6)], [False, True, False, False], 46, False, [True, False, False, True], 4693, 'East', (18, 3))
Element 28: (2, (18, 3), ['', '%', '', '%'], [(16, 11), (18, 7), (15, 5)], [False, True, False, True], 44, False, [False, False, False, False], 4712, 'North', (18, 4))
Element 29: (2, (18, 4), ['', '', '', '%'], [(16, 10), (17, 7), (16, 5)], [False, False, False, True], 42, False, [False, False, False, False], 4721, 'North', (18, 5))
Element 30: (2, (18, 5), ['', '', '%', '%'], [(16, 9), (17, 6), (15, 5)], [False, False, True, True], 40, False, [False, False, False, False], 4730, 'South', (18, 4))
Element 31: (2, (18, 4), ['', '', '', '%'], [(17, 9), (17, 5), (14, 5)], [False, False, False, True], 38, False, [False, False, False, False], 4739, 'South', (18, 3))
Element 32: (2, (18, 3), ['', '%', '', '%'], [(16, 9), (18, 5), (13, 5)], [False, True, False, True], 36, False, [False, False, False, False], 4738, 'West', (17, 3))
Element 33: (2, (17, 3), ['.', '%', '', ''], [(16, 10), (18, 4), (13, 6)], [False, True, False, False], 34, False, [True, False, False, False], 4737, 'West', (16, 3))
Element 34: (2, (16, 3), ['%', '%', '', ''], [(16, 11), (18, 3), (12, 6)], [True, True, False, False], 32, False, [False, False, False, False], 4746, 'North', (16, 4))
Element 35: (2, (16, 4), ['', '', '', ''], [(16, 12), (17, 3), (11, 6)], [False, False, False, False], 30, False, [False, False, False, False], 4755, 'West', (15, 4))
Element 36: (2, (15, 4), ['', '%', '', ''], [(15, 12), (17, 4), (12, 6)], [False, True, False, False], 28, False, [False, False, False, False], 4764, 'West', (14, 4))
Element 37: (2, (14, 4), ['', '', '', ''], [(16, 12), (16, 4), (12, 5)], [False, False, False, False], 26, False, [False, False, False, False], 4763, 'South', (14, 3))
Element 38: (2, (14, 3), ['.', '', '', '%'], [(17, 12), (16, 3), (12, 4)], [False, False, False, True], 24, False, [True, False, False, False], 4762, 'West', (13, 3))
Element 39: (2, (13, 3), ['%', '', 'G', ''], [(17, 11), (16, 4), (13, 4)], [True, False, False, False], 22, False, [False, False, False, False], 4771, 'South', (13, 2))
Element 40: (2, (13, 2), ['', '.', 'G', ''], [(16, 11), (15, 4), (13, 3)], [False, False, False, False], 20, False, [False, True, False, False], 4770, 'South', (13, 1))
Element 41: (2, (13, 1), ['.', '%', '', '.'], [(17, 11), (14, 4), (13, 4)], [False, True, False, False], 18, False, [True, False, False, True], 4779, 'East', (14, 1))
Element 42: (2, (14, 1), ['', '%', '', '.'], [(17, 10), (14, 3), (12, 4)], [False, True, False, False], 16, False, [False, False, False, True], 4788, 'East', (15, 1))
Element 43: (2, (15, 1), ['', '%', '%', '%'], [(17, 9), (14, 2), (11, 4)], [False, True, True, True], 14, False, [False, False, False, False], 4797, 'West', (14, 1))
Element 44: (2, (14, 1), ['', '%', '', ''], [(17, 10), (13, 2), (11, 3)], [False, True, False, False], 12, False, [False, False, False, False], 4796, 'North', (14, 2))
Element 45: (2, (14, 2), ['', '', '', '%'], [(16, 10), (13, 3), (10, 3)], [False, False, False, True], 10, False, [False, False, False, False], 4795, 'South', (14, 1))
Element 46: (2, (14, 1), ['', '%', '', ''], [(17, 10), (13, 4), (10, 4)], [False, True, False, False], 8, False, [False, False, False, False], 4794, 'West', (13, 1))
Element 47: (2, (13, 1), ['.', '%', '', ''], [(18, 10), (13, 3), (9, 4)], [False, True, False, False], 6, False, [True, False, False, False], 4803, 'West', (12, 1))
Element 48: (2, (12, 1), ['.', '%', '', ''], [(18, 11), (13, 2), (8, 4)], [False, True, False, False], 4, False, [True, False, False, False], 4822, 'West', (11, 1))
Element 49: (2, (11, 1), ['%', '%', '', ''], [(17, 11), (13, 1), (8, 5)], [True, True, False, False], 2, False, [False, False, False, False], 4841, 'North', (11, 2))
Element 50: (2, (11, 2), ['', '', '', ''], [(17, 11), (13, 1), (8, 6)], [False, False, False, False], 0, False, [False, False, False, False], 4850, 'Stop', (11, 2))
Element 51: #0#
