Element 1: (1, (6, 2), ['%', '.', '.', '.'], [(3, 1), (7, 1), (15, 3)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (7, 2))
Element 2: (1, (7, 2), ['', '', '.', '.'], [(4, 1), (8, 1), (15, 4)], [False, False, False, False], 96, False, [False, False, True, True], 48, 'East', (8, 2))
Element 3: (1, (8, 2), ['', '', '.', '.'], [(4, 2), (9, 1), (15, 5)], [False, False, False, False], 94, False, [False, False, True, True], 87, 'East', (9, 2))
Element 4: (1, (9, 2), ['', '', '.', '.'], [(4, 3), (10, 1), (15, 6)], [False, False, False, False], 92, False, [False, False, True, True], 126, 'East', (10, 2))
Element 5: (1, (10, 2), ['', '', 'F', '%'], [(5, 3), (11, 1), (15, 7)], [False, False, False, True], 90, False, [False, False, False, False], 165, 'North', (10, 3))
Element 6: (1, (10, 3), ['.', '', 'F', 'F'], [(6, 3), (12, 1), (15, 8)], [False, False, False, False], 88, False, [True, False, False, False], 1194, 'East', (11, 3))
Element 7: (1, (11, 3), ['', '%', 'F', '.'], [(7, 3), (13, 1), (15, 9)], [False, True, False, False], 86, False, [False, False, False, True], 2223, 'North', (11, 4))
Element 8: (1, (11, 4), ['F', '', 'F', '.'], [(8, 3), (14, 1), (14, 9)], [False, False, False, False], 84, False, [False, False, False, True], 3252, 'North', (11, 5))
Element 9: (1, (11, 5), ['F', '', 'F', '.'], [(9, 3), (13, 1), (14, 8)], [False, False, False, False], 82, False, [False, False, False, True], 4271, 'North', (11, 6))
Element 10: (1, (11, 6), ['F', '', 'F', '.'], [(9, 4), (13, 2), (14, 7)], [False, False, False, False], 80, False, [False, False, False, True], 5300, 'North', (11, 7))
Element 11: (1, (11, 7), ['F', '', 'F', '.'], [(10, 4), (13, 3), (14, 6)], [False, False, False, False], 78, False, [False, False, False, True], 7319, 'North', (11, 8))
Element 12: (1, (11, 8), ['F', '', 'F', '.'], [(10, 5), (14, 3), (14, 5)], [False, False, False, False], 76, False, [False, False, False, True], 9338, 'North', (11, 9))
Element 13: (1, (11, 9), ['F', '', '%', '.'], [(10, 6), (14, 4), (13, 5)], [False, False, True, False], 74, False, [False, False, False, True], 11357, 'West', (10, 9))
Element 14: (1, (10, 9), ['.', 'F', '%', ''], [(10, 7), (13, 4), (13, 6)], [False, False, True, False], 72, False, [True, False, False, False], 13376, 'South', (10, 8))
Element 15: #1#
