Element 1: (0, (14, 9), ['.', '.', '%', '.'], [(9, 5), (15, 3), (15, 7)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (15, 9))
Element 2: (0, (15, 9), ['', 'G', '%', '%'], [(10, 5), (15, 4), (15, 8)], [False, False, True, True], 96, False, [False, False, False, False], 1029, 'West', (14, 9))
Element 3: (0, (14, 9), ['.', 'G', '%', ''], [(11, 5), (15, 5), (14, 8)], [False, False, True, False], 94, False, [True, False, False, False], 2048, 'East', (15, 9))
Element 4: (0, (15, 9), ['', '', '%', '%'], [(11, 6), (15, 6), (14, 7)], [False, False, True, True], 92, False, [False, False, False, False], 3067, 'West', (14, 9))
Element 5: (0, (14, 9), ['.', '', '%', ''], [(11, 7), (14, 6), (13, 7)], [False, False, True, False], 90, False, [True, False, False, False], 4086, 'West', (13, 9))
Element 6: (0, (13, 9), ['.', 'G', '%', ''], [(11, 8), (14, 5), (13, 8)], [False, False, True, False], 88, False, [True, False, False, False], 5115, 'West', (12, 9))
Element 7: (0, (12, 9), ['G', 'G', '%', ''], [(11, 9), (14, 4), (12, 8)], [False, False, True, False], 86, False, [False, False, False, False], 6144, 'East', (13, 9))
Element 8: (0, (13, 9), ['', '', '%', ''], [(10, 9), (14, 3), (12, 7)], [False, False, True, False], 84, False, [False, False, False, False], 7163, 'East', (14, 9))
Element 9: (0, (14, 9), ['', '', '%', ''], [(10, 8), (13, 3), (12, 6)], [False, False, True, False], 82, False, [False, False, False, False], 8182, 'Stop', (14, 9))
Element 10: (0, (14, 9), ['', '', '%', ''], [(10, 7), (13, 4), (13, 6)], [False, False, True, False], 80, False, [False, False, False, False], 9201, 'East', (15, 9))
Element 11: (0, (15, 9), ['', '', '%', '%'], [(10, 6), (13, 5), (14, 6)], [False, False, True, True], 78, False, [False, False, False, False], 10210, 'South', (15, 8))
Element 12: (0, (15, 8), ['', '', '', '%'], [(9, 6), (12, 5), (15, 6)], [False, False, False, True], 76, False, [False, False, False, False], 10229, 'South', (15, 7))
Element 13: (0, (15, 7), ['', '', '', '%'], [(9, 7), (12, 4), (15, 5)], [False, False, False, True], 74, False, [False, False, False, False], 10248, 'South', (15, 6))
Element 14: (0, (15, 6), ['', '', '', '%'], [(9, 8), (11, 4), (15, 4)], [False, False, False, True], 72, False, [False, False, False, False], 11257, 'South', (15, 5))
Element 15: (0, (15, 5), ['', '', '', '%'], [(9, 9), (11, 3), (15, 3)], [False, False, False, True], 70, False, [False, False, False, False], 12266, 'South', (15, 4))
Element 16: (0, (15, 4), ['', '', '', '%'], [(8, 9), (10, 3), (15, 2)], [False, False, False, True], 68, False, [False, False, False, False], 13285, 'South', (15, 3))
Element 17: #1#
