Element 1: (0, (15, 3), ['.', '.', '.', '%'], [(7, 1), (7, 7), (8, 8)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (15, 4))
Element 2: (0, (15, 4), ['.', '', '.', '%'], [(8, 1), (8, 7), (9, 8)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (15, 5))
Element 3: (0, (15, 5), ['.', '', '.', '%'], [(9, 1), (9, 7), (10, 8)], [False, False, False, True], 94, False, [True, False, True, False], 1068, 'North', (15, 6))
Element 4: (0, (15, 6), ['.', '', '.', '%'], [(10, 1), (10, 7), (11, 8)], [False, False, False, True], 92, False, [True, False, True, False], 3087, 'North', (15, 7))
Element 5: (0, (15, 7), ['.', '', '.', '%'], [(11, 1), (11, 7), (11, 9)], [False, False, False, True], 90, False, [True, False, True, False], 5106, 'North', (15, 8))
Element 6: (0, (15, 8), ['.', '', '.', '%'], [(12, 1), (11, 6), (10, 9)], [False, False, False, True], 88, False, [True, False, True, False], 7125, 'North', (15, 9))
Element 7: (0, (15, 9), ['.', '', '%', '%'], [(13, 1), (11, 5), (9, 9)], [False, False, True, True], 86, False, [True, False, False, False], 8154, 'West', (14, 9))
Element 8: (0, (14, 9), ['.', '.', '%', ''], [(14, 1), (11, 4), (8, 9)], [False, False, True, False], 84, False, [True, True, False, False], 9183, 'South', (14, 8))
Element 9: (0, (14, 8), ['.', '.', '', ''], [(13, 1), (11, 3), (7, 9)], [False, False, False, False], 82, False, [True, True, False, False], 10202, 'South', (14, 7))
Element 10: (0, (14, 7), ['.', '.', '', ''], [(13, 2), (10, 3), (7, 8)], [False, False, False, False], 80, False, [True, True, False, False], 11231, 'South', (14, 6))
Element 11: (0, (14, 6), ['.', '.', '', ''], [(13, 3), (10, 4), (6, 8)], [False, False, False, False], 78, False, [True, True, False, False], 12260, 'South', (14, 5))
Element 12: (0, (14, 5), ['.', '.', '', ''], [(14, 3), (10, 5), (6, 9)], [False, False, False, False], 76, False, [True, True, False, False], 13289, 'South', (14, 4))
Element 13: #1#
