Element 1: (3, (14, 3), ['.', '%', '.', '.'], [(15, 7), (4, 7), (8, 5)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (15, 3))
Element 2: (3, (15, 3), ['', '.', '.', '%'], [(15, 8), (5, 7), (9, 5)], [False, False, False, True], 96, False, [False, True, True, False], 68, 'North', (15, 4))
Element 3: (3, (15, 4), ['.', '', '.', '%'], [(15, 9), (6, 7), (10, 5)], [False, False, False, True], 94, False, [True, False, True, False], 1097, 'North', (15, 5))
Element 4: (3, (15, 5), ['.', '', '.', '%'], [(14, 9), (7, 7), (11, 5)], [False, False, False, True], 92, False, [True, False, True, False], 2126, 'North', (15, 6))
Element 5: (3, (15, 6), ['.', '', '', '%'], [(14, 8), (8, 7), (11, 6)], [False, False, False, True], 90, False, [True, False, False, False], 3155, 'West', (14, 6))
Element 6: (3, (14, 6), ['.', '.', '', ''], [(13, 8), (9, 7), (11, 7)], [False, False, False, False], 88, False, [True, True, False, False], 4184, 'South', (14, 5))
Element 7: (3, (14, 5), ['.', '.', '', ''], [(13, 9), (10, 7), (11, 8)], [False, False, False, False], 86, False, [True, True, False, False], 6203, 'South', (14, 4))
Element 8: (3, (14, 4), ['.', '', '', ''], [(12, 9), (10, 8), (11, 9)], [False, False, False, False], 84, False, [True, False, False, False], 8222, 'West', (13, 4))
Element 9: (3, (13, 4), ['.', '.', '.', ''], [(12, 8), (10, 9), (12, 9)], [False, False, False, False], 82, False, [True, True, True, False], 9241, 'North', (13, 5))
Element 10: (3, (13, 5), ['.', '', '.', ''], [(12, 7), (9, 9), (13, 9)], [False, False, False, False], 80, False, [True, False, True, False], 9270, 'North', (13, 6))
Element 11: (3, (13, 6), ['.', '', 'G', ''], [(13, 7), (9, 8), (14, 9)], [False, False, False, False], 78, False, [True, False, False, False], 9299, 'West', (12, 6))
Element 12: (3, (12, 6), ['', '.', '', 'G'], [(13, 6), (8, 8), (15, 9)], [False, False, False, False], 76, False, [False, True, False, False], 9318, 'South', (12, 5))
Element 13: (3, (12, 5), ['', '.', '', ''], [(14, 6), (8, 9), (15, 8)], [False, False, False, False], 74, False, [False, True, False, False], 9337, 'South', (12, 4))
Element 14: (3, (12, 4), ['F', '.', '', ''], [(15, 6), (7, 9), (15, 7)], [False, False, False, False], 72, False, [False, True, False, False], 9356, 'West', (11, 4))
Element 15: (3, (11, 4), ['F', 'F', '', ''], [(15, 5), (7, 8), (15, 6)], [False, False, False, False], 70, False, [False, False, False, False], 10365, 'South', (11, 3))
Element 16: (3, (11, 3), ['F', '%', '', '.'], [(15, 4), (6, 8), (15, 5)], [False, True, False, False], 68, False, [False, False, False, True], 11374, 'West', (10, 3))
Element 17: (3, (10, 3), ['.', '.', 'F', ''], [(15, 3), (6, 9), (15, 4)], [False, False, False, False], 66, False, [True, True, False, False], 12383, 'North', (10, 4))
Element 18: (3, (10, 4), ['.', '', '', ''], [(15, 2), (5, 9), (15, 3)], [False, False, False, False], 64, False, [True, False, False, False], 13402, 'West', (9, 4))
Element 19: (3, (9, 4), ['.', '.', '', ''], [(15, 2), (5, 8), (14, 3)], [False, False, False, False], 62, False, [True, True, False, False], 13421, 'South', (9, 3))
Element 20: (3, (9, 3), ['.', '.', '', ''], [(15, 3), (4, 8), (13, 3)], [False, False, False, False], 60, False, [True, True, False, False], 13450, 'South', (9, 2))
Element 21: (3, (9, 2), ['.', '.', '', '.'], [(15, 3), (4, 9), (13, 2)], [False, False, False, False], 58, False, [True, True, False, True], 13479, 'East', (10, 2))
Element 22: (3, (10, 2), ['', '.', '', '%'], [(15, 4), (3, 9), (13, 1)], [False, False, False, True], 56, False, [False, True, False, False], 13508, 'South', (10, 1))
Element 23: (3, (10, 1), ['.', '%', '', '.'], [(14, 4), (3, 8), (14, 1)], [False, True, False, False], 54, False, [True, False, False, True], 13537, 'East', (11, 1))
Element 24: (3, (11, 1), ['', '%', '%', '.'], [(14, 5), (3, 9), (13, 1)], [False, True, True, False], 52, False, [False, False, False, True], 13546, 'East', (12, 1))
Element 25: (3, (12, 1), ['', '%', '%', ''], [(13, 5), (4, 9), (13, 2)], [False, True, True, False], 50, False, [False, False, False, False], 13555, 'East', (13, 1))
Element 26: (3, (13, 1), ['', '%', '', ''], [(13, 4), (4, 8), (13, 3)], [False, True, False, False], 48, False, [False, False, False, False], 13554, 'East', (14, 1))
Element 27: (3, (14, 1), ['', '%', '%', '%'], [(12, 4), (3, 8), (13, 2)], [False, True, True, True], 46, False, [False, False, False, False], 13553, 'West', (13, 1))
Element 28: (3, (13, 1), ['', '%', '', ''], [(12, 3), (4, 8), (13, 3)], [False, True, False, False], 44, False, [False, False, False, False], 13562, 'North', (13, 2))
Element 29: (3, (13, 2), ['%', '', '', '%'], [(11, 3), (5, 8), (12, 3)], [True, False, False, True], 42, False, [False, False, False, False], 13561, 'North', (13, 3))
Element 30: (3, (13, 3), ['', '', '', ''], [(11, 4), (5, 9), (12, 4)], [False, False, False, False], 40, False, [False, False, False, False], 13560, 'West', (12, 3))
Element 31: (3, (12, 3), ['', '%', '', ''], [(11, 5), (4, 9), (13, 4)], [False, True, False, False], 38, False, [False, False, False, False], 13559, 'East', (13, 3))
Element 32: (3, (13, 3), ['', '', '', ''], [(12, 5), (5, 9), (14, 4)], [False, False, False, False], 36, False, [False, False, False, False], 13558, 'South', (13, 2))
Element 33: (3, (13, 2), ['%', '', '', '%'], [(12, 6), (6, 9), (14, 5)], [True, False, False, True], 34, False, [False, False, False, False], 13557, 'South', (13, 1))
Element 34: (3, (13, 1), ['', '%', '', ''], [(11, 6), (6, 8), (14, 6)], [False, True, False, False], 32, False, [False, False, False, False], 13556, 'West', (12, 1))
Element 35: #1#
