Element 1: (3, (15, 6), ['.', '.', '.', '%'], [(8, 5), (5, 9), (14, 8)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 7))
Element 2: (3, (15, 7), ['.', '', 'G', '%'], [(9, 5), (6, 9), (15, 8)], [False, False, False, True], 96, False, [True, False, False, False], 68, 'West', (14, 7))
Element 3: (3, (14, 7), ['.', '.', '', ''], [(10, 5), (7, 9), (15, 9)], [False, False, False, False], 94, False, [True, True, False, False], 1097, 'South', (14, 6))
Element 4: (3, (14, 6), ['.', '.', '', ''], [(11, 5), (8, 9), (14, 9)], [False, False, False, False], 92, False, [True, True, False, False], 2126, 'South', (14, 5))
Element 5: (3, (14, 5), ['.', '.', '', '.'], [(11, 6), (9, 9), (13, 9)], [False, False, False, False], 90, False, [True, True, False, True], 3155, 'East', (15, 5))
Element 6: (3, (15, 5), ['', '.', '', '%'], [(11, 7), (10, 9), (12, 9)], [False, False, False, True], 88, False, [False, True, False, False], 5174, 'South', (15, 4))
Element 7: (3, (15, 4), ['.', '.', '', '%'], [(11, 8), (11, 9), (12, 8)], [False, False, False, True], 86, False, [True, True, False, False], 7193, 'South', (15, 3))
Element 8: (3, (15, 3), ['.', '.', '', '%'], [(10, 8), (12, 9), (12, 7)], [False, False, False, True], 84, False, [True, True, False, False], 8212, 'South', (15, 2))
Element 9: (3, (15, 2), ['%', '%', '', '%'], [(10, 7), (13, 9), (13, 7)], [True, True, False, True], 82, False, [False, False, False, False], 9231, 'North', (15, 3))
Element 10: (3, (15, 3), ['.', '', '', '%'], [(10, 6), (14, 9), (13, 6)], [False, False, False, True], 80, False, [True, False, False, False], 10240, 'West', (14, 3))
Element 11: (3, (14, 3), ['.', '%', '.', ''], [(9, 6), (15, 9), (13, 5)], [False, True, False, False], 78, False, [True, False, True, False], 10269, 'North', (14, 4))
Element 12: (3, (14, 4), ['G', '', '', ''], [(9, 7), (15, 8), (13, 4)], [False, False, False, False], 76, False, [False, False, False, False], 10298, 'South', (14, 3))
Element 13: (3, (14, 3), ['G', '%', '', ''], [(9, 8), (15, 7), (13, 3)], [False, True, False, False], 74, False, [False, False, False, False], 10317, 'North', (14, 4))
Element 14: (3, (14, 4), ['', '', '', ''], [(8, 8), (15, 6), (13, 2)], [False, False, False, False], 72, False, [False, False, False, False], 10336, 'South', (14, 3))
Element 15: (3, (14, 3), ['', '%', '', ''], [(8, 7), (15, 5), (13, 1)], [False, True, False, False], 70, False, [False, False, False, False], 10355, 'East', (15, 3))
Element 16: (3, (15, 3), ['', '', 'G', '%'], [(8, 6), (15, 4), (14, 1)], [False, False, False, True], 68, False, [False, False, False, False], 10374, 'West', (14, 3))
Element 17: (3, (14, 3), ['', '%', '', 'G'], [(7, 6), (15, 3), (13, 1)], [False, True, False, False], 66, False, [False, False, False, False], 10383, 'North', (14, 4))
Element 18: (3, (14, 4), ['', '', '', ''], [(7, 7), (15, 2), (12, 1)], [False, False, False, False], 64, False, [False, False, False, False], 10402, 'East', (15, 4))
Element 19: (3, (15, 4), ['', 'G', '', '%'], [(7, 8), (15, 3), (11, 1)], [False, False, False, True], 62, False, [False, False, False, False], 10421, 'North', (15, 5))
Element 20: (3, (15, 5), ['', '', '', '%'], [(6, 8), (14, 3), (10, 1)], [False, False, False, True], 60, False, [False, False, False, False], 10440, 'West', (14, 5))
Element 21: (3, (14, 5), ['', 'G', '', ''], [(6, 7), (14, 4), (10, 2)], [False, False, False, False], 58, False, [False, False, False, False], 10459, 'West', (13, 5))
Element 22: (3, (13, 5), ['.', '', '', 'G'], [(6, 6), (14, 5), (10, 3)], [False, False, False, False], 56, False, [True, False, False, False], 11468, 'West', (12, 5))
Element 23: (3, (12, 5), ['', '.', '.', ''], [(6, 5), (14, 6), (11, 3)], [False, False, False, False], 54, False, [False, True, True, False], 12487, 'North', (12, 6))
Element 24: (3, (12, 6), ['', '', '', ''], [(6, 4), (14, 7), (11, 4)], [False, False, False, False], 52, False, [False, False, False, False], 13506, 'East', (13, 6))
Element 25: #1#
