Element 1: (1, (3, 1), ['.', '%', '%', '.'], [(15, 5), (7, 8), (15, 3)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (4, 1))
Element 2: (1, (4, 1), ['', '%', '.', '%'], [(15, 6), (8, 8), (15, 2)], [False, True, False, True], 96, False, [False, False, True, False], 48, 'North', (4, 2))
Element 3: (1, (4, 2), ['%', '', '.', '%'], [(15, 7), (9, 8), (15, 3)], [True, False, False, True], 94, False, [False, False, True, False], 77, 'North', (4, 3))
Element 4: (1, (4, 3), ['.', '', '.', '.'], [(15, 8), (10, 8), (14, 3)], [False, False, False, False], 92, False, [True, False, True, True], 1106, 'East', (5, 3))
Element 5: (1, (5, 3), ['', '%', '.', '.'], [(15, 9), (11, 8), (14, 4)], [False, True, False, False], 90, False, [False, False, True, True], 2135, 'East', (6, 3))
Element 6: (1, (6, 3), ['', '.', '.', '.'], [(14, 9), (11, 9), (14, 5)], [False, False, False, False], 88, False, [False, True, True, True], 3164, 'East', (7, 3))
Element 7: (1, (7, 3), ['', '.', '.', '.'], [(14, 8), (10, 9), (14, 6)], [False, False, False, False], 86, False, [False, True, True, True], 4193, 'East', (8, 3))
Element 8: (1, (8, 3), ['', '.', '.', '.'], [(13, 8), (9, 9), (14, 7)], [False, False, False, False], 84, False, [False, True, True, True], 4232, 'East', (9, 3))
Element 9: (1, (9, 3), ['', '.', '.', 'F'], [(13, 9), (8, 9), (13, 7)], [False, False, False, False], 82, False, [False, True, True, False], 4271, 'East', (10, 3))
Element 10: (1, (10, 3), ['', '.', 'F', 'F'], [(12, 9), (7, 9), (13, 6)], [False, False, False, False], 80, False, [False, True, False, False], 5300, 'East', (11, 3))
Element 11: (1, (11, 3), ['', '%', 'F', '.'], [(12, 8), (6, 9), (13, 5)], [False, True, False, False], 78, False, [False, False, False, True], 6329, 'North', (11, 4))
Element 12: (1, (11, 4), ['F', '', 'F', '.'], [(12, 7), (6, 8), (13, 4)], [False, False, False, False], 76, False, [False, False, False, True], 7358, 'North', (11, 5))
Element 13: (1, (11, 5), ['F', '', 'F', '.'], [(11, 7), (6, 7), (13, 3)], [False, False, False, False], 74, False, [False, False, False, True], 9377, 'North', (11, 6))
Element 14: (1, (11, 6), ['F', '', '', '.'], [(10, 7), (7, 7), (13, 2)], [False, False, False, False], 72, False, [False, False, False, True], 11396, 'West', (10, 6))
Element 15: (1, (10, 6), ['.', 'F', '', ''], [(9, 7), (8, 7), (13, 1)], [False, False, False, False], 70, False, [True, False, False, False], 12425, 'South', (10, 5))
Element 16: (1, (10, 5), ['.', 'F', '', ''], [(9, 6), (8, 6), (14, 1)], [False, False, False, False], 68, False, [True, False, False, False], 13454, 'South', (10, 4))
Element 17: #1#
