Element 1: (0, (8, 1), ['.', '%', '.', '.'], [(4, 7), (6, 4), (12, 6)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (9, 1))
Element 2: (0, (9, 1), ['', '%', '.', '.'], [(5, 7), (7, 4), (11, 6)], [False, True, False, False], 96, False, [False, False, True, True], 1029, 'East', (10, 1))
Element 3: (0, (10, 1), ['', '%', '.', '.'], [(6, 7), (8, 4), (11, 7)], [False, True, False, False], 94, False, [False, False, True, True], 2058, 'East', (11, 1))
Element 4: (0, (11, 1), ['', '%', '%', '.'], [(7, 7), (9, 4), (11, 8)], [False, True, True, False], 92, False, [False, False, False, True], 3087, 'East', (12, 1))
Element 5: (0, (12, 1), ['', '%', '%', '.'], [(8, 7), (10, 4), (11, 9)], [False, True, True, False], 90, False, [False, False, False, True], 5106, 'East', (13, 1))
Element 6: (0, (13, 1), ['', '%', '.', '.'], [(9, 7), (11, 4), (10, 9)], [False, True, False, False], 88, False, [False, False, True, True], 7125, 'East', (14, 1))
Element 7: (0, (14, 1), ['', '%', '%', '%'], [(10, 7), (11, 5), (10, 8)], [False, True, True, True], 86, False, [False, False, False, False], 10134, 'West', (13, 1))
Element 8: (0, (13, 1), ['', '%', '.', ''], [(10, 6), (10, 5), (9, 8)], [False, True, False, False], 84, False, [False, False, True, False], 12143, 'North', (13, 2))
Element 9: (0, (13, 2), ['%', '', '.', '%'], [(9, 6), (9, 5), (9, 9)], [True, False, False, True], 82, False, [False, False, True, False], 12182, 'North', (13, 3))
Element 10: (0, (13, 3), ['.', '', '.', '.'], [(8, 6), (8, 5), (8, 9)], [False, False, False, False], 80, False, [True, False, True, True], 12221, 'East', (14, 3))
Element 11: (0, (14, 3), ['', '%', '.', '.'], [(7, 6), (7, 5), (8, 8)], [False, True, False, False], 78, False, [False, False, True, True], 12260, 'East', (15, 3))
Element 12: (0, (15, 3), ['', '.', '.', '%'], [(6, 6), (6, 5), (7, 8)], [False, False, False, True], 76, False, [False, True, True, False], 12299, 'North', (15, 4))
Element 13: (0, (15, 4), ['.', '', '.', '%'], [(5, 6), (5, 5), (7, 9)], [False, False, False, True], 74, False, [True, False, True, False], 12338, 'North', (15, 5))
Element 14: (0, (15, 5), ['.', '', '.', '%'], [(4, 6), (5, 4), (6, 9)], [False, False, False, True], 72, False, [True, False, True, False], 12377, 'North', (15, 6))
Element 15: (0, (15, 6), ['.', '', '.', '%'], [(4, 5), (5, 3), (6, 8)], [False, False, False, True], 70, False, [True, False, True, False], 12416, 'North', (15, 7))
Element 16: (0, (15, 7), ['.', '', '.', '%'], [(4, 4), (6, 3), (5, 8)], [False, False, False, True], 68, False, [True, False, True, False], 12455, 'North', (15, 8))
Element 17: (0, (15, 8), ['.', '', '.', '%'], [(4, 3), (7, 3), (5, 9)], [False, False, False, True], 66, False, [True, False, True, False], 12494, 'North', (15, 9))
Element 18: (0, (15, 9), ['.', '', '%', '%'], [(4, 2), (8, 3), (4, 9)], [False, False, True, True], 64, False, [True, False, False, False], 12533, 'West', (14, 9))
Element 19: (0, (14, 9), ['.', '.', '%', ''], [(4, 1), (9, 3), (4, 8)], [False, False, True, False], 62, False, [True, True, False, False], 12572, 'South', (14, 8))
Element 20: (0, (14, 8), ['.', '.', '', ''], [(3, 1), (10, 3), (3, 8)], [False, False, False, False], 60, False, [True, True, False, False], 13601, 'South', (14, 7))
Element 21: #1#
