Element 1: (3, (15, 5), ['.', '.', '.', '%'], [(4, 8), (9, 6), (14, 6)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 6))
Element 2: (3, (15, 6), ['', '', '.', '%'], [(5, 8), (10, 6), (14, 7)], [False, False, False, True], 96, False, [False, False, True, False], 1058, 'North', (15, 7))
Element 3: (3, (15, 7), ['', '', '.', '%'], [(6, 8), (11, 6), (14, 8)], [False, False, False, True], 94, False, [False, False, True, False], 2087, 'North', (15, 8))
Element 4: (3, (15, 8), ['', '', '.', '%'], [(7, 8), (11, 7), (14, 9)], [False, False, False, True], 92, False, [False, False, True, False], 3116, 'North', (15, 9))
Element 5: (3, (15, 9), ['', '', '%', '%'], [(8, 8), (11, 8), (13, 9)], [False, False, True, True], 90, False, [False, False, False, False], 4145, 'West', (14, 9))
Element 6: (3, (14, 9), ['', '', '%', ''], [(9, 8), (11, 9), (13, 8)], [False, False, True, False], 88, False, [False, False, False, False], 5164, 'South', (14, 8))
Element 7: (3, (14, 8), ['', '', '', ''], [(10, 8), (10, 9), (13, 7)], [False, False, False, False], 86, False, [False, False, False, False], 7173, 'South', (14, 7))
Element 8: (3, (14, 7), ['', '', '', ''], [(10, 7), (9, 9), (12, 7)], [False, False, False, False], 84, False, [False, False, False, False], 8192, 'South', (14, 6))
Element 9: (3, (14, 6), ['', '.', '', ''], [(9, 7), (8, 9), (12, 8)], [False, False, False, False], 82, False, [False, True, False, False], 8221, 'South', (14, 5))
Element 10: (3, (14, 5), ['.', '.', '', ''], [(8, 7), (7, 9), (12, 9)], [False, False, False, False], 80, False, [True, True, False, False], 8260, 'South', (14, 4))
Element 11: (3, (14, 4), ['.', '.', '', '.'], [(7, 7), (6, 9), (11, 9)], [False, False, False, False], 78, False, [True, True, False, True], 8289, 'East', (15, 4))
Element 12: (3, (15, 4), ['', '.', '', '%'], [(7, 6), (5, 9), (11, 8)], [False, False, False, True], 76, False, [False, True, False, False], 8318, 'South', (15, 3))
Element 13: (3, (15, 3), ['.', '.', '', '%'], [(7, 5), (4, 9), (11, 7)], [False, False, False, True], 74, False, [True, True, False, False], 8347, 'South', (15, 2))
Element 14: (3, (15, 2), ['%', '%', '', '%'], [(8, 5), (3, 9), (11, 6)], [True, True, False, True], 72, False, [False, False, False, False], 8376, 'North', (15, 3))
Element 15: (3, (15, 3), ['.', '', '', '%'], [(9, 5), (3, 8), (11, 5)], [False, False, False, True], 70, False, [True, False, False, False], 9385, 'West', (14, 3))
Element 16: (3, (14, 3), ['.', '%', '', ''], [(10, 5), (3, 7), (11, 4)], [False, True, False, False], 68, False, [True, False, False, False], 11404, 'West', (13, 3))
Element 17: (3, (13, 3), ['.', '.', '.', ''], [(10, 4), (4, 7), (11, 3)], [False, False, False, False], 66, False, [True, True, True, False], 13423, 'North', (13, 4))
Element 18: #1#
