Element 1: (0, (14, 1), ['.', '%', '%', '%'], [(5, 5), (9, 2), (13, 4)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (13, 1))
Element 2: (0, (13, 1), ['.', '%', '.', ''], [(6, 5), (10, 2), (14, 4)], [False, True, False, False], 96, False, [True, False, True, False], 39, 'North', (13, 2))
Element 3: (0, (13, 2), ['%', '', '.', '%'], [(7, 5), (10, 3), (15, 4)], [True, False, False, True], 94, False, [False, False, True, False], 1068, 'North', (13, 3))
Element 4: (0, (13, 3), ['.', '', '', '.'], [(8, 5), (11, 3), (15, 5)], [False, False, False, False], 92, False, [True, False, False, True], 2097, 'East', (14, 3))
Element 5: (0, (14, 3), ['', '%', '', '.'], [(9, 5), (11, 4), (15, 6)], [False, True, False, False], 90, False, [False, False, False, True], 3126, 'East', (15, 3))
Element 6: (0, (15, 3), ['', '.', '', '%'], [(10, 5), (11, 5), (15, 7)], [False, False, False, True], 88, False, [False, True, False, False], 5145, 'South', (15, 2))
Element 7: (0, (15, 2), ['%', '%', '', '%'], [(10, 6), (11, 6), (15, 8)], [True, True, False, True], 86, False, [False, False, False, False], 7164, 'North', (15, 3))
Element 8: (0, (15, 3), ['', '', '', '%'], [(10, 7), (11, 7), (15, 9)], [False, False, False, True], 84, False, [False, False, False, False], 9173, 'North', (15, 4))
Element 9: (0, (15, 4), ['', '', '', '%'], [(10, 8), (11, 8), (14, 9)], [False, False, False, True], 82, False, [False, False, False, False], 11182, 'North', (15, 5))
Element 10: (0, (15, 5), ['.', '', '', '%'], [(10, 9), (11, 9), (14, 8)], [False, False, False, True], 80, False, [True, False, False, False], 13191, 'West', (14, 5))
Element 11: (0, (14, 5), ['.', '', '.', ''], [(9, 9), (12, 9), (14, 7)], [False, False, False, False], 78, False, [True, False, True, False], 13230, 'North', (14, 6))
Element 12: (0, (14, 6), ['.', '', '', ''], [(9, 8), (13, 9), (13, 7)], [False, False, False, False], 76, False, [True, False, False, False], 13269, 'West', (13, 6))
Element 13: (0, (13, 6), ['.', '.', '', ''], [(9, 7), (13, 8), (12, 7)], [False, False, False, False], 74, False, [True, True, False, False], 13308, 'South', (13, 5))
Element 14: (0, (13, 5), ['.', '', '', ''], [(9, 6), (12, 8), (12, 6)], [False, False, False, False], 72, False, [True, False, False, False], 13347, 'West', (12, 5))
Element 15: (0, (12, 5), ['', '.', '', ''], [(8, 6), (12, 7), (13, 6)], [False, False, False, False], 70, False, [False, True, False, False], 13366, 'South', (12, 4))
Element 16: (0, (12, 4), ['', '.', '', ''], [(8, 7), (13, 7), (14, 6)], [False, False, False, False], 68, False, [False, True, False, False], 13385, 'South', (12, 3))
Element 17: (0, (12, 3), ['', '%', '', ''], [(8, 8), (14, 7), (14, 5)], [False, True, False, False], 66, False, [False, False, False, False], 13404, 'West', (11, 3))
Element 18: (0, (11, 3), ['', '%', '', ''], [(8, 9), (15, 7), (13, 5)], [False, True, False, False], 64, False, [False, False, False, False], 13413, 'North', (11, 4))
Element 19: (0, (11, 4), ['F', '', '', ''], [(7, 9), (15, 8), (12, 5)], [False, False, False, False], 62, False, [False, False, False, False], 13422, 'West', (10, 4))
Element 20: #1#
