Element 1: (1, (3, 7), ['%', '.', '.', '.'], [(5, 5), (5, 7), (5, 9)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 7))
Element 2: (1, (4, 7), ['', '.', '.', ''], [(6, 5), (6, 7), (6, 9)], [False, False, False, False], 96, False, [False, True, True, False], 48, 'North', (4, 8))
Element 3: (1, (4, 8), ['.', '', '.', '.'], [(7, 5), (7, 7), (7, 9)], [False, False, False, False], 94, False, [True, False, True, True], 87, 'East', (5, 8))
Element 4: (1, (5, 8), ['', '', '', '.'], [(8, 5), (8, 7), (8, 9)], [False, False, False, False], 92, False, [False, False, False, True], 126, 'East', (6, 8))
Element 5: (1, (6, 8), ['', '', '', '.'], [(9, 5), (9, 7), (9, 9)], [False, False, False, False], 90, False, [False, False, False, True], 165, 'East', (7, 8))
Element 6: (1, (7, 8), ['', '', '', '.'], [(10, 5), (10, 7), (10, 9)], [False, False, False, False], 88, False, [False, False, False, True], 3174, 'East', (8, 8))
Element 7: (1, (8, 8), ['', '', '', '.'], [(11, 5), (11, 7), (11, 9)], [False, False, False, False], 86, False, [False, False, False, True], 6183, 'East', (9, 8))
Element 8: (1, (9, 8), ['', '', '', 'F'], [(11, 6), (11, 8), (12, 9)], [False, False, False, False], 84, False, [False, False, False, False], 8202, 'East', (10, 8))
Element 9: (1, (10, 8), ['', '', '', ''], [(10, 6), (12, 8), (13, 9)], [False, False, False, False], 82, False, [False, False, False, False], 10221, 'East', (11, 8))
Element 10: (1, (11, 8), ['', '', '', ''], [(9, 6), (13, 8), (14, 9)], [False, False, False, False], 80, False, [False, False, False, False], 10250, 'East', (12, 8))
Element 11: (1, (12, 8), ['', '.', '', ''], [(8, 6), (14, 8), (15, 9)], [False, False, False, False], 78, False, [False, True, False, False], 10279, 'South', (12, 7))
Element 12: (1, (12, 7), ['', '.', '', '.'], [(7, 6), (15, 8), (14, 9)], [False, False, False, False], 76, False, [False, True, False, True], 10308, 'East', (13, 7))
Element 13: (1, (13, 7), ['', '.', '', '.'], [(6, 6), (15, 7), (13, 9)], [False, False, False, False], 74, False, [False, True, False, True], 10337, 'East', (14, 7))
Element 14: (1, (14, 7), ['', '.', '', ''], [(5, 6), (15, 6), (12, 9)], [False, False, False, False], 72, False, [False, True, False, False], 10366, 'South', (14, 6))
Element 15: (1, (14, 6), ['.', '.', '', ''], [(4, 6), (15, 5), (11, 9)], [False, False, False, False], 70, False, [True, True, False, False], 10395, 'South', (14, 5))
Element 16: (1, (14, 5), ['.', '.', '', ''], [(3, 6), (15, 4), (10, 9)], [False, False, False, False], 68, False, [True, True, False, False], 10424, 'South', (14, 4))
Element 17: (1, (14, 4), ['.', '.', '', ''], [(3, 5), (15, 3), (10, 8)], [False, False, False, False], 66, False, [True, True, False, False], 10453, 'South', (14, 3))
Element 18: (1, (14, 3), ['.', '%', '', ''], [(3, 4), (15, 2), (11, 8)], [False, True, False, False], 64, False, [True, False, False, False], 10482, 'West', (13, 3))
Element 19: (1, (13, 3), ['.', '.', '.', ''], [(4, 4), (15, 3), (12, 8)], [False, False, False, False], 62, False, [True, True, True, False], 10501, 'North', (13, 4))
Element 20: (1, (13, 4), ['.', '', '.', ''], [(5, 4), (15, 4), (13, 8)], [False, False, False, False], 60, False, [True, False, True, False], 10520, 'North', (13, 5))
Element 21: (1, (13, 5), ['.', '', '.', ''], [(6, 4), (15, 5), (14, 8)], [False, False, False, False], 58, False, [True, False, True, False], 10539, 'North', (13, 6))
Element 22: (1, (13, 6), ['.', '', '', ''], [(7, 4), (15, 6), (15, 8)], [False, False, False, False], 56, False, [True, False, False, False], 10558, 'West', (12, 6))
Element 23: (1, (12, 6), ['', '.', '', ''], [(8, 4), (15, 7), (14, 8)], [False, False, False, False], 54, False, [False, True, False, False], 10577, 'South', (12, 5))
Element 24: (1, (12, 5), ['', '.', '', ''], [(9, 4), (15, 8), (14, 7)], [False, False, False, False], 52, False, [False, True, False, False], 10596, 'South', (12, 4))
Element 25: (1, (12, 4), ['F', '.', '', ''], [(10, 4), (15, 9), (15, 7)], [False, False, False, False], 50, False, [False, True, False, False], 11605, 'West', (11, 4))
Element 26: (1, (11, 4), ['', 'F', '', ''], [(10, 3), (14, 9), (15, 6)], [False, False, False, False], 48, False, [False, False, False, False], 13604, 'South', (11, 3))
Element 27: #1#
