Element 1: (2, (9, 6), ['.', '.', '.', 'F'], [(15, 8), (7, 6), (14, 8)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 6))
Element 2: (2, (10, 6), ['', 'F', 'F', 'F'], [(15, 9), (8, 6), (14, 9)], [False, False, False, False], 96, False, [False, False, False, False], 1048, 'East', (11, 6))
Element 3: (2, (11, 6), ['', 'F', 'F', '.'], [(14, 9), (8, 7), (13, 9)], [False, False, False, False], 94, False, [False, False, False, True], 2067, 'North', (11, 7))
Element 4: (2, (11, 7), ['F', '', 'F', '.'], [(14, 8), (9, 7), (13, 8)], [False, False, False, False], 92, False, [False, False, False, True], 3086, 'North', (11, 8))
Element 5: (2, (11, 8), ['F', '', 'F', '.'], [(14, 7), (10, 7), (13, 7)], [False, False, False, False], 90, False, [False, False, False, True], 5105, 'North', (11, 9))
Element 6: (2, (11, 9), ['F', '', '%', '.'], [(14, 6), (10, 8), (13, 6)], [False, False, True, False], 88, False, [False, False, False, True], 7124, 'West', (10, 9))
Element 7: (2, (10, 9), ['.', '', '%', ''], [(15, 6), (9, 8), (13, 5)], [False, False, True, False], 86, False, [True, False, False, False], 8153, 'West', (9, 9))
Element 8: (2, (9, 9), ['.', '', '%', ''], [(15, 5), (8, 8), (14, 5)], [False, False, True, False], 84, False, [True, False, False, False], 8192, 'West', (8, 9))
Element 9: (2, (8, 9), ['.', '', '%', ''], [(15, 4), (7, 8), (14, 4)], [False, False, True, False], 82, False, [True, False, False, False], 8231, 'West', (7, 9))
Element 10: (2, (7, 9), ['.', '', '%', ''], [(15, 3), (7, 7), (14, 3)], [False, False, True, False], 80, False, [True, False, False, False], 8270, 'West', (6, 9))
Element 11: (2, (6, 9), ['.', '.', '%', ''], [(15, 2), (6, 7), (13, 3)], [False, False, True, False], 78, False, [True, True, False, False], 8309, 'South', (6, 8))
Element 12: (2, (6, 8), ['.', '', '', ''], [(15, 3), (5, 7), (13, 4)], [False, False, False, False], 76, False, [True, False, False, False], 8338, 'West', (5, 8))
Element 13: (2, (5, 8), ['.', '', '.', ''], [(14, 3), (5, 6), (12, 4)], [False, False, False, False], 74, False, [True, False, True, False], 8367, 'North', (5, 9))
Element 14: (2, (5, 9), ['.', '', '%', ''], [(14, 4), (5, 5), (11, 4)], [False, False, True, False], 72, False, [True, False, False, False], 9386, 'West', (4, 9))
Element 15: (2, (4, 9), ['.', '.', '%', ''], [(14, 5), (6, 5), (11, 5)], [False, False, True, False], 70, False, [True, True, False, False], 10405, 'South', (4, 8))
Element 16: (2, (4, 8), ['.', '.', '', ''], [(13, 5), (7, 5), (10, 5)], [False, False, False, False], 68, False, [True, True, False, False], 11424, 'South', (4, 7))
Element 17: (2, (4, 7), ['.', '.', '', ''], [(12, 5), (8, 5), (10, 4)], [False, False, False, False], 66, False, [True, True, False, False], 12453, 'South', (4, 6))
Element 18: (2, (4, 6), ['.', '.', '', ''], [(12, 6), (9, 5), (10, 3)], [False, False, False, False], 64, False, [True, True, False, False], 13482, 'South', (4, 5))
Element 19: #1#
