Element 1: (0, (9, 6), ['.', '.', '.', 'F'], [(1, 8), (4, 7), (18, 1)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 6))
Element 2: (0, (10, 6), ['', 'F', 'F', 'F'], [(1, 9), (5, 7), (17, 1)], [False, False, False, False], 96, False, [False, False, False, False], 1029, 'East', (11, 6))
Element 3: (0, (11, 6), ['', 'F', 'F', '.'], [(1, 8), (6, 7), (16, 1)], [False, False, False, False], 94, False, [False, False, False, True], 2048, 'North', (11, 7))
Element 4: (0, (11, 7), ['F', '', 'F', '.'], [(1, 7), (7, 7), (17, 1)], [False, False, False, False], 92, False, [False, False, False, True], 3067, 'North', (11, 8))
Element 5: (0, (11, 8), ['F', '', 'F', '.'], [(1, 6), (8, 7), (18, 1)], [False, False, False, False], 90, False, [False, False, False, True], 4086, 'North', (11, 9))
Element 6: (0, (11, 9), ['F', '', '%', '.'], [(1, 5), (9, 7), (18, 1)], [False, False, True, False], 88, False, [False, False, False, True], 5105, 'West', (10, 9))
Element 7: (0, (10, 9), ['.', 'F', '%', ''], [(1, 4), (10, 7), (17, 1)], [False, False, True, False], 86, False, [True, False, False, False], 7114, 'South', (10, 8))
Element 8: (0, (10, 8), ['.', '', '', ''], [(1, 3), (11, 7), (16, 1)], [False, False, False, False], 84, False, [True, False, False, False], 8123, 'West', (9, 8))
Element 9: (0, (9, 8), ['.', '', '.', ''], [(1, 2), (12, 7), (17, 1)], [False, False, False, False], 82, False, [True, False, True, False], 8152, 'North', (9, 9))
Element 10: (0, (9, 9), ['.', '', '%', ''], [(1, 1), (13, 7), (18, 1)], [False, False, True, False], 80, False, [True, False, False, False], 8181, 'West', (8, 9))
Element 11: (0, (8, 9), ['.', '.', '%', ''], [(2, 1), (14, 7), (18, 1)], [False, False, True, False], 78, False, [True, True, False, False], 8210, 'South', (8, 8))
Element 12: (0, (8, 8), ['.', '', '', ''], [(3, 1), (15, 7), (17, 1)], [False, False, False, False], 76, False, [True, False, False, False], 8239, 'West', (7, 8))
Element 13: (0, (7, 8), ['.', '', '.', ''], [(4, 1), (15, 8), (16, 1)], [False, False, False, False], 74, False, [True, False, True, False], 8268, 'North', (7, 9))
Element 14: (0, (7, 9), ['.', '', '%', ''], [(4, 2), (15, 9), (17, 1)], [False, False, True, False], 72, False, [True, False, False, False], 8297, 'West', (6, 9))
Element 15: (0, (6, 9), ['.', '.', '%', ''], [(4, 3), (14, 9), (18, 1)], [False, False, True, False], 70, False, [True, True, False, False], 8326, 'South', (6, 8))
Element 16: (0, (6, 8), ['.', '', '', ''], [(5, 3), (14, 8), (18, 1)], [False, False, False, False], 68, False, [True, False, False, False], 8355, 'West', (5, 8))
Element 17: (0, (5, 8), ['.', '', '.', ''], [(6, 3), (13, 8), (17, 1)], [False, False, False, False], 66, False, [True, False, True, False], 8384, 'North', (5, 9))
Element 18: (0, (5, 9), ['.', '', '%', ''], [(7, 3), (13, 9), (16, 1)], [False, False, True, False], 64, False, [True, False, False, False], 8413, 'West', (4, 9))
Element 19: (0, (4, 9), ['.', '.', '%', ''], [(8, 3), (12, 9), (17, 1)], [False, False, True, False], 62, False, [True, True, False, False], 8442, 'South', (4, 8))
Element 20: (0, (4, 8), ['.', '', '', ''], [(9, 3), (12, 8), (18, 1)], [False, False, False, False], 60, False, [True, False, False, False], 8471, 'West', (3, 8))
Element 21: (0, (3, 8), ['%', '.', '.', ''], [(10, 3), (11, 8), (18, 1)], [True, False, False, False], 58, False, [False, True, True, False], 9480, 'North', (3, 9))
Element 22: (0, (3, 9), ['%', '', '%', ''], [(11, 3), (11, 9), (17, 1)], [True, False, True, False], 56, False, [False, False, False, False], 10489, 'South', (3, 8))
Element 23: (0, (3, 8), ['%', '.', '', ''], [(11, 4), (10, 9), (16, 1)], [True, False, False, False], 54, False, [False, True, False, False], 11488, 'South', (3, 7))
Element 24: (0, (3, 7), ['%', '.', '', ''], [(11, 5), (10, 8), (17, 1)], [True, False, False, False], 52, False, [False, True, False, False], 12497, 'South', (3, 6))
Element 25: (0, (3, 6), ['%', '.', '', '.'], [(10, 5), (9, 8), (18, 1)], [True, False, False, False], 50, False, [False, True, False, True], 13506, 'East', (4, 6))
Element 26: #1#
