Element 1: (3, (12, 4), ['F', '.', '.', '.'], [(15, 7), (9, 1), (12, 1)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'West', (11, 4))
Element 2: (3, (11, 4), ['F', 'F', 'F', ''], [(15, 8), (10, 1), (13, 1)], [False, False, False, False], 96, False, [False, False, False, False], 1058, 'North', (11, 5))
Element 3: (3, (11, 5), ['F', '', 'F', '.'], [(15, 9), (10, 2), (14, 1)], [False, False, False, False], 94, False, [False, False, False, True], 2087, 'North', (11, 6))
Element 4: (3, (11, 6), ['F', '', 'F', '.'], [(14, 9), (10, 3), (13, 1)], [False, False, False, False], 92, False, [False, False, False, True], 4096, 'North', (11, 7))
Element 5: (3, (11, 7), ['F', '', 'F', '.'], [(14, 8), (11, 3), (13, 2)], [False, False, False, False], 90, False, [False, False, False, True], 6115, 'North', (11, 8))
Element 6: (3, (11, 8), ['F', '', 'F', '.'], [(13, 8), (12, 3), (13, 3)], [False, False, False, False], 88, False, [False, False, False, True], 7144, 'North', (11, 9))
Element 7: (3, (11, 9), ['F', '', '%', '.'], [(13, 9), (12, 4), (14, 3)], [False, False, True, False], 86, False, [False, False, False, True], 8163, 'West', (10, 9))
Element 8: (3, (10, 9), ['.', 'F', '%', ''], [(12, 9), (13, 4), (15, 3)], [False, False, True, False], 84, False, [True, False, False, False], 9192, 'South', (10, 8))
Element 9: (3, (10, 8), ['.', 'F', '', ''], [(12, 8), (14, 4), (15, 4)], [False, False, False, False], 82, False, [True, False, False, False], 10221, 'South', (10, 7))
Element 10: (3, (10, 7), ['.', 'F', '', ''], [(12, 7), (14, 5), (15, 5)], [False, False, False, False], 80, False, [True, False, False, False], 11250, 'South', (10, 6))
Element 11: (3, (10, 6), ['.', 'F', '', ''], [(13, 7), (14, 6), (15, 6)], [False, False, False, False], 78, False, [True, False, False, False], 12279, 'South', (10, 5))
Element 12: (3, (10, 5), ['.', 'F', '', ''], [(13, 6), (14, 7), (15, 7)], [False, False, False, False], 76, False, [True, False, False, False], 13288, 'South', (10, 4))
Element 13: #1#
