Element 1: (2, (12, 5), ['F', '.', '.', '.'], [(1, 9), (6, 8), (15, 8)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'West', (11, 5))
Element 2: (2, (11, 5), ['F', 'F', 'F', ''], [(1, 8), (7, 8), (15, 9)], [False, False, False, False], 96, False, [False, False, False, False], 1038, 'North', (11, 6))
Element 3: (2, (11, 6), ['F', '', 'F', '.'], [(1, 7), (8, 8), (14, 9)], [False, False, False, False], 94, False, [False, False, False, True], 2067, 'North', (11, 7))
Element 4: (2, (11, 7), ['F', '', 'F', '.'], [(1, 6), (9, 8), (14, 8)], [False, False, False, False], 92, False, [False, False, False, True], 3096, 'North', (11, 8))
Element 5: (2, (11, 8), ['G', '', 'F', '.'], [(1, 5), (10, 8), (14, 7)], [False, False, False, False], 90, False, [False, False, False, True], 5115, 'North', (11, 9))
Element 6: (2, (11, 9), ['G', '', '%', '.'], [(1, 4), (10, 9), (15, 7)], [False, False, True, False], 88, False, [False, False, False, True], 7134, 'East', (12, 9))
Element 7: (2, (12, 9), ['', '.', '%', '.'], [(1, 3), (9, 9), (15, 6)], [False, False, True, False], 86, False, [False, True, False, True], 7173, 'East', (13, 9))
Element 8: (2, (13, 9), ['', '.', '%', ''], [(1, 2), (8, 9), (15, 5)], [False, False, True, False], 84, False, [False, True, False, False], 7212, 'South', (13, 8))
Element 9: (2, (13, 8), ['.', '.', '', ''], [(1, 1), (7, 9), (15, 4)], [False, False, False, False], 82, False, [True, True, False, False], 7251, 'South', (13, 7))
Element 10: (2, (13, 7), ['.', '.', '', ''], [(2, 1), (6, 9), (15, 3)], [False, False, False, False], 80, False, [True, True, False, False], 7290, 'South', (13, 6))
Element 11: (2, (13, 6), ['.', '.', '', '.'], [(3, 1), (5, 9), (15, 2)], [False, False, False, False], 78, False, [True, True, False, True], 7329, 'East', (14, 6))
Element 12: (2, (14, 6), ['', '.', '', ''], [(4, 1), (4, 9), (15, 3)], [False, False, False, False], 76, False, [False, True, False, False], 7358, 'South', (14, 5))
Element 13: (2, (14, 5), ['.', '.', '', ''], [(4, 2), (4, 8), (14, 3)], [False, False, False, False], 74, False, [True, True, False, False], 7397, 'South', (14, 4))
Element 14: (2, (14, 4), ['.', '', '', ''], [(4, 3), (4, 7), (13, 3)], [False, False, False, False], 72, False, [True, False, False, False], 7436, 'West', (13, 4))
Element 15: (2, (13, 4), ['.', '', '.', ''], [(5, 3), (5, 7), (13, 2)], [False, False, False, False], 70, False, [True, False, True, False], 7475, 'North', (13, 5))
Element 16: (2, (13, 5), ['', '', '', ''], [(6, 3), (6, 7), (13, 1)], [False, False, False, False], 68, False, [False, False, False, False], 7514, 'South', (13, 4))
Element 17: (2, (13, 4), ['.', '', '', ''], [(7, 3), (7, 7), (14, 1)], [False, False, False, False], 66, False, [True, False, False, False], 7543, 'West', (12, 4))
Element 18: (2, (12, 4), ['F', '.', '', ''], [(8, 3), (8, 7), (13, 1)], [False, False, False, False], 64, False, [False, True, False, False], 7572, 'West', (11, 4))
Element 19: (2, (11, 4), ['F', 'F', '', ''], [(9, 3), (9, 7), (12, 1)], [False, False, False, False], 62, False, [False, False, False, False], 8601, 'South', (11, 3))
Element 20: (2, (11, 3), ['G', '%', '', '.'], [(10, 3), (10, 7), (11, 1)], [False, True, False, False], 60, False, [False, False, False, True], 11610, 'East', (12, 3))
Element 21: (2, (12, 3), ['', '%', '', ''], [(10, 4), (10, 6), (10, 1)], [False, True, False, False], 58, False, [False, False, False, False], 13629, 'East', (13, 3))
Element 22: #1#
