Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(1, 4), (4, 7), (10, 2)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(1, 5), (5, 7), (10, 3)], [False, True, True, True], 96, False, [False, False, False, False], 1058, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(1, 6), (6, 7), (11, 3)], [False, True, True, False], 94, False, [True, False, False, False], 2077, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(1, 7), (7, 7), (11, 4)], [True, True, True, False], 92, False, [False, False, False, False], 3106, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(1, 8), (8, 7), (11, 5)], [False, True, True, False], 90, False, [False, False, False, False], 4125, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(1, 9), (9, 7), (11, 6)], [False, True, True, False], 88, False, [False, False, False, False], 5144, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(1, 8), (10, 7), (11, 7)], [False, True, True, True], 86, False, [False, False, False, False], 7143, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(1, 7), (10, 8), (11, 8)], [False, True, True, False], 84, False, [False, False, False, False], 9142, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(1, 6), (10, 9), (11, 9)], [True, True, True, False], 82, False, [False, False, False, False], 11141, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(1, 5), (9, 9), (12, 9)], [False, True, True, False], 80, False, [False, False, False, False], 11160, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(1, 4), (9, 8), (13, 9)], [False, True, True, False], 78, False, [False, False, False, False], 11179, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(1, 3), (8, 8), (14, 9)], [False, True, True, True], 76, False, [False, False, False, False], 11198, 'West', (17, 1))
Element 13: (3, (17, 1), ['', '%', '%', ''], [(1, 2), (8, 9), (15, 9)], [False, True, True, False], 74, False, [False, False, False, False], 11227, 'West', (16, 1))
Element 14: (3, (16, 1), ['%', '%', '%', ''], [(1, 1), (7, 9), (15, 8)], [True, True, True, False], 72, False, [False, False, False, False], 11256, 'East', (17, 1))
Element 15: (3, (17, 1), ['', '%', '%', ''], [(2, 1), (7, 8), (15, 7)], [False, True, True, False], 70, False, [False, False, False, False], 11285, 'Stop', (17, 1))
Element 16: (3, (17, 1), ['', '%', '%', ''], [(3, 1), (6, 8), (15, 6)], [False, True, True, False], 68, False, [False, False, False, False], 11314, 'East', (18, 1))
Element 17: (3, (18, 1), ['', '%', '%', '%'], [(4, 1), (6, 9), (15, 5)], [False, True, True, True], 66, False, [False, False, False, False], 11343, 'West', (17, 1))
Element 18: (3, (17, 1), ['', '%', '%', ''], [(4, 2), (5, 9), (15, 4)], [False, True, True, False], 64, False, [False, False, False, False], 11372, 'West', (16, 1))
Element 19: (3, (16, 1), ['%', '%', '%', ''], [(4, 3), (5, 8), (15, 3)], [True, True, True, False], 62, False, [False, False, False, False], 11401, 'East', (17, 1))
Element 20: (3, (17, 1), ['', '%', '%', ''], [(5, 3), (4, 8), (15, 2)], [False, True, True, False], 60, False, [False, False, False, False], 11430, 'Stop', (17, 1))
Element 21: (3, (17, 1), ['', '%', '%', ''], [(6, 3), (4, 9), (15, 3)], [False, True, True, False], 58, False, [False, False, False, False], 11449, 'East', (18, 1))
Element 22: (3, (18, 1), ['', '%', '%', '%'], [(7, 3), (3, 9), (14, 3)], [False, True, True, True], 56, False, [False, False, False, False], 11478, 'West', (17, 1))
Element 23: (3, (17, 1), ['', '%', '%', ''], [(8, 3), (3, 8), (14, 4)], [False, True, True, False], 54, False, [False, False, False, False], 11507, 'West', (16, 1))
Element 24: (3, (16, 1), ['%', '%', '%', ''], [(9, 3), (3, 9), (14, 5)], [True, True, True, False], 52, False, [False, False, False, False], 11526, 'East', (17, 1))
Element 25: (3, (17, 1), ['', '%', '%', ''], [(9, 4), (4, 9), (14, 6)], [False, True, True, False], 50, False, [False, False, False, False], 11545, 'Stop', (17, 1))
Element 26: (3, (17, 1), ['', '%', '%', ''], [(10, 4), (4, 8), (14, 7)], [False, True, True, False], 48, False, [False, False, False, False], 12554, 'East', (18, 1))
Element 27: (3, (18, 1), ['', '%', '%', '%'], [(10, 5), (3, 8), (14, 8)], [False, True, True, True], 46, False, [False, False, False, False], 13563, 'West', (17, 1))
Element 28: #1#
