Element 1: (0, (7, 1), ['.', '%', '.', '.'], [(6, 6), (14, 5), (15, 4)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (8, 1))
Element 2: (0, (8, 1), ['', '%', '.', '.'], [(7, 6), (15, 5), (15, 3)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (9, 1))
Element 3: (0, (9, 1), ['', '%', '.', '.'], [(8, 6), (15, 6), (15, 2)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (10, 1))
Element 4: (0, (10, 1), ['', '%', '.', '.'], [(9, 6), (15, 7), (15, 3)], [False, True, False, False], 92, False, [False, False, True, True], 107, 'East', (11, 1))
Element 5: (0, (11, 1), ['', '%', '%', '.'], [(10, 6), (15, 8), (14, 3)], [False, True, True, False], 90, False, [False, False, False, True], 1136, 'East', (12, 1))
Element 6: (0, (12, 1), ['', '%', '%', '.'], [(11, 6), (15, 9), (14, 4)], [False, True, True, False], 88, False, [False, False, False, True], 2165, 'East', (13, 1))
Element 7: (0, (13, 1), ['', '%', '.', '.'], [(11, 7), (14, 9), (13, 4)], [False, True, False, False], 86, False, [False, False, True, True], 3194, 'East', (14, 1))
Element 8: (0, (14, 1), ['', '%', '%', '%'], [(11, 8), (14, 8), (13, 5)], [False, True, True, True], 84, False, [False, False, False, False], 4223, 'West', (13, 1))
Element 9: (0, (13, 1), ['', '%', '.', ''], [(11, 9), (14, 7), (13, 6)], [False, True, False, False], 82, False, [False, False, True, False], 5242, 'North', (13, 2))
Element 10: (0, (13, 2), ['%', '', '.', '%'], [(10, 9), (14, 6), (13, 7)], [True, False, False, True], 80, False, [False, False, True, False], 6271, 'North', (13, 3))
Element 11: (0, (13, 3), ['.', '', '', ''], [(10, 8), (13, 6), (13, 8)], [False, False, False, False], 78, False, [True, False, False, False], 7290, 'West', (12, 3))
Element 12: (0, (12, 3), ['F', '%', '.', ''], [(10, 7), (12, 6), (13, 9)], [False, True, False, False], 76, False, [False, False, True, False], 8319, 'West', (11, 3))
Element 13: (0, (11, 3), ['F', '%', 'F', ''], [(9, 7), (12, 7), (12, 9)], [False, True, False, False], 74, False, [False, False, False, False], 9348, 'North', (11, 4))
Element 14: (0, (11, 4), ['F', '', 'F', '.'], [(9, 8), (12, 8), (11, 9)], [False, False, False, False], 72, False, [False, False, False, True], 10367, 'North', (11, 5))
Element 15: (0, (11, 5), ['F', '', '', '.'], [(9, 9), (13, 8), (11, 8)], [False, False, False, False], 70, False, [False, False, False, True], 11376, 'West', (10, 5))
Element 16: (0, (10, 5), ['.', 'F', '', ''], [(8, 9), (13, 9), (12, 8)], [False, False, False, False], 68, False, [True, False, False, False], 12385, 'South', (10, 4))
Element 17: (0, (10, 4), ['.', 'F', '', ''], [(8, 8), (12, 9), (12, 7)], [False, False, False, False], 66, False, [True, False, False, False], 13394, 'South', (10, 3))
Element 18: #1#
