Element 1: (2, (14, 9), ['.', '.', '%', '.'], [(4, 4), (9, 8), (15, 6)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (15, 9))
Element 2: (2, (15, 9), ['', '.', '%', '%'], [(5, 4), (10, 8), (15, 7)], [False, False, True, True], 96, False, [False, True, False, False], 1048, 'South', (15, 8))
Element 3: (2, (15, 8), ['.', '', '', '%'], [(6, 4), (11, 8), (14, 7)], [False, False, False, True], 94, False, [True, False, False, False], 2077, 'West', (14, 8))
Element 4: (2, (14, 8), ['.', '', '', ''], [(7, 4), (11, 9), (14, 6)], [False, False, False, False], 92, False, [True, False, False, False], 3106, 'West', (13, 8))
Element 5: (2, (13, 8), ['.', '.', '.', ''], [(8, 4), (10, 9), (14, 5)], [False, False, False, False], 90, False, [True, True, True, False], 4135, 'North', (13, 9))
Element 6: (2, (13, 9), ['.', '', '%', ''], [(9, 4), (9, 9), (15, 5)], [False, False, True, False], 88, False, [True, False, False, False], 4174, 'West', (12, 9))
Element 7: (2, (12, 9), ['', '.', '%', ''], [(10, 4), (8, 9), (15, 4)], [False, False, True, False], 86, False, [False, True, False, False], 5203, 'South', (12, 8))
Element 8: (2, (12, 8), ['', '.', '', ''], [(11, 4), (7, 9), (15, 3)], [False, False, False, False], 84, False, [False, True, False, False], 6232, 'South', (12, 7))
Element 9: (2, (12, 7), ['F', '.', '', '.'], [(11, 5), (7, 8), (15, 2)], [False, False, False, False], 82, False, [False, True, False, True], 7261, 'West', (11, 7))
Element 10: (2, (11, 7), ['F', 'G', '', ''], [(11, 6), (7, 7), (15, 3)], [False, False, False, False], 80, False, [False, False, False, False], 9270, 'West', (10, 7))
Element 11: (2, (10, 7), ['.', 'G', '', ''], [(10, 6), (8, 7), (14, 3)], [False, False, False, False], 78, False, [True, False, False, False], 11289, 'West', (9, 7))
Element 12: (2, (9, 7), ['', '.', '', ''], [(10, 5), (8, 6), (14, 4)], [False, False, False, False], 76, False, [False, True, False, False], 12318, 'South', (9, 6))
Element 13: (2, (9, 6), ['', 'G', '', ''], [(9, 5), (8, 5), (13, 4)], [False, False, False, False], 74, False, [False, False, False, False], 12357, 'East', (10, 6))
Element 14: (2, (10, 6), ['G', '', '', ''], [(9, 6), (7, 5), (13, 5)], [False, False, False, False], 72, False, [False, False, False, False], 12376, 'East', (11, 6))
Element 15: (2, (11, 6), ['', '', '', '.'], [(9, 7), (7, 6), (13, 6)], [False, False, False, False], 70, False, [False, False, False, True], 12395, 'East', (12, 6))
Element 16: (2, (12, 6), ['', '.', '', ''], [(10, 7), (6, 6), (13, 7)], [False, False, False, False], 68, False, [False, True, False, False], 12424, 'South', (12, 5))
Element 17: (2, (12, 5), ['', '.', '', ''], [(11, 7), (6, 7), (13, 8)], [False, False, False, False], 66, False, [False, True, False, False], 12443, 'South', (12, 4))
Element 18: (2, (12, 4), ['', '.', '', ''], [(12, 7), (6, 8), (14, 8)], [False, False, False, False], 64, False, [False, True, False, False], 12462, 'South', (12, 3))
Element 19: (2, (12, 3), ['F', '%', '', '.'], [(13, 7), (6, 9), (15, 8)], [False, True, False, False], 62, False, [False, False, False, True], 12481, 'West', (11, 3))
Element 20: (2, (11, 3), ['F', '%', '', ''], [(14, 7), (5, 9), (15, 9)], [False, True, False, False], 60, False, [False, False, False, False], 13490, 'West', (10, 3))
Element 21: #1#
