Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(7, 2), (1, 9), (14, 8)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(8, 2), (1, 8), (15, 8)], [False, True, True, True], 96, False, [False, False, False, False], 58, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(9, 2), (1, 7), (15, 9)], [False, True, True, False], 94, False, [True, False, False, False], 87, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(10, 2), (1, 6), (14, 9)], [True, True, True, False], 92, False, [False, False, False, False], 126, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(10, 3), (1, 5), (13, 9)], [False, True, True, False], 90, False, [False, False, False, False], 1145, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(11, 3), (1, 4), (12, 9)], [False, True, True, False], 88, False, [False, False, False, False], 2164, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(11, 4), (1, 3), (11, 9)], [False, True, True, True], 86, False, [False, False, False, False], 4173, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(11, 5), (1, 2), (11, 8)], [False, True, True, False], 84, False, [False, False, False, False], 6182, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(11, 6), (1, 1), (11, 7)], [True, True, True, False], 82, False, [False, False, False, False], 8191, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(10, 6), (2, 1), (10, 7)], [False, True, True, False], 80, False, [False, False, False, False], 10200, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(10, 5), (3, 1), (10, 8)], [False, True, True, False], 78, False, [False, False, False, False], 12209, 'East', (18, 1))
Element 12: #1#
