Element 1: (0, (3, 4), ['%', '.', '.', '.'], [(8, 8), (14, 9), (15, 6)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (4, 4))
Element 2: (0, (4, 4), ['', '.', '.', '.'], [(9, 8), (15, 9), (15, 7)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (5, 4))
Element 3: (0, (5, 4), ['', '.', '.', '.'], [(10, 8), (15, 8), (14, 7)], [False, False, False, False], 94, False, [False, True, True, True], 1068, 'East', (6, 4))
Element 4: (0, (6, 4), ['', '.', '.', '.'], [(11, 8), (14, 8), (14, 6)], [False, False, False, False], 92, False, [False, True, True, True], 2097, 'East', (7, 4))
Element 5: (0, (7, 4), ['', '.', '.', '.'], [(11, 9), (13, 8), (14, 5)], [False, False, False, False], 90, False, [False, True, True, True], 3126, 'East', (8, 4))
Element 6: (0, (8, 4), ['', '.', '.', '.'], [(10, 9), (13, 9), (15, 5)], [False, False, False, False], 88, False, [False, True, True, True], 4155, 'East', (9, 4))
Element 7: (0, (9, 4), ['', '.', '.', 'F'], [(9, 9), (12, 9), (15, 4)], [False, False, False, False], 86, False, [False, True, True, False], 4194, 'East', (10, 4))
Element 8: (0, (10, 4), ['', 'F', 'F', 'F'], [(8, 9), (12, 8), (15, 3)], [False, False, False, False], 84, False, [False, False, False, False], 5223, 'East', (11, 4))
Element 9: (0, (11, 4), ['', 'F', 'F', '.'], [(7, 9), (12, 7), (15, 2)], [False, False, False, False], 82, False, [False, False, False, True], 6252, 'North', (11, 5))
Element 10: (0, (11, 5), ['F', '', 'F', '.'], [(7, 8), (11, 7), (15, 3)], [False, False, False, False], 80, False, [False, False, False, True], 8261, 'North', (11, 6))
Element 11: (0, (11, 6), ['F', '', '', '.'], [(7, 7), (10, 7), (14, 3)], [False, False, False, False], 78, False, [False, False, False, True], 10280, 'West', (10, 6))
Element 12: (0, (10, 6), ['.', 'F', '', ''], [(8, 7), (9, 7), (14, 4)], [False, False, False, False], 76, False, [True, False, False, False], 11309, 'South', (10, 5))
Element 13: (0, (10, 5), ['.', '', '', ''], [(8, 6), (9, 6), (13, 4)], [False, False, False, False], 74, False, [True, False, False, False], 12338, 'West', (9, 5))
Element 14: (0, (9, 5), ['G', '', '', ''], [(8, 5), (10, 6), (13, 5)], [False, False, False, False], 72, False, [False, False, False, False], 12367, 'North', (9, 6))
Element 15: (0, (9, 6), ['', '', '', ''], [(7, 5), (11, 6), (13, 6)], [False, False, False, False], 70, False, [False, False, False, False], 12386, 'North', (9, 7))
Element 16: (0, (9, 7), ['', '', '', ''], [(7, 6), (12, 6), (13, 7)], [False, False, False, False], 68, False, [False, False, False, False], 12415, 'East', (10, 7))
Element 17: (0, (10, 7), ['', '', '', ''], [(6, 6), (12, 5), (13, 8)], [False, False, False, False], 66, False, [False, False, False, False], 12434, 'East', (11, 7))
Element 18: (0, (11, 7), ['', '', '', ''], [(6, 7), (12, 4), (14, 8)], [False, False, False, False], 64, False, [False, False, False, False], 12453, 'East', (12, 7))
Element 19: (0, (12, 7), ['', '', '', ''], [(6, 8), (12, 3), (15, 8)], [False, False, False, False], 62, False, [False, False, False, False], 12472, 'East', (13, 7))
Element 20: (0, (13, 7), ['', '', '', ''], [(6, 9), (11, 3), (15, 9)], [False, False, False, False], 60, False, [False, False, False, False], 13481, 'East', (14, 7))
Element 21: #1#
