Element 1: (2, (9, 6), ['.', '.', '.', 'F'], [(1, 5), (8, 1), (15, 8)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 6))
Element 2: (2, (10, 6), ['', 'F', 'F', 'F'], [(1, 6), (9, 1), (15, 9)], [False, False, False, False], 96, False, [False, False, False, False], 1048, 'East', (11, 6))
Element 3: (2, (11, 6), ['', 'F', 'F', '.'], [(1, 7), (10, 1), (14, 9)], [False, False, False, False], 94, False, [False, False, False, True], 2077, 'North', (11, 7))
Element 4: (2, (11, 7), ['F', '', 'F', '.'], [(1, 8), (11, 1), (14, 8)], [False, False, False, False], 92, False, [False, False, False, True], 3106, 'North', (11, 8))
Element 5: (2, (11, 8), ['F', '', 'F', '.'], [(1, 9), (12, 1), (14, 7)], [False, False, False, False], 90, False, [False, False, False, True], 4135, 'North', (11, 9))
Element 6: (2, (11, 9), ['F', '', '%', '.'], [(1, 8), (13, 1), (15, 7)], [False, False, True, False], 88, False, [False, False, False, True], 5154, 'West', (10, 9))
Element 7: (2, (10, 9), ['.', 'F', '%', ''], [(1, 7), (14, 1), (15, 6)], [False, False, True, False], 86, False, [True, False, False, False], 6173, 'South', (10, 8))
Element 8: (2, (10, 8), ['.', 'F', '', ''], [(1, 6), (13, 1), (15, 5)], [False, False, False, False], 84, False, [True, False, False, False], 7182, 'South', (10, 7))
Element 9: (2, (10, 7), ['.', '', '', ''], [(1, 5), (13, 2), (15, 4)], [False, False, False, False], 82, False, [True, False, False, False], 8201, 'West', (9, 7))
Element 10: (2, (9, 7), ['.', '', '.', ''], [(1, 4), (13, 3), (15, 3)], [False, False, False, False], 80, False, [True, False, True, False], 8230, 'North', (9, 8))
Element 11: (2, (9, 8), ['.', '', '.', ''], [(1, 3), (14, 3), (15, 2)], [False, False, False, False], 78, False, [True, False, True, False], 8269, 'North', (9, 9))
Element 12: (2, (9, 9), ['.', '', '%', ''], [(1, 2), (14, 4), (15, 3)], [False, False, True, False], 76, False, [True, False, False, False], 8298, 'West', (8, 9))
Element 13: (2, (8, 9), ['.', '.', '%', ''], [(1, 1), (14, 5), (14, 3)], [False, False, True, False], 74, False, [True, True, False, False], 8327, 'South', (8, 8))
Element 14: (2, (8, 8), ['.', '.', '', ''], [(2, 1), (14, 6), (14, 4)], [False, False, False, False], 72, False, [True, True, False, False], 8356, 'South', (8, 7))
Element 15: (2, (8, 7), ['.', '.', '', ''], [(3, 1), (13, 6), (13, 4)], [False, False, False, False], 70, False, [True, True, False, False], 8395, 'South', (8, 6))
Element 16: (2, (8, 6), ['.', '.', '', ''], [(4, 1), (13, 7), (13, 5)], [False, False, False, False], 68, False, [True, True, False, False], 8434, 'South', (8, 5))
Element 17: (2, (8, 5), ['.', '.', '', '.'], [(4, 2), (13, 8), (12, 5)], [False, False, False, False], 66, False, [True, True, False, True], 8473, 'East', (9, 5))
Element 18: (2, (9, 5), ['', '.', '', 'F'], [(4, 3), (13, 9), (11, 5)], [False, False, False, False], 64, False, [False, True, False, False], 9502, 'East', (10, 5))
Element 19: (2, (10, 5), ['', 'F', '', ''], [(5, 3), (12, 9), (11, 4)], [False, False, False, False], 62, False, [False, False, False, False], 11521, 'South', (10, 4))
Element 20: (2, (10, 4), ['.', 'F', '', ''], [(6, 3), (12, 8), (11, 3)], [False, False, False, False], 60, False, [True, False, False, False], 13540, 'South', (10, 3))
Element 21: #1#
