Element 1: (0, (8, 9), ['G', '.', '%', '.'], [(7, 9), (10, 1), (18, 1)], [False, False, True, False], 98, False, [False, True, False, True], 0, 'East', (9, 9))
Element 2: (0, (9, 9), ['', '.', '%', 'F'], [(7, 8), (11, 1), (17, 1)], [False, False, True, False], 96, False, [False, True, False, False], 39, 'East', (10, 9))
Element 3: (0, (10, 9), ['', 'F', '%', 'F'], [(8, 8), (12, 1), (16, 1)], [False, False, True, False], 94, False, [False, False, False, False], 1068, 'East', (11, 9))
Element 4: (0, (11, 9), ['', 'F', '%', '.'], [(9, 8), (13, 1), (17, 1)], [False, False, True, False], 92, False, [False, False, False, True], 2087, 'South', (11, 8))
Element 5: (0, (11, 8), ['G', 'F', '', '.'], [(10, 8), (14, 1), (18, 1)], [False, False, False, False], 90, False, [False, False, False, True], 4096, 'South', (11, 7))
Element 6: (0, (11, 7), ['G', 'F', '', '.'], [(10, 7), (13, 1), (18, 1)], [False, False, False, False], 88, False, [False, False, False, True], 6095, 'South', (11, 6))
Element 7: (0, (11, 6), ['G', 'F', '', '.'], [(10, 6), (13, 2), (17, 1)], [False, False, False, False], 86, False, [False, False, False, True], 8104, 'South', (11, 5))
Element 8: (0, (11, 5), ['G', 'F', '', '.'], [(10, 5), (13, 3), (16, 1)], [False, False, False, False], 84, False, [False, False, False, True], 10113, 'South', (11, 4))
Element 9: (0, (11, 4), ['G', 'F', '', '.'], [(10, 4), (14, 3), (17, 1)], [False, False, False, False], 82, False, [False, False, False, True], 12122, 'South', (11, 3))
Element 10: #1#
