Element 1: (1, (9, 3), ['.', '.', '.', 'F'], [(1, 7), (11, 1), (17, 1)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'East', (10, 3))
Element 2: (1, (10, 3), ['', '.', 'F', 'F'], [(1, 8), (12, 1), (18, 1)], [False, False, False, False], 96, False, [False, True, False, False], 1038, 'East', (11, 3))
Element 3: (1, (11, 3), ['', '%', 'F', '.'], [(1, 9), (13, 1), (17, 1)], [False, True, False, False], 94, False, [False, False, False, True], 2057, 'North', (11, 4))
Element 4: (1, (11, 4), ['F', '', 'F', '.'], [(1, 8), (14, 1), (16, 1)], [False, False, False, False], 92, False, [False, False, False, True], 3076, 'North', (11, 5))
Element 5: (1, (11, 5), ['F', '', 'F', '.'], [(1, 7), (13, 1), (17, 1)], [False, False, False, False], 90, False, [False, False, False, True], 4075, 'North', (11, 6))
Element 6: (1, (11, 6), ['F', '', 'F', '.'], [(1, 6), (13, 2), (17, 1)], [False, False, False, False], 88, False, [False, False, False, True], 5084, 'North', (11, 7))
Element 7: (1, (11, 7), ['F', '', 'F', '.'], [(1, 5), (13, 3), (18, 1)], [False, False, False, False], 86, False, [False, False, False, True], 6103, 'North', (11, 8))
Element 8: (1, (11, 8), ['F', '', 'F', '.'], [(1, 4), (14, 3), (17, 1)], [False, False, False, False], 84, False, [False, False, False, True], 7122, 'North', (11, 9))
Element 9: (1, (11, 9), ['F', '', '%', '.'], [(1, 3), (15, 3), (16, 1)], [False, False, True, False], 82, False, [False, False, False, True], 8141, 'West', (10, 9))
Element 10: (1, (10, 9), ['.', 'F', '%', ''], [(1, 2), (15, 4), (17, 1)], [False, False, True, False], 80, False, [True, False, False, False], 9160, 'South', (10, 8))
Element 11: (1, (10, 8), ['.', 'F', '', ''], [(1, 1), (15, 5), (17, 1)], [False, False, False, False], 78, False, [True, False, False, False], 10179, 'South', (10, 7))
Element 12: (1, (10, 7), ['.', 'F', '', ''], [(2, 1), (15, 6), (18, 1)], [False, False, False, False], 76, False, [True, False, False, False], 11198, 'South', (10, 6))
Element 13: (1, (10, 6), ['.', 'F', '', ''], [(3, 1), (15, 7), (17, 1)], [False, False, False, False], 74, False, [True, False, False, False], 12217, 'South', (10, 5))
Element 14: (1, (10, 5), ['.', 'F', '', ''], [(4, 1), (15, 8), (16, 1)], [False, False, False, False], 72, False, [True, False, False, False], 13236, 'South', (10, 4))
Element 15: #1#
