Element 1: (1, (1, 3), ['%', '.', '.', '%'], [(7, 4), (8, 6), (14, 6)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 4))
Element 2: (1, (1, 4), ['%', '', '.', '%'], [(8, 4), (9, 6), (15, 6)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 5))
Element 3: (1, (1, 5), ['%', '', '.', '%'], [(9, 4), (10, 6), (15, 7)], [True, False, False, True], 94, False, [False, False, True, False], 1077, 'North', (1, 6))
Element 4: (1, (1, 6), ['%', '', '.', '%'], [(10, 4), (11, 6), (15, 8)], [True, False, False, True], 92, False, [False, False, True, False], 3096, 'North', (1, 7))
Element 5: (1, (1, 7), ['%', '', '.', '%'], [(11, 4), (11, 7), (15, 9)], [True, False, False, True], 90, False, [False, False, True, False], 5115, 'North', (1, 8))
Element 6: (1, (1, 8), ['%', '', '.', '%'], [(11, 5), (11, 8), (14, 9)], [True, False, False, True], 88, False, [False, False, True, False], 7134, 'North', (1, 9))
Element 7: (1, (1, 9), ['%', '', '%', '%'], [(10, 5), (11, 9), (14, 8)], [True, False, True, True], 86, False, [False, False, False, False], 9153, 'South', (1, 8))
Element 8: (1, (1, 8), ['%', '', '', '%'], [(9, 5), (10, 9), (14, 7)], [True, False, False, True], 84, False, [False, False, False, False], 10172, 'South', (1, 7))
Element 9: (1, (1, 7), ['%', '', '', '%'], [(8, 5), (10, 8), (13, 7)], [True, False, False, True], 82, False, [False, False, False, False], 11191, 'South', (1, 6))
Element 10: (1, (1, 6), ['%', '', '', '%'], [(7, 5), (10, 7), (13, 8)], [True, False, False, True], 80, False, [False, False, False, False], 12210, 'South', (1, 5))
Element 11: (1, (1, 5), ['%', '', '', '%'], [(7, 6), (9, 7), (13, 9)], [True, False, False, True], 78, False, [False, False, False, False], 12239, 'South', (1, 4))
Element 12: (1, (1, 4), ['%', '', '', '%'], [(7, 7), (9, 8), (12, 9)], [True, False, False, True], 76, False, [False, False, False, False], 12268, 'South', (1, 3))
Element 13: (1, (1, 3), ['%', '.', '', '%'], [(8, 7), (9, 9), (12, 8)], [True, False, False, True], 74, False, [False, True, False, False], 12297, 'South', (1, 2))
Element 14: (1, (1, 2), ['%', '.', '', '%'], [(8, 8), (8, 9), (12, 7)], [True, False, False, True], 72, False, [False, True, False, False], 12336, 'South', (1, 1))
Element 15: (1, (1, 1), ['%', '%', '', '.'], [(7, 8), (7, 9), (12, 6)], [True, True, False, False], 70, False, [False, False, False, True], 12375, 'East', (2, 1))
Element 16: (1, (2, 1), ['', '%', '%', '.'], [(6, 8), (6, 9), (13, 6)], [False, True, True, False], 68, False, [False, False, False, True], 12414, 'East', (3, 1))
Element 17: (1, (3, 1), ['', '%', '%', '.'], [(6, 7), (5, 9), (13, 5)], [False, True, True, False], 66, False, [False, False, False, True], 12453, 'East', (4, 1))
Element 18: (1, (4, 1), ['', '%', '.', '%'], [(6, 6), (5, 8), (14, 5)], [False, True, False, True], 64, False, [False, False, True, False], 12492, 'North', (4, 2))
Element 19: (1, (4, 2), ['%', '', '.', '%'], [(6, 5), (5, 7), (15, 5)], [True, False, False, True], 62, False, [False, False, True, False], 12531, 'North', (4, 3))
Element 20: (1, (4, 3), ['.', '', '.', '.'], [(5, 5), (5, 6), (15, 4)], [False, False, False, False], 60, False, [True, False, True, True], 12570, 'East', (5, 3))
Element 21: (1, (5, 3), ['', '%', 'G', '.'], [(5, 4), (4, 6), (15, 3)], [False, True, False, False], 58, False, [False, False, False, True], 12609, 'East', (6, 3))
Element 22: (1, (6, 3), ['', '.', '', '.'], [(4, 4), (4, 7), (15, 2)], [False, False, False, False], 56, False, [False, True, False, True], 12648, 'East', (7, 3))
Element 23: (1, (7, 3), ['', '.', '', '.'], [(4, 5), (4, 8), (15, 3)], [False, False, False, False], 54, False, [False, True, False, True], 12677, 'East', (8, 3))
Element 24: (1, (8, 3), ['', '.', '', '.'], [(3, 5), (4, 9), (14, 3)], [False, False, False, False], 52, False, [False, True, False, True], 12716, 'East', (9, 3))
Element 25: (1, (9, 3), ['', '.', '', 'F'], [(3, 6), (3, 9), (14, 4)], [False, False, False, False], 50, False, [False, True, False, False], 12755, 'East', (10, 3))
Element 26: (1, (10, 3), ['', '.', '', 'F'], [(3, 7), (3, 8), (13, 4)], [False, False, False, False], 48, False, [False, True, False, False], 13784, 'East', (11, 3))
Element 27: #1#
