Element 1: (0, (2, 1), ['.', '%', '%', '.'], [(1, 3), (6, 8), (8, 1)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (3, 1))
Element 2: (0, (3, 1), ['', '%', '%', '.'], [(1, 4), (7, 8), (9, 1)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (4, 1))
Element 3: (0, (4, 1), ['', '%', '.', '%'], [(1, 5), (8, 8), (10, 1)], [False, True, False, True], 94, False, [False, False, True, False], 78, 'North', (4, 2))
Element 4: (0, (4, 2), ['%', '', '.', '%'], [(1, 6), (9, 8), (11, 1)], [True, False, False, True], 92, False, [False, False, True, False], 117, 'North', (4, 3))
Element 5: (0, (4, 3), ['.', '', '.', '.'], [(1, 7), (10, 8), (12, 1)], [False, False, False, False], 90, False, [True, False, True, True], 1146, 'East', (5, 3))
Element 6: (0, (5, 3), ['', '%', '.', '.'], [(1, 8), (11, 8), (13, 1)], [False, True, False, False], 88, False, [False, False, True, True], 2175, 'East', (6, 3))
Element 7: (0, (6, 3), ['', '.', '.', '.'], [(1, 9), (11, 9), (14, 1)], [False, False, False, False], 86, False, [False, True, True, True], 3204, 'East', (7, 3))
Element 8: (0, (7, 3), ['', '.', '.', '.'], [(1, 8), (10, 9), (13, 1)], [False, False, False, False], 84, False, [False, True, True, True], 4213, 'East', (8, 3))
Element 9: (0, (8, 3), ['', '.', '.', '.'], [(1, 7), (9, 9), (13, 2)], [False, False, False, False], 82, False, [False, True, True, True], 4242, 'East', (9, 3))
Element 10: (0, (9, 3), ['', '.', '.', 'F'], [(1, 6), (8, 9), (13, 3)], [False, False, False, False], 80, False, [False, True, True, False], 4271, 'East', (10, 3))
Element 11: (0, (10, 3), ['', '.', 'F', 'F'], [(1, 5), (7, 9), (14, 3)], [False, False, False, False], 78, False, [False, True, False, False], 5290, 'East', (11, 3))
Element 12: (0, (11, 3), ['', '%', 'F', '.'], [(1, 4), (6, 9), (15, 3)], [False, True, False, False], 76, False, [False, False, False, True], 6309, 'North', (11, 4))
Element 13: (0, (11, 4), ['F', '', 'F', '.'], [(1, 3), (5, 9), (15, 4)], [False, False, False, False], 74, False, [False, False, False, True], 7328, 'North', (11, 5))
Element 14: (0, (11, 5), ['F', '', 'F', '.'], [(1, 2), (5, 8), (15, 5)], [False, False, False, False], 72, False, [False, False, False, True], 8357, 'North', (11, 6))
Element 15: (0, (11, 6), ['F', '', 'F', '.'], [(1, 1), (5, 7), (15, 6)], [False, False, False, False], 70, False, [False, False, False, True], 9386, 'North', (11, 7))
Element 16: (0, (11, 7), ['F', '', '', '.'], [(2, 1), (6, 7), (15, 7)], [False, False, False, False], 68, False, [False, False, False, True], 10405, 'West', (10, 7))
Element 17: (0, (10, 7), ['.', 'F', '', ''], [(3, 1), (7, 7), (15, 8)], [False, False, False, False], 66, False, [True, False, False, False], 11424, 'South', (10, 6))
Element 18: (0, (10, 6), ['.', 'F', '', ''], [(4, 1), (8, 7), (15, 9)], [False, False, False, False], 64, False, [True, False, False, False], 12443, 'South', (10, 5))
Element 19: (0, (10, 5), ['.', 'F', '', ''], [(4, 2), (9, 7), (14, 9)], [False, False, False, False], 62, False, [True, False, False, False], 13462, 'South', (10, 4))
Element 20: #1#
