Element 1: (2, (13, 8), ['.', '.', '.', '.'], [(1, 4), (14, 6), (17, 1)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (14, 8))
Element 2: (2, (14, 8), ['', '.', '.', '.'], [(1, 5), (15, 6), (18, 1)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (15, 8))
Element 3: (2, (15, 8), ['', 'G', '.', '%'], [(1, 6), (15, 7), (17, 1)], [False, False, False, True], 94, False, [False, False, True, False], 87, 'North', (15, 9))
Element 4: (2, (15, 9), ['.', '', '%', '%'], [(1, 7), (14, 7), (16, 1)], [False, False, True, True], 92, False, [True, False, False, False], 126, 'West', (14, 9))
Element 5: (2, (14, 9), ['.', '', '%', ''], [(1, 8), (13, 7), (17, 1)], [False, False, True, False], 90, False, [True, False, False, False], 155, 'West', (13, 9))
Element 6: (2, (13, 9), ['.', '', '%', ''], [(1, 9), (12, 7), (17, 1)], [False, False, True, False], 88, False, [True, False, False, False], 184, 'West', (12, 9))
Element 7: (2, (12, 9), ['F', '.', '%', ''], [(1, 8), (11, 7), (18, 1)], [False, False, True, False], 86, False, [False, True, False, False], 1193, 'West', (11, 9))
Element 8: (2, (11, 9), ['F', 'G', '%', ''], [(1, 7), (11, 8), (17, 1)], [False, False, True, False], 84, False, [False, False, False, False], 3192, 'West', (10, 9))
Element 9: (2, (10, 9), ['.', 'G', '%', ''], [(1, 6), (10, 8), (16, 1)], [False, False, True, False], 82, False, [True, False, False, False], 5191, 'West', (9, 9))
Element 10: (2, (9, 9), ['.', '.', '%', ''], [(1, 5), (10, 7), (17, 1)], [False, False, True, False], 80, False, [True, True, False, False], 6200, 'South', (9, 8))
Element 11: (2, (9, 8), ['.', '.', '', ''], [(1, 4), (10, 6), (17, 1)], [False, False, False, False], 78, False, [True, True, False, False], 7209, 'South', (9, 7))
Element 12: (2, (9, 7), ['.', '.', '', ''], [(1, 3), (11, 6), (18, 1)], [False, False, False, False], 76, False, [True, True, False, False], 8218, 'South', (9, 6))
Element 13: (2, (9, 6), ['.', '.', '', ''], [(1, 2), (11, 5), (17, 1)], [False, False, False, False], 74, False, [True, True, False, False], 9237, 'South', (9, 5))
Element 14: (2, (9, 5), ['.', '.', '', 'F'], [(1, 1), (11, 4), (16, 1)], [False, False, False, False], 72, False, [True, True, False, False], 10256, 'East', (10, 5))
Element 15: (2, (10, 5), ['', 'F', '', ''], [(2, 1), (11, 3), (17, 1)], [False, False, False, False], 70, False, [False, False, False, False], 12265, 'South', (10, 4))
Element 16: #1#
