Element 1: (0, (8, 2), ['.', '.', '.', '.'], [(4, 8), (13, 4), (15, 4)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (9, 2))
Element 2: (0, (9, 2), ['', '.', '.', '.'], [(5, 8), (14, 4), (15, 5)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (10, 2))
Element 3: (0, (10, 2), ['', '.', 'F', '%'], [(6, 8), (14, 5), (15, 6)], [False, False, False, True], 94, False, [False, True, False, False], 78, 'North', (10, 3))
Element 4: (0, (10, 3), ['.', '', 'F', 'F'], [(7, 8), (14, 6), (15, 7)], [False, False, False, False], 92, False, [True, False, False, False], 1107, 'East', (11, 3))
Element 5: (0, (11, 3), ['', '%', 'F', '.'], [(8, 8), (14, 7), (15, 8)], [False, True, False, False], 90, False, [False, False, False, True], 2136, 'North', (11, 4))
Element 6: (0, (11, 4), ['F', '', 'F', '.'], [(9, 8), (14, 8), (15, 9)], [False, False, False, False], 88, False, [False, False, False, True], 3165, 'North', (11, 5))
Element 7: (0, (11, 5), ['F', '', 'F', '.'], [(10, 8), (14, 9), (15, 8)], [False, False, False, False], 86, False, [False, False, False, True], 5174, 'North', (11, 6))
Element 8: (0, (11, 6), ['F', '', 'F', '.'], [(11, 8), (13, 9), (15, 7)], [False, False, False, False], 84, False, [False, False, False, True], 7183, 'North', (11, 7))
Element 9: (0, (11, 7), ['F', '', '', '.'], [(11, 9), (13, 8), (15, 6)], [False, False, False, False], 82, False, [False, False, False, True], 9192, 'West', (10, 7))
Element 10: (0, (10, 7), ['.', 'F', '', ''], [(10, 9), (13, 7), (15, 5)], [False, False, False, False], 80, False, [True, False, False, False], 11201, 'South', (10, 6))
Element 11: (0, (10, 6), ['.', 'F', '', ''], [(9, 9), (13, 6), (15, 4)], [False, False, False, False], 78, False, [True, False, False, False], 12220, 'South', (10, 5))
Element 12: (0, (10, 5), ['.', 'F', '', ''], [(8, 9), (13, 5), (15, 3)], [False, False, False, False], 76, False, [True, False, False, False], 13249, 'South', (10, 4))
Element 13: #1#
