Element 1: (0, (5, 3), ['.', '%', '.', '.'], [(1, 2), (6, 2), (8, 5)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (6, 3))
Element 2: (0, (6, 3), ['', '', '.', '.'], [(1, 3), (7, 2), (9, 5)], [False, False, False, False], 96, False, [False, False, True, True], 39, 'East', (7, 3))
Element 3: (0, (7, 3), ['', '', '.', '.'], [(1, 4), (8, 2), (10, 5)], [False, False, False, False], 94, False, [False, False, True, True], 1068, 'East', (8, 3))
Element 4: (0, (8, 3), ['', '', '.', '.'], [(1, 5), (9, 2), (11, 5)], [False, False, False, False], 92, False, [False, False, True, True], 2097, 'East', (9, 3))
Element 5: (0, (9, 3), ['', '', '.', 'F'], [(1, 6), (10, 2), (11, 6)], [False, False, False, False], 90, False, [False, False, True, False], 3126, 'East', (10, 3))
Element 6: (0, (10, 3), ['', '', 'F', 'F'], [(1, 7), (10, 1), (11, 7)], [False, False, False, False], 88, False, [False, False, False, False], 5145, 'East', (11, 3))
Element 7: (0, (11, 3), ['', '%', 'F', '.'], [(1, 8), (11, 1), (11, 8)], [False, True, False, False], 86, False, [False, False, False, True], 7164, 'North', (11, 4))
Element 8: (0, (11, 4), ['F', '', '', '.'], [(1, 9), (12, 1), (11, 9)], [False, False, False, False], 84, False, [False, False, False, True], 9183, 'West', (10, 4))
Element 9: (0, (10, 4), ['.', '', '', ''], [(1, 8), (13, 1), (10, 9)], [False, False, False, False], 82, False, [True, False, False, False], 11192, 'West', (9, 4))
Element 10: (0, (9, 4), ['.', '', '', ''], [(1, 7), (14, 1), (10, 8)], [False, False, False, False], 80, False, [True, False, False, False], 12211, 'West', (8, 4))
Element 11: (0, (8, 4), ['.', '', '', ''], [(1, 6), (13, 1), (10, 7)], [False, False, False, False], 78, False, [True, False, False, False], 13220, 'West', (7, 4))
Element 12: #1#
