Element 1: (1, (1, 5), ['%', '.', '.', '%'], [(6, 7), (7, 6), (7, 8)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 6))
Element 2: (1, (1, 6), ['%', '', '.', '%'], [(7, 7), (8, 6), (8, 8)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 7))
Element 3: (1, (1, 7), ['%', '', '.', '%'], [(8, 7), (9, 6), (9, 8)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (1, 8))
Element 4: (1, (1, 8), ['%', '', '.', '%'], [(9, 7), (10, 6), (10, 8)], [True, False, False, True], 92, False, [False, False, True, False], 2106, 'North', (1, 9))
Element 5: (1, (1, 9), ['%', '', '%', '%'], [(10, 7), (11, 6), (11, 8)], [True, False, True, True], 90, False, [False, False, False, False], 5115, 'South', (1, 8))
Element 6: (1, (1, 8), ['%', '', '', '%'], [(10, 8), (11, 7), (11, 9)], [True, False, False, True], 88, False, [False, False, False, False], 7114, 'South', (1, 7))
Element 7: (1, (1, 7), ['%', '', '', '%'], [(11, 8), (12, 7), (10, 9)], [True, False, False, True], 86, False, [False, False, False, False], 8123, 'South', (1, 6))
Element 8: (1, (1, 6), ['%', '', '', '%'], [(12, 8), (13, 7), (9, 9)], [True, False, False, True], 84, False, [False, False, False, False], 8152, 'South', (1, 5))
Element 9: (1, (1, 5), ['%', '.', '', '%'], [(13, 8), (14, 7), (8, 9)], [True, False, False, True], 82, False, [False, True, False, False], 8181, 'South', (1, 4))
Element 10: (1, (1, 4), ['%', '.', '', '%'], [(14, 8), (15, 7), (7, 9)], [True, False, False, True], 80, False, [False, True, False, False], 8220, 'South', (1, 3))
Element 11: (1, (1, 3), ['%', '.', '', '%'], [(14, 9), (15, 8), (6, 9)], [True, False, False, True], 78, False, [False, True, False, False], 8259, 'South', (1, 2))
Element 12: (1, (1, 2), ['%', '.', '', '%'], [(13, 9), (15, 9), (6, 8)], [True, False, False, True], 76, False, [False, True, False, False], 8298, 'South', (1, 1))
Element 13: (1, (1, 1), ['%', '%', '', '.'], [(12, 9), (14, 9), (5, 8)], [True, True, False, False], 74, False, [False, False, False, True], 8327, 'East', (2, 1))
Element 14: (1, (2, 1), ['', '%', '%', '.'], [(11, 9), (14, 8), (5, 9)], [False, True, True, False], 72, False, [False, False, False, True], 8346, 'East', (3, 1))
Element 15: (1, (3, 1), ['', '%', '%', '.'], [(10, 9), (13, 8), (4, 9)], [False, True, True, False], 70, False, [False, False, False, True], 8365, 'East', (4, 1))
Element 16: (1, (4, 1), ['', '%', '.', '%'], [(9, 9), (13, 9), (4, 8)], [False, True, False, True], 68, False, [False, False, True, False], 8384, 'North', (4, 2))
Element 17: (1, (4, 2), ['%', '', '.', '%'], [(9, 8), (12, 9), (4, 7)], [True, False, False, True], 66, False, [False, False, True, False], 8403, 'North', (4, 3))
Element 18: (1, (4, 3), ['.', '', '.', '.'], [(8, 8), (12, 8), (4, 6)], [False, False, False, False], 64, False, [True, False, True, True], 8422, 'East', (5, 3))
Element 19: (1, (5, 3), ['', '%', '.', '.'], [(8, 9), (11, 8), (5, 6)], [False, True, False, False], 62, False, [False, False, True, True], 8441, 'East', (6, 3))
Element 20: (1, (6, 3), ['', '.', '.', '.'], [(7, 9), (11, 9), (6, 6)], [False, False, False, False], 60, False, [False, True, True, True], 8460, 'East', (7, 3))
Element 21: (1, (7, 3), ['', '.', '.', '.'], [(7, 8), (10, 9), (6, 5)], [False, False, False, False], 58, False, [False, True, True, True], 8479, 'East', (8, 3))
Element 22: (1, (8, 3), ['', '.', '.', '.'], [(6, 8), (10, 8), (7, 5)], [False, False, False, False], 56, False, [False, True, True, True], 8498, 'East', (9, 3))
Element 23: (1, (9, 3), ['', '.', '.', 'F'], [(6, 9), (10, 7), (8, 5)], [False, False, False, False], 54, False, [False, True, True, False], 8517, 'East', (10, 3))
Element 24: (1, (10, 3), ['', '.', 'F', 'F'], [(5, 9), (9, 7), (9, 5)], [False, False, False, False], 52, False, [False, True, False, False], 9526, 'East', (11, 3))
Element 25: (1, (11, 3), ['', '%', 'F', '.'], [(5, 8), (9, 8), (10, 5)], [False, True, False, False], 50, False, [False, False, False, True], 11525, 'North', (11, 4))
Element 26: (1, (11, 4), ['F', '', 'G', '.'], [(4, 8), (9, 9), (11, 5)], [False, False, False, False], 48, False, [False, False, False, True], 13524, 'West', (10, 4))
Element 27: #1#
