Element 1: (1, (6, 1), ['%', '%', '.', '.'], [(6, 9), (6, 5), (8, 9)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (7, 1))
Element 2: (1, (7, 1), ['', '%', '.', '.'], [(7, 9), (7, 5), (9, 9)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (8, 1))
Element 3: (1, (8, 1), ['', '%', '.', '.'], [(7, 8), (8, 5), (10, 9)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (9, 1))
Element 4: (1, (9, 1), ['', '%', '.', '.'], [(8, 8), (9, 5), (11, 9)], [False, True, False, False], 92, False, [False, False, True, True], 2106, 'East', (10, 1))
Element 5: (1, (10, 1), ['', '%', '.', '.'], [(9, 8), (10, 5), (11, 8)], [False, True, False, False], 90, False, [False, False, True, True], 4125, 'East', (11, 1))
Element 6: (1, (11, 1), ['', '%', '%', '.'], [(10, 8), (11, 5), (11, 7)], [False, True, True, False], 88, False, [False, False, False, True], 7134, 'East', (12, 1))
Element 7: (1, (12, 1), ['', '%', '%', '.'], [(11, 8), (11, 6), (10, 7)], [False, True, True, False], 86, False, [False, False, False, True], 9143, 'East', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', '.'], [(12, 8), (10, 6), (9, 7)], [False, True, False, False], 84, False, [False, False, True, True], 10172, 'East', (14, 1))
Element 9: (1, (14, 1), ['', '%', '%', '%'], [(13, 8), (9, 6), (8, 7)], [False, True, True, True], 82, False, [False, False, False, False], 10211, 'West', (13, 1))
Element 10: (1, (13, 1), ['', '%', '.', ''], [(14, 8), (8, 6), (7, 7)], [False, True, False, False], 80, False, [False, False, True, False], 10240, 'North', (13, 2))
Element 11: (1, (13, 2), ['%', '', '.', '%'], [(15, 8), (7, 6), (6, 7)], [True, False, False, True], 78, False, [False, False, True, False], 10279, 'North', (13, 3))
Element 12: (1, (13, 3), ['.', '', '.', '.'], [(15, 9), (6, 6), (6, 8)], [False, False, False, False], 76, False, [True, False, True, True], 10318, 'East', (14, 3))
Element 13: (1, (14, 3), ['', '%', '.', '.'], [(14, 9), (5, 6), (5, 8)], [False, True, False, False], 74, False, [False, False, True, True], 10357, 'East', (15, 3))
Element 14: (1, (15, 3), ['', '.', '.', '%'], [(13, 9), (5, 7), (4, 8)], [False, False, False, True], 72, False, [False, True, True, False], 10396, 'North', (15, 4))
Element 15: (1, (15, 4), ['.', '', '.', '%'], [(12, 9), (4, 7), (4, 9)], [False, False, False, True], 70, False, [True, False, True, False], 10435, 'North', (15, 5))
Element 16: (1, (15, 5), ['.', '', '.', '%'], [(11, 9), (4, 6), (3, 9)], [False, False, False, True], 68, False, [True, False, True, False], 10464, 'North', (15, 6))
Element 17: (1, (15, 6), ['.', '', '.', '%'], [(10, 9), (4, 5), (3, 8)], [False, False, False, True], 66, False, [True, False, True, False], 10493, 'North', (15, 7))
Element 18: (1, (15, 7), ['.', '', '', '%'], [(9, 9), (5, 5), (3, 7)], [False, False, False, True], 64, False, [True, False, False, False], 10522, 'West', (14, 7))
Element 19: (1, (14, 7), ['.', '.', '', ''], [(8, 9), (5, 4), (3, 6)], [False, False, False, False], 62, False, [True, True, False, False], 10551, 'South', (14, 6))
Element 20: (1, (14, 6), ['.', '.', '', ''], [(9, 9), (6, 4), (3, 5)], [False, False, False, False], 60, False, [True, True, False, False], 10580, 'South', (14, 5))
Element 21: (1, (14, 5), ['.', '.', '', ''], [(10, 9), (7, 4), (3, 4)], [False, False, False, False], 58, False, [True, True, False, False], 10609, 'South', (14, 4))
Element 22: (1, (14, 4), ['.', '', '', ''], [(11, 9), (8, 4), (4, 4)], [False, False, False, False], 56, False, [True, False, False, False], 10638, 'West', (13, 4))
Element 23: (1, (13, 4), ['.', '', '.', ''], [(12, 9), (9, 4), (4, 3)], [False, False, False, False], 54, False, [True, False, True, False], 10667, 'North', (13, 5))
Element 24: (1, (13, 5), ['.', '', '.', ''], [(13, 9), (10, 4), (5, 3)], [False, False, False, False], 52, False, [True, False, True, False], 11686, 'North', (13, 6))
Element 25: (1, (13, 6), ['.', '', '.', ''], [(14, 9), (11, 4), (6, 3)], [False, False, False, False], 50, False, [True, False, True, False], 12705, 'North', (13, 7))
Element 26: (1, (13, 7), ['.', '', '', ''], [(15, 9), (11, 3), (7, 3)], [False, False, False, False], 48, False, [True, False, False, False], 13724, 'West', (12, 7))
Element 27: #1#
