Element 1: (3, (15, 7), ['.', '.', '.', '%'], [(17, 1), (5, 3), (11, 1)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 8))
Element 2: (3, (15, 8), ['.', '', '.', '%'], [(16, 1), (6, 3), (12, 1)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 9))
Element 3: (3, (15, 9), ['.', '', '%', '%'], [(17, 1), (7, 3), (13, 1)], [False, False, True, True], 94, False, [True, False, False, False], 97, 'West', (14, 9))
Element 4: (3, (14, 9), ['.', '.', '%', ''], [(18, 1), (8, 3), (14, 1)], [False, False, True, False], 92, False, [True, True, False, False], 126, 'South', (14, 8))
Element 5: (3, (14, 8), ['.', '.', '', ''], [(18, 1), (9, 3), (13, 1)], [False, False, False, False], 90, False, [True, True, False, False], 145, 'South', (14, 7))
Element 6: (3, (14, 7), ['.', '.', '', ''], [(17, 1), (10, 3), (13, 2)], [False, False, False, False], 88, False, [True, True, False, False], 1164, 'South', (14, 6))
Element 7: (3, (14, 6), ['.', '.', '', '.'], [(16, 1), (11, 3), (13, 3)], [False, False, False, False], 86, False, [True, True, False, True], 2183, 'East', (15, 6))
Element 8: (3, (15, 6), ['', '.', '', '%'], [(17, 1), (11, 4), (14, 3)], [False, False, False, True], 84, False, [False, True, False, False], 3202, 'South', (15, 5))
Element 9: (3, (15, 5), ['.', '.', '', '%'], [(18, 1), (11, 5), (15, 3)], [False, False, False, True], 82, False, [True, True, False, False], 4221, 'South', (15, 4))
Element 10: (3, (15, 4), ['.', '', '', '%'], [(18, 1), (11, 6), (15, 2)], [False, False, False, True], 80, False, [True, False, False, False], 5240, 'West', (14, 4))
Element 11: (3, (14, 4), ['.', '', '.', ''], [(17, 1), (11, 7), (15, 3)], [False, False, False, False], 78, False, [True, False, True, False], 6249, 'North', (14, 5))
Element 12: (3, (14, 5), ['.', '', '', ''], [(16, 1), (11, 8), (14, 3)], [False, False, False, False], 76, False, [True, False, False, False], 7258, 'West', (13, 5))
Element 13: (3, (13, 5), ['.', '.', '.', ''], [(17, 1), (11, 9), (14, 4)], [False, False, False, False], 74, False, [True, True, True, False], 8267, 'North', (13, 6))
Element 14: (3, (13, 6), ['.', '', '.', ''], [(18, 1), (10, 9), (13, 4)], [False, False, False, False], 72, False, [True, False, True, False], 9286, 'North', (13, 7))
Element 15: (3, (13, 7), ['.', '', '.', ''], [(18, 1), (10, 8), (12, 4)], [False, False, False, False], 70, False, [True, False, True, False], 10305, 'North', (13, 8))
Element 16: (3, (13, 8), ['.', '', '.', ''], [(17, 1), (10, 7), (12, 5)], [False, False, False, False], 68, False, [True, False, True, False], 11324, 'North', (13, 9))
Element 17: (3, (13, 9), ['.', '', '%', ''], [(16, 1), (10, 6), (12, 6)], [False, False, True, False], 66, False, [True, False, False, False], 12343, 'West', (12, 9))
Element 18: (3, (12, 9), ['', '.', '%', ''], [(17, 1), (10, 5), (12, 7)], [False, False, True, False], 64, False, [False, True, False, False], 13362, 'South', (12, 8))
Element 19: #1#
