Element 1: (3, (13, 1), ['.', '%', '.', 'G'], [(14, 1), (4, 5), (10, 7)], [False, True, False, False], 98, False, [True, False, True, False], 1009, 'North', (13, 2))
Element 2: (3, (13, 2), ['%', 'G', '.', '%'], [(13, 1), (5, 5), (11, 7)], [True, False, False, True], 96, False, [False, False, True, False], 2028, 'North', (13, 3))
Element 3: (3, (13, 3), ['.', '', '.', '.'], [(12, 1), (6, 5), (11, 8)], [False, False, False, False], 94, False, [True, False, True, True], 3057, 'East', (14, 3))
Element 4: (3, (14, 3), ['', '%', '.', '.'], [(11, 1), (7, 5), (11, 9)], [False, True, False, False], 92, False, [False, False, True, True], 4086, 'East', (15, 3))
Element 5: (3, (15, 3), ['', '.', '.', '%'], [(10, 1), (8, 5), (10, 9)], [False, False, False, True], 90, False, [False, True, True, False], 5115, 'North', (15, 4))
Element 6: (3, (15, 4), ['.', '', '.', '%'], [(10, 2), (9, 5), (10, 8)], [False, False, False, True], 88, False, [True, False, True, False], 6144, 'North', (15, 5))
Element 7: (3, (15, 5), ['.', '', '.', '%'], [(10, 3), (10, 5), (9, 8)], [False, False, False, True], 86, False, [True, False, True, False], 8163, 'North', (15, 6))
Element 8: (3, (15, 6), ['.', '', '.', '%'], [(11, 3), (11, 5), (9, 9)], [False, False, False, True], 84, False, [True, False, True, False], 10182, 'North', (15, 7))
Element 9: (3, (15, 7), ['.', '', '.', '%'], [(11, 4), (11, 6), (8, 9)], [False, False, False, True], 82, False, [True, False, True, False], 12201, 'North', (15, 8))
Element 10: #1#
