Element 1: (1, (1, 3), ['%', '.', '.', '%'], [(6, 9), (3, 4), (5, 6)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 4))
Element 2: (1, (1, 4), ['%', '', '.', '%'], [(7, 9), (4, 4), (6, 6)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 5))
Element 3: (1, (1, 5), ['%', '', '.', '%'], [(8, 9), (5, 4), (7, 6)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (1, 6))
Element 4: (1, (1, 6), ['%', '', '.', '%'], [(9, 9), (6, 4), (8, 6)], [True, False, False, True], 92, False, [False, False, True, False], 126, 'North', (1, 7))
Element 5: (1, (1, 7), ['%', '', '.', '%'], [(10, 9), (7, 4), (9, 6)], [True, False, False, True], 90, False, [False, False, True, False], 1155, 'North', (1, 8))
Element 6: (1, (1, 8), ['%', '', '.', '%'], [(11, 9), (8, 4), (10, 6)], [True, False, False, True], 88, False, [False, False, True, False], 3174, 'North', (1, 9))
Element 7: (1, (1, 9), ['%', '', '%', '%'], [(11, 8), (9, 4), (11, 6)], [True, False, True, True], 86, False, [False, False, False, False], 5193, 'South', (1, 8))
Element 8: (1, (1, 8), ['%', '', '', '%'], [(10, 8), (10, 4), (11, 7)], [True, False, False, True], 84, False, [False, False, False, False], 8192, 'South', (1, 7))
Element 9: (1, (1, 7), ['%', '', '', '%'], [(9, 8), (11, 4), (10, 7)], [True, False, False, True], 82, False, [False, False, False, False], 10201, 'South', (1, 6))
Element 10: (1, (1, 6), ['%', '', '', '%'], [(8, 8), (11, 5), (9, 7)], [True, False, False, True], 80, False, [False, False, False, False], 11220, 'South', (1, 5))
Element 11: (1, (1, 5), ['%', '', '', '%'], [(7, 8), (10, 5), (8, 7)], [True, False, False, True], 78, False, [False, False, False, False], 12239, 'South', (1, 4))
Element 12: (1, (1, 4), ['%', '', '', '%'], [(6, 8), (9, 5), (7, 7)], [True, False, False, True], 76, False, [False, False, False, False], 12268, 'South', (1, 3))
Element 13: (1, (1, 3), ['%', '.', '', '%'], [(5, 8), (8, 5), (6, 7)], [True, False, False, True], 74, False, [False, True, False, False], 12297, 'South', (1, 2))
Element 14: (1, (1, 2), ['%', '.', '', '%'], [(4, 8), (7, 5), (5, 7)], [True, False, False, True], 72, False, [False, True, False, False], 12336, 'South', (1, 1))
Element 15: (1, (1, 1), ['%', '%', '', '.'], [(4, 9), (6, 5), (4, 7)], [True, True, False, False], 70, False, [False, False, False, True], 12375, 'East', (2, 1))
Element 16: (1, (2, 1), ['', '%', '%', '.'], [(3, 9), (5, 5), (4, 6)], [False, True, True, False], 68, False, [False, False, False, True], 12414, 'East', (3, 1))
Element 17: (1, (3, 1), ['', '%', '%', '.'], [(3, 8), (4, 5), (3, 6)], [False, True, True, False], 66, False, [False, False, False, True], 12453, 'East', (4, 1))
Element 18: (1, (4, 1), ['', '%', '.', '%'], [(3, 9), (3, 5), (3, 7)], [False, True, False, True], 64, False, [False, False, True, False], 12482, 'North', (4, 2))
Element 19: (1, (4, 2), ['%', '', '.', '%'], [(4, 9), (3, 6), (3, 8)], [True, False, False, True], 62, False, [False, False, True, False], 12491, 'North', (4, 3))
Element 20: (1, (4, 3), ['.', '', '', '.'], [(3, 9), (4, 6), (4, 8)], [False, False, False, False], 60, False, [True, False, False, True], 12500, 'East', (5, 3))
Element 21: (1, (5, 3), ['', '%', '', '.'], [(3, 8), (5, 6), (5, 8)], [False, True, False, False], 58, False, [False, False, False, True], 12509, 'East', (6, 3))
Element 22: (1, (6, 3), ['', '.', '', '.'], [(4, 8), (6, 6), (6, 8)], [False, False, False, False], 56, False, [False, True, False, True], 12518, 'East', (7, 3))
Element 23: (1, (7, 3), ['', '.', '', '.'], [(5, 8), (7, 6), (7, 8)], [False, False, False, False], 54, False, [False, True, False, True], 12527, 'East', (8, 3))
Element 24: (1, (8, 3), ['', '.', '', '.'], [(6, 8), (8, 6), (8, 8)], [False, False, False, False], 52, False, [False, True, False, True], 12536, 'East', (9, 3))
Element 25: (1, (9, 3), ['', '.', '', 'F'], [(7, 8), (9, 6), (9, 8)], [False, False, False, False], 50, False, [False, True, False, False], 12545, 'East', (10, 3))
Element 26: (1, (10, 3), ['', '.', '', 'F'], [(8, 8), (10, 6), (10, 8)], [False, False, False, False], 48, False, [False, True, False, False], 13544, 'East', (11, 3))
Element 27: #1#
