Element 1: (1, (3, 5), ['%', '.', '.', '.'], [(10, 8), (4, 1), (15, 4)], [True, False, False, False], 98, False, [False, True, True, True], 999, 'East', (4, 5))
Element 2: (1, (4, 5), ['', '.', '.', '.'], [(11, 8), (4, 2), (15, 5)], [False, False, False, False], 96, False, [False, True, True, True], 2028, 'East', (5, 5))
Element 3: (1, (5, 5), ['', '.', '.', '.'], [(11, 9), (4, 3), (15, 6)], [False, False, False, False], 94, False, [False, True, True, True], 3057, 'East', (6, 5))
Element 4: (1, (6, 5), ['', '.', '.', '.'], [(10, 9), (5, 3), (15, 7)], [False, False, False, False], 92, False, [False, True, True, True], 4086, 'East', (7, 5))
Element 5: (1, (7, 5), ['', '.', '.', '.'], [(9, 9), (6, 3), (15, 8)], [False, False, False, False], 90, False, [False, True, True, True], 4125, 'East', (8, 5))
Element 6: (1, (8, 5), ['', '.', '.', '.'], [(8, 9), (7, 3), (15, 9)], [False, False, False, False], 88, False, [False, True, True, True], 4164, 'East', (9, 5))
Element 7: (1, (9, 5), ['', '.', '.', 'F'], [(8, 8), (8, 3), (14, 9)], [False, False, False, False], 86, False, [False, True, True, False], 4203, 'East', (10, 5))
Element 8: (1, (10, 5), ['', 'F', 'F', 'F'], [(8, 7), (9, 3), (14, 8)], [False, False, False, False], 84, False, [False, False, False, False], 5232, 'East', (11, 5))
Element 9: (1, (11, 5), ['', 'F', 'F', '.'], [(9, 7), (10, 3), (14, 7)], [False, False, False, False], 82, False, [False, False, False, True], 7251, 'North', (11, 6))
Element 10: (1, (11, 6), ['F', '', 'F', '.'], [(10, 7), (11, 3), (14, 6)], [False, False, False, False], 80, False, [False, False, False, True], 10260, 'North', (11, 7))
Element 11: (1, (11, 7), ['', '', '', '.'], [(10, 6), (11, 4), (14, 5)], [False, False, False, False], 78, False, [False, False, False, True], 13269, 'East', (12, 7))
Element 12: #1#
