Element 1: (2, (13, 2), ['%', '.', '.', '%'], [(4, 6), (9, 8), (15, 3)], [True, False, False, True], 98, False, [False, True, True, False], 19, 'North', (13, 3))
Element 2: (2, (13, 3), ['.', '', '.', '.'], [(5, 6), (10, 8), (15, 4)], [False, False, False, False], 96, False, [True, False, True, True], 1048, 'East', (14, 3))
Element 3: (2, (14, 3), ['', '%', '.', ''], [(6, 6), (11, 8), (15, 5)], [False, True, False, False], 94, False, [False, False, True, False], 2077, 'North', (14, 4))
Element 4: (2, (14, 4), ['.', '', '.', ''], [(7, 6), (11, 9), (15, 6)], [False, False, False, False], 92, False, [True, False, True, False], 3106, 'North', (14, 5))
Element 5: (2, (14, 5), ['.', '', '.', ''], [(8, 6), (10, 9), (15, 7)], [False, False, False, False], 90, False, [True, False, True, False], 4135, 'North', (14, 6))
Element 6: (2, (14, 6), ['.', '', '.', ''], [(9, 6), (9, 9), (15, 8)], [False, False, False, False], 88, False, [True, False, True, False], 4174, 'North', (14, 7))
Element 7: (2, (14, 7), ['.', '', '.', ''], [(10, 6), (8, 9), (15, 9)], [False, False, False, False], 86, False, [True, False, True, False], 5203, 'North', (14, 8))
Element 8: (2, (14, 8), ['.', '', 'G', ''], [(11, 6), (7, 9), (14, 9)], [False, False, False, False], 84, False, [True, False, False, False], 6232, 'West', (13, 8))
Element 9: (2, (13, 8), ['.', '.', 'G', ''], [(11, 7), (7, 8), (13, 9)], [False, False, False, False], 82, False, [True, True, False, False], 7261, 'South', (13, 7))
Element 10: (2, (13, 7), ['.', '.', '', ''], [(10, 7), (7, 7), (12, 9)], [False, False, False, False], 80, False, [True, True, False, False], 8290, 'South', (13, 6))
Element 11: (2, (13, 6), ['.', '.', '', ''], [(9, 7), (8, 7), (12, 8)], [False, False, False, False], 78, False, [True, True, False, False], 8329, 'South', (13, 5))
Element 12: (2, (13, 5), ['.', '.', '', ''], [(9, 8), (9, 7), (12, 7)], [False, False, False, False], 76, False, [True, True, False, False], 8348, 'South', (13, 4))
Element 13: (2, (13, 4), ['.', '', '', ''], [(10, 8), (10, 7), (12, 6)], [False, False, False, False], 74, False, [True, False, False, False], 8367, 'West', (12, 4))
Element 14: (2, (12, 4), ['F', '.', 'G', ''], [(11, 8), (11, 7), (12, 5)], [False, False, False, False], 72, False, [False, True, False, False], 8386, 'West', (11, 4))
Element 15: (2, (11, 4), ['F', 'F', 'G', ''], [(12, 8), (12, 7), (11, 5)], [False, False, False, False], 70, False, [False, False, False, False], 10385, 'South', (11, 3))
Element 16: (2, (11, 3), ['F', '%', '', '.'], [(13, 8), (13, 7), (10, 5)], [False, True, False, False], 68, False, [False, False, False, True], 12384, 'West', (10, 3))
Element 17: #1#
