Element 1: (2, (8, 6), ['.', '.', '.', '.'], [(6, 7), (3, 1), (13, 6)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (9, 6))
Element 2: (2, (9, 6), ['', '.', '.', 'F'], [(7, 7), (4, 1), (14, 6)], [False, False, False, False], 96, False, [False, True, True, False], 58, 'East', (10, 6))
Element 3: (2, (10, 6), ['', 'F', 'F', 'F'], [(8, 7), (4, 2), (15, 6)], [False, False, False, False], 94, False, [False, False, False, False], 1087, 'East', (11, 6))
Element 4: (2, (11, 6), ['', 'F', 'F', '.'], [(9, 7), (4, 3), (15, 7)], [False, False, False, False], 92, False, [False, False, False, True], 2116, 'North', (11, 7))
Element 5: (2, (11, 7), ['G', '', 'F', '.'], [(10, 7), (5, 3), (15, 8)], [False, False, False, False], 90, False, [False, False, False, True], 4135, 'North', (11, 8))
Element 6: (2, (11, 8), ['G', '', 'F', '.'], [(10, 8), (6, 3), (15, 9)], [False, False, False, False], 88, False, [False, False, False, True], 6154, 'North', (11, 9))
Element 7: (2, (11, 9), ['G', '', '%', '.'], [(10, 9), (7, 3), (14, 9)], [False, False, True, False], 86, False, [False, False, False, True], 8173, 'East', (12, 9))
Element 8: (2, (12, 9), ['', '.', '%', '.'], [(9, 9), (8, 3), (14, 8)], [False, False, True, False], 84, False, [False, True, False, True], 8212, 'East', (13, 9))
Element 9: (2, (13, 9), ['', '.', '%', ''], [(9, 8), (9, 3), (14, 7)], [False, False, True, False], 82, False, [False, True, False, False], 8251, 'South', (13, 8))
Element 10: (2, (13, 8), ['.', 'G', '', ''], [(8, 8), (10, 3), (13, 7)], [False, False, False, False], 80, False, [True, False, False, False], 9280, 'West', (12, 8))
Element 11: (2, (12, 8), ['', 'G', '', ''], [(8, 9), (11, 3), (12, 7)], [False, False, False, False], 78, False, [False, False, False, False], 10309, 'East', (13, 8))
Element 12: (2, (13, 8), ['', '', '', ''], [(7, 9), (11, 4), (12, 6)], [False, False, False, False], 76, False, [False, False, False, False], 11328, 'East', (14, 8))
Element 13: (2, (14, 8), ['', '', '', ''], [(7, 8), (11, 5), (12, 5)], [False, False, False, False], 74, False, [False, False, False, False], 12347, 'East', (15, 8))
Element 14: (2, (15, 8), ['', '', '', '%'], [(6, 8), (10, 5), (13, 5)], [False, False, False, True], 72, False, [False, False, False, False], 13366, 'North', (15, 9))
Element 15: #1#
