Element 1: (3, (15, 5), ['.', '.', '.', '%'], [(15, 8), (5, 5), (5, 7)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 6))
Element 2: (3, (15, 6), ['.', '', '.', '%'], [(15, 9), (6, 5), (6, 7)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 7))
Element 3: (3, (15, 7), ['.', '', '', '%'], [(14, 9), (7, 5), (7, 7)], [False, False, False, True], 94, False, [True, False, False, False], 107, 'West', (14, 7))
Element 4: (3, (14, 7), ['.', '.', '', ''], [(13, 9), (8, 5), (8, 7)], [False, False, False, False], 92, False, [True, True, False, False], 146, 'South', (14, 6))
Element 5: (3, (14, 6), ['.', '.', '', ''], [(13, 8), (9, 5), (9, 7)], [False, False, False, False], 90, False, [True, True, False, False], 185, 'South', (14, 5))
Element 6: (3, (14, 5), ['.', '.', '', ''], [(13, 7), (10, 5), (10, 7)], [False, False, False, False], 88, False, [True, True, False, False], 2204, 'South', (14, 4))
Element 7: (3, (14, 4), ['.', '.', '', '.'], [(13, 6), (11, 5), (11, 7)], [False, False, False, False], 86, False, [True, True, False, True], 4223, 'East', (15, 4))
Element 8: (3, (15, 4), ['', '.', '', '%'], [(13, 5), (11, 6), (11, 8)], [False, False, False, True], 84, False, [False, True, False, False], 6242, 'South', (15, 3))
Element 9: (3, (15, 3), ['.', '.', '', '%'], [(13, 4), (10, 6), (11, 9)], [False, False, False, True], 82, False, [True, True, False, False], 8261, 'South', (15, 2))
Element 10: (3, (15, 2), ['%', '%', '', '%'], [(13, 3), (9, 6), (10, 9)], [True, True, False, True], 80, False, [False, False, False, False], 9290, 'North', (15, 3))
Element 11: (3, (15, 3), ['G', '', '', '%'], [(14, 3), (8, 6), (10, 8)], [False, False, False, True], 78, False, [False, False, False, False], 10309, 'South', (15, 2))
Element 12: (3, (15, 2), ['%', '%', 'G', '%'], [(15, 3), (7, 6), (9, 8)], [True, True, False, True], 76, False, [False, False, False, False], 10328, 'Stop', (15, 2))
Element 13: (3, (15, 2), ['%', '%', '', '%'], [(15, 4), (6, 6), (9, 9)], [True, True, False, True], 74, False, [False, False, False, False], 10347, 'North', (15, 3))
Element 14: (3, (15, 3), ['', '', '', '%'], [(15, 5), (5, 6), (8, 9)], [False, False, False, True], 72, False, [False, False, False, False], 10366, 'North', (15, 4))
Element 15: (3, (15, 4), ['', '', '', '%'], [(15, 6), (4, 6), (8, 8)], [False, False, False, True], 70, False, [False, False, False, False], 10385, 'South', (15, 3))
Element 16: (3, (15, 3), ['', '', '', '%'], [(15, 7), (3, 6), (7, 8)], [False, False, False, True], 68, False, [False, False, False, False], 10404, 'North', (15, 4))
Element 17: (3, (15, 4), ['', '', '', '%'], [(14, 7), (3, 7), (7, 9)], [False, False, False, True], 66, False, [False, False, False, False], 10423, 'West', (14, 4))
Element 18: (3, (14, 4), ['', '', '', ''], [(14, 6), (3, 8), (6, 9)], [False, False, False, False], 64, False, [False, False, False, False], 10442, 'Stop', (14, 4))
Element 19: (3, (14, 4), ['', '', 'G', ''], [(14, 5), (4, 8), (6, 8)], [False, False, False, False], 62, False, [False, False, False, False], 10461, 'West', (13, 4))
Element 20: (3, (13, 4), ['.', '', '', 'G'], [(14, 4), (5, 8), (6, 9)], [False, False, False, False], 60, False, [True, False, False, False], 10470, 'West', (12, 4))
Element 21: (3, (12, 4), ['F', '.', '.', ''], [(14, 5), (5, 9), (6, 8)], [False, False, False, False], 58, False, [False, True, True, False], 10489, 'West', (11, 4))
Element 22: (3, (11, 4), ['F', 'F', '', ''], [(14, 6), (4, 9), (6, 9)], [False, False, False, False], 56, False, [False, False, False, False], 11498, 'South', (11, 3))
Element 23: (3, (11, 3), ['F', '%', '', '.'], [(14, 7), (3, 9), (7, 9)], [False, True, False, False], 54, False, [False, False, False, True], 12507, 'West', (10, 3))
Element 24: (3, (10, 3), ['.', '.', 'F', ''], [(15, 7), (4, 9), (7, 8)], [False, False, False, False], 52, False, [True, True, False, False], 13506, 'North', (10, 4))
Element 25: #1#
