Element 1: (0, (4, 1), ['.', '%', '.', '%'], [(6, 1), (8, 9), (9, 6)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (4, 2))
Element 2: (0, (4, 2), ['%', '', '.', '%'], [(7, 1), (9, 9), (10, 6)], [True, False, False, True], 96, False, [False, False, True, False], 1029, 'North', (4, 3))
Element 3: (0, (4, 3), ['.', '', '.', '.'], [(8, 1), (10, 9), (11, 6)], [False, False, False, False], 94, False, [True, False, True, True], 3048, 'East', (5, 3))
Element 4: (0, (5, 3), ['', '%', '.', '.'], [(9, 1), (11, 9), (11, 7)], [False, True, False, False], 92, False, [False, False, True, True], 5067, 'East', (6, 3))
Element 5: (0, (6, 3), ['', '.', '.', '.'], [(10, 1), (11, 8), (10, 7)], [False, False, False, False], 90, False, [False, True, True, True], 7086, 'East', (7, 3))
Element 6: (0, (7, 3), ['', '.', '.', '.'], [(11, 1), (10, 8), (9, 7)], [False, False, False, False], 88, False, [False, True, True, True], 8115, 'East', (8, 3))
Element 7: (0, (8, 3), ['', '.', '.', '.'], [(12, 1), (9, 8), (8, 7)], [False, False, False, False], 86, False, [False, True, True, True], 8154, 'East', (9, 3))
Element 8: (0, (9, 3), ['', '.', '.', 'F'], [(13, 1), (8, 8), (8, 6)], [False, False, False, False], 84, False, [False, True, True, False], 8193, 'East', (10, 3))
Element 9: (0, (10, 3), ['', '.', 'F', 'F'], [(14, 1), (7, 8), (8, 5)], [False, False, False, False], 82, False, [False, True, False, False], 9222, 'East', (11, 3))
Element 10: (0, (11, 3), ['', '%', 'F', '.'], [(13, 1), (7, 9), (9, 5)], [False, True, False, False], 80, False, [False, False, False, True], 10241, 'North', (11, 4))
Element 11: (0, (11, 4), ['F', '', 'F', '.'], [(13, 2), (6, 9), (10, 5)], [False, False, False, False], 78, False, [False, False, False, True], 12260, 'North', (11, 5))
Element 12: #1#
