Element 1: (0, (3, 3), ['%', '%', '.', '.'], [(8, 9), (14, 4), (14, 8)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (4, 3))
Element 2: (0, (4, 3), ['', '.', '.', '.'], [(9, 9), (15, 4), (15, 8)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (5, 3))
Element 3: (0, (5, 3), ['', '%', '.', '.'], [(10, 9), (15, 5), (15, 9)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (6, 3))
Element 4: (0, (6, 3), ['', '.', '.', '.'], [(11, 9), (15, 6), (14, 9)], [False, False, False, False], 92, False, [False, True, True, True], 2097, 'East', (7, 3))
Element 5: (0, (7, 3), ['', '.', '.', '.'], [(11, 8), (15, 7), (13, 9)], [False, False, False, False], 90, False, [False, True, True, True], 3126, 'East', (8, 3))
Element 6: (0, (8, 3), ['', '.', '.', '.'], [(11, 7), (14, 7), (13, 8)], [False, False, False, False], 88, False, [False, True, True, True], 4155, 'East', (9, 3))
Element 7: (0, (9, 3), ['', '.', '.', 'F'], [(11, 6), (14, 6), (13, 7)], [False, False, False, False], 86, False, [False, True, True, False], 5184, 'East', (10, 3))
Element 8: (0, (10, 3), ['', '.', 'F', 'F'], [(11, 5), (14, 5), (13, 6)], [False, False, False, False], 84, False, [False, True, False, False], 7203, 'East', (11, 3))
Element 9: (0, (11, 3), ['', '%', 'G', '.'], [(11, 4), (13, 5), (12, 6)], [False, True, False, False], 82, False, [False, False, False, True], 9222, 'East', (12, 3))
Element 10: (0, (12, 3), ['', '%', '.', '.'], [(10, 4), (13, 4), (12, 7)], [False, True, False, False], 80, False, [False, False, True, True], 10251, 'East', (13, 3))
Element 11: (0, (13, 3), ['', '.', '', '.'], [(10, 5), (12, 4), (12, 8)], [False, False, False, False], 78, False, [False, True, False, True], 11280, 'East', (14, 3))
Element 12: (0, (14, 3), ['', '%', '', '.'], [(10, 6), (12, 5), (12, 9)], [False, True, False, False], 76, False, [False, False, False, True], 12309, 'East', (15, 3))
Element 13: (0, (15, 3), ['', '.', '', '%'], [(10, 7), (12, 6), (11, 9)], [False, False, False, True], 74, False, [False, True, False, False], 13318, 'South', (15, 2))
Element 14: #1#
