Element 1: (3, (14, 5), ['.', '.', '.', '.'], [(18, 1), (4, 4), (10, 7)], [False, False, False, False], 98, False, [True, True, True, True], 1019, 'East', (15, 5))
Element 2: (3, (15, 5), ['', '.', '.', '%'], [(17, 1), (5, 4), (11, 7)], [False, False, False, True], 96, False, [False, True, True, False], 2038, 'North', (15, 6))
Element 3: (3, (15, 6), ['.', '', '.', '%'], [(16, 1), (6, 4), (11, 8)], [False, False, False, True], 94, False, [True, False, True, False], 3067, 'North', (15, 7))
Element 4: (3, (15, 7), ['.', '', '.', '%'], [(17, 1), (7, 4), (11, 9)], [False, False, False, True], 92, False, [True, False, True, False], 4086, 'North', (15, 8))
Element 5: (3, (15, 8), ['.', '', '.', '%'], [(17, 1), (8, 4), (10, 9)], [False, False, False, True], 90, False, [True, False, True, False], 5105, 'North', (15, 9))
Element 6: (3, (15, 9), ['.', '', '%', '%'], [(18, 1), (9, 4), (10, 8)], [False, False, True, True], 88, False, [True, False, False, False], 6124, 'West', (14, 9))
Element 7: (3, (14, 9), ['.', '.', '%', ''], [(17, 1), (10, 4), (9, 8)], [False, False, True, False], 86, False, [True, True, False, False], 7143, 'South', (14, 8))
Element 8: (3, (14, 8), ['.', '.', '', ''], [(16, 1), (11, 4), (9, 9)], [False, False, False, False], 84, False, [True, True, False, False], 8162, 'South', (14, 7))
Element 9: (3, (14, 7), ['.', '.', '', ''], [(17, 1), (11, 5), (8, 9)], [False, False, False, False], 82, False, [True, True, False, False], 9181, 'South', (14, 6))
Element 10: (3, (14, 6), ['.', '', '', ''], [(17, 1), (11, 6), (8, 8)], [False, False, False, False], 80, False, [True, False, False, False], 10200, 'West', (13, 6))
Element 11: (3, (13, 6), ['.', '.', '.', ''], [(18, 1), (10, 6), (8, 7)], [False, False, False, False], 78, False, [True, True, True, False], 11219, 'North', (13, 7))
Element 12: (3, (13, 7), ['.', '', '.', ''], [(17, 1), (10, 5), (8, 6)], [False, False, False, False], 76, False, [True, False, True, False], 12238, 'North', (13, 8))
Element 13: (3, (13, 8), ['.', '', '.', ''], [(16, 1), (9, 5), (9, 6)], [False, False, False, False], 74, False, [True, False, True, False], 12267, 'North', (13, 9))
Element 14: (3, (13, 9), ['.', '', '%', ''], [(17, 1), (8, 5), (10, 6)], [False, False, True, False], 72, False, [True, False, False, False], 12286, 'West', (12, 9))
Element 15: (3, (12, 9), ['', '.', '%', ''], [(17, 1), (7, 5), (11, 6)], [False, False, True, False], 70, False, [False, True, False, False], 12305, 'South', (12, 8))
Element 16: (3, (12, 8), ['', '.', '', ''], [(18, 1), (7, 6), (12, 6)], [False, False, False, False], 68, False, [False, True, False, False], 12334, 'South', (12, 7))
Element 17: (3, (12, 7), ['', '', '', ''], [(17, 1), (7, 7), (12, 5)], [False, False, False, False], 66, False, [False, False, False, False], 12363, 'South', (12, 6))
Element 18: (3, (12, 6), ['', '', '', ''], [(16, 1), (7, 8), (13, 5)], [False, False, False, False], 64, False, [False, False, False, False], 12382, 'South', (12, 5))
Element 19: (3, (12, 5), ['', '.', '', ''], [(17, 1), (7, 9), (13, 4)], [False, False, False, False], 62, False, [False, True, False, False], 12401, 'South', (12, 4))
Element 20: (3, (12, 4), ['', '.', '', ''], [(17, 1), (6, 9), (14, 4)], [False, False, False, False], 60, False, [False, True, False, False], 12430, 'South', (12, 3))
Element 21: (3, (12, 3), ['F', '%', '', '.'], [(18, 1), (6, 8), (15, 4)], [False, True, False, False], 58, False, [False, False, False, True], 12459, 'West', (11, 3))
Element 22: (3, (11, 3), ['F', '%', '', ''], [(17, 1), (6, 7), (15, 3)], [False, True, False, False], 56, False, [False, False, False, False], 13478, 'West', (10, 3))
Element 23: #1#
