Element 1: (3, (14, 1), ['.', '%', '%', '%'], [(3, 6), (5, 5), (11, 5)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (13, 1))
Element 2: (3, (13, 1), ['.', '%', '.', ''], [(4, 6), (6, 5), (11, 6)], [False, True, False, False], 96, False, [True, False, True, False], 2048, 'North', (13, 2))
Element 3: (3, (13, 2), ['%', '', '.', '%'], [(5, 6), (7, 5), (11, 7)], [True, False, False, True], 94, False, [False, False, True, False], 3077, 'North', (13, 3))
Element 4: (3, (13, 3), ['.', '', '.', '.'], [(6, 6), (8, 5), (11, 8)], [False, False, False, False], 92, False, [True, False, True, True], 4106, 'East', (14, 3))
Element 5: (3, (14, 3), ['', '%', '.', '.'], [(7, 6), (9, 5), (11, 9)], [False, True, False, False], 90, False, [False, False, True, True], 5135, 'East', (15, 3))
Element 6: (3, (15, 3), ['', '.', '.', '%'], [(8, 6), (10, 5), (10, 9)], [False, False, False, True], 88, False, [False, True, True, False], 7154, 'North', (15, 4))
Element 7: (3, (15, 4), ['.', '', '.', '%'], [(9, 6), (10, 6), (10, 8)], [False, False, False, True], 86, False, [True, False, True, False], 9173, 'North', (15, 5))
Element 8: (3, (15, 5), ['.', '', '.', '%'], [(9, 7), (10, 7), (9, 8)], [False, False, False, True], 84, False, [True, False, True, False], 10202, 'North', (15, 6))
Element 9: (3, (15, 6), ['.', '', '.', '%'], [(8, 7), (11, 7), (9, 9)], [False, False, False, True], 82, False, [True, False, True, False], 10231, 'North', (15, 7))
Element 10: (3, (15, 7), ['.', '', '.', '%'], [(8, 8), (12, 7), (8, 9)], [False, False, False, True], 80, False, [True, False, True, False], 10270, 'North', (15, 8))
Element 11: (3, (15, 8), ['.', '', '.', '%'], [(7, 8), (13, 7), (7, 9)], [False, False, False, True], 78, False, [True, False, True, False], 10309, 'North', (15, 9))
Element 12: (3, (15, 9), ['.', '', '%', '%'], [(7, 7), (14, 7), (6, 9)], [False, False, True, True], 76, False, [True, False, False, False], 10348, 'West', (14, 9))
Element 13: (3, (14, 9), ['.', 'G', '%', ''], [(6, 7), (14, 8), (6, 8)], [False, False, True, False], 74, False, [True, False, False, False], 10387, 'West', (13, 9))
Element 14: (3, (13, 9), ['.', 'G', '%', ''], [(5, 7), (13, 8), (5, 8)], [False, False, True, False], 72, False, [True, False, False, False], 10426, 'West', (12, 9))
Element 15: (3, (12, 9), ['', 'G', '%', ''], [(4, 7), (12, 8), (5, 9)], [False, False, True, False], 70, False, [False, False, False, False], 10465, 'West', (11, 9))
Element 16: (3, (11, 9), ['', '', '%', 'G'], [(4, 8), (12, 9), (4, 9)], [False, False, True, False], 68, False, [False, False, False, False], 10484, 'South', (11, 8))
Element 17: (3, (11, 8), ['', '', '', ''], [(3, 8), (13, 9), (3, 9)], [False, False, False, False], 66, False, [False, False, False, False], 10503, 'East', (12, 8))
Element 18: (3, (12, 8), ['', '', '', ''], [(3, 7), (14, 9), (3, 8)], [False, False, False, False], 64, False, [False, False, False, False], 10512, 'East', (13, 8))
Element 19: (3, (13, 8), ['', '', '', ''], [(3, 6), (15, 9), (4, 8)], [False, False, False, False], 62, False, [False, False, False, False], 10511, 'East', (14, 8))
Element 20: (3, (14, 8), ['', '', '', 'G'], [(3, 5), (15, 8), (4, 7)], [False, False, False, False], 60, False, [False, False, False, False], 10510, 'South', (14, 7))
Element 21: (3, (14, 7), ['', '.', '', 'G'], [(3, 6), (15, 7), (5, 7)], [False, False, False, False], 58, False, [False, True, False, False], 10509, 'South', (14, 6))
Element 22: (3, (14, 6), ['.', '.', '', 'G'], [(3, 7), (15, 6), (6, 7)], [False, False, False, False], 56, False, [True, True, False, False], 10518, 'South', (14, 5))
Element 23: (3, (14, 5), ['.', '.', '', 'G'], [(4, 7), (15, 5), (7, 7)], [False, False, False, False], 54, False, [True, True, False, False], 10527, 'South', (14, 4))
Element 24: (3, (14, 4), ['.', '', '', 'G'], [(3, 7), (15, 4), (8, 7)], [False, False, False, False], 52, False, [True, False, False, False], 10536, 'West', (13, 4))
Element 25: (3, (13, 4), ['.', '', '.', ''], [(4, 7), (15, 3), (9, 7)], [False, False, False, False], 50, False, [True, False, True, False], 10545, 'North', (13, 5))
Element 26: (3, (13, 5), ['', '', '.', ''], [(5, 7), (15, 2), (10, 7)], [False, False, False, False], 48, False, [False, False, True, False], 10564, 'North', (13, 6))
Element 27: (3, (13, 6), ['.', '', '', ''], [(6, 7), (15, 3), (10, 6)], [False, False, False, False], 46, False, [True, False, False, False], 10573, 'West', (12, 6))
Element 28: (3, (12, 6), ['', '', '', ''], [(7, 7), (14, 3), (10, 5)], [False, False, False, False], 44, False, [False, False, False, False], 10582, 'North', (12, 7))
Element 29: (3, (12, 7), ['', '', '', ''], [(7, 8), (14, 4), (10, 4)], [False, False, False, False], 42, False, [False, False, False, False], 11581, 'East', (13, 7))
Element 30: (3, (13, 7), ['', '', '', ''], [(6, 8), (14, 5), (11, 4)], [False, False, False, False], 40, False, [False, False, False, False], 12580, 'West', (12, 7))
Element 31: (3, (12, 7), ['', '', '', ''], [(6, 9), (14, 6), (11, 3)], [False, False, False, False], 38, False, [False, False, False, False], 13579, 'West', (11, 7))
Element 32: #1#
