Element 1: (2, (9, 5), ['.', '.', '.', 'F'], [(6, 9), (9, 9), (13, 2)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 5))
Element 2: (2, (10, 5), ['', 'F', 'F', 'F'], [(7, 9), (10, 9), (13, 3)], [False, False, False, False], 96, False, [False, False, False, False], 2038, 'East', (11, 5))
Element 3: (2, (11, 5), ['', 'F', 'F', '.'], [(7, 8), (11, 9), (14, 3)], [False, False, False, False], 94, False, [False, False, False, True], 4057, 'North', (11, 6))
Element 4: (2, (11, 6), ['F', '', 'F', '.'], [(8, 8), (11, 8), (15, 3)], [False, False, False, False], 92, False, [False, False, False, True], 6076, 'North', (11, 7))
Element 5: (2, (11, 7), ['F', '', '', '.'], [(9, 8), (10, 8), (15, 4)], [False, False, False, False], 90, False, [False, False, False, True], 8095, 'West', (10, 7))
Element 6: (2, (10, 7), ['G', 'F', '', ''], [(9, 7), (9, 8), (15, 5)], [False, False, False, False], 88, False, [False, False, False, False], 9114, 'South', (10, 6))
Element 7: (2, (10, 6), ['G', '', '', ''], [(9, 6), (9, 7), (15, 6)], [False, False, False, False], 86, False, [False, False, False, False], 10133, 'North', (10, 7))
Element 8: (2, (10, 7), ['', '', '', ''], [(8, 6), (8, 7), (15, 7)], [False, False, False, False], 84, False, [False, False, False, False], 10162, 'North', (10, 8))
Element 9: (2, (10, 8), ['', '', '', ''], [(8, 5), (7, 7), (15, 8)], [False, False, False, False], 82, False, [False, False, False, False], 10191, 'East', (11, 8))
Element 10: (2, (11, 8), ['', '', '', '.'], [(8, 4), (7, 6), (15, 9)], [False, False, False, False], 80, False, [False, False, False, True], 10220, 'East', (12, 8))
Element 11: (2, (12, 8), ['', '.', '.', '.'], [(9, 4), (7, 5), (14, 9)], [False, False, False, False], 78, False, [False, True, True, True], 10259, 'East', (13, 8))
Element 12: (2, (13, 8), ['', '.', '.', 'G'], [(10, 4), (7, 4), (14, 8)], [False, False, False, False], 76, False, [False, True, True, False], 11288, 'North', (13, 9))
Element 13: (2, (13, 9), ['.', '', '%', ''], [(11, 4), (7, 3), (14, 7)], [False, False, True, False], 74, False, [True, False, False, False], 12317, 'West', (12, 9))
Element 14: (2, (12, 9), ['', '', '%', ''], [(11, 3), (8, 3), (14, 6)], [False, False, True, False], 72, False, [False, False, False, False], 13346, 'West', (11, 9))
Element 15: #1#
