Element 1: (1, (7, 1), ['.', '%', '.', '.'], [(15, 4), (7, 7), (8, 8)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (8, 1))
Element 2: (1, (8, 1), ['', '%', '.', '.'], [(15, 5), (8, 7), (9, 8)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (9, 1))
Element 3: (1, (9, 1), ['', '%', '.', '.'], [(15, 6), (9, 7), (10, 8)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (10, 1))
Element 4: (1, (10, 1), ['', '%', '.', '.'], [(15, 7), (10, 7), (11, 8)], [False, True, False, False], 92, False, [False, False, True, True], 3096, 'East', (11, 1))
Element 5: (1, (11, 1), ['', '%', '%', '.'], [(15, 8), (11, 7), (11, 9)], [False, True, True, False], 90, False, [False, False, False, True], 5115, 'East', (12, 1))
Element 6: (1, (12, 1), ['', '%', '%', '.'], [(15, 9), (11, 6), (10, 9)], [False, True, True, False], 88, False, [False, False, False, True], 7134, 'East', (13, 1))
Element 7: (1, (13, 1), ['', '%', '.', '.'], [(14, 9), (11, 5), (9, 9)], [False, True, False, False], 86, False, [False, False, True, True], 8163, 'East', (14, 1))
Element 8: (1, (14, 1), ['', '%', '%', '%'], [(14, 8), (11, 4), (8, 9)], [False, True, True, True], 84, False, [False, False, False, False], 9192, 'West', (13, 1))
Element 9: (1, (13, 1), ['', '%', '.', ''], [(14, 7), (11, 3), (7, 9)], [False, True, False, False], 82, False, [False, False, True, False], 10211, 'North', (13, 2))
Element 10: (1, (13, 2), ['%', '', '.', '%'], [(14, 6), (10, 3), (7, 8)], [True, False, False, True], 80, False, [False, False, True, False], 11240, 'North', (13, 3))
Element 11: (1, (13, 3), ['.', '', '.', '.'], [(14, 5), (10, 4), (6, 8)], [False, False, False, False], 78, False, [True, False, True, True], 12269, 'East', (14, 3))
Element 12: (1, (14, 3), ['', '%', 'G', ''], [(14, 4), (10, 5), (6, 9)], [False, True, False, False], 76, False, [False, False, False, False], 13298, 'East', (15, 3))
Element 13: #1#
