Element 1: (0, (11, 1), ['.', '%', '%', '.'], [(8, 4), (12, 7), (12, 9)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (12, 1))
Element 2: (0, (12, 1), ['', '%', '%', '.'], [(9, 4), (11, 7), (11, 9)], [False, True, True, False], 96, False, [False, False, False, True], 2019, 'East', (13, 1))
Element 3: (0, (13, 1), ['', '%', '.', '.'], [(10, 4), (11, 8), (10, 9)], [False, True, False, False], 94, False, [False, False, True, True], 5028, 'East', (14, 1))
Element 4: (0, (14, 1), ['', '%', '%', '%'], [(11, 4), (10, 8), (9, 9)], [False, True, True, True], 92, False, [False, False, False, False], 7047, 'West', (13, 1))
Element 5: (0, (13, 1), ['', '%', '.', ''], [(11, 5), (10, 7), (9, 8)], [False, True, False, False], 90, False, [False, False, True, False], 9056, 'North', (13, 2))
Element 6: (0, (13, 2), ['%', '', '.', '%'], [(11, 6), (10, 6), (9, 7)], [True, False, False, True], 88, False, [False, False, True, False], 11075, 'North', (13, 3))
Element 7: (0, (13, 3), ['.', '', '.', '.'], [(12, 6), (10, 5), (9, 6)], [False, False, False, False], 86, False, [True, False, True, True], 12104, 'East', (14, 3))
Element 8: (0, (14, 3), ['', '%', '.', '.'], [(13, 6), (9, 5), (8, 6)], [False, True, False, False], 84, False, [False, False, True, True], 12143, 'East', (15, 3))
Element 9: (0, (15, 3), ['', '.', '.', '%'], [(14, 6), (8, 5), (8, 7)], [False, False, False, True], 82, False, [False, True, True, False], 12182, 'North', (15, 4))
Element 10: (0, (15, 4), ['.', '', '.', '%'], [(15, 6), (7, 5), (8, 8)], [False, False, False, True], 80, False, [True, False, True, False], 12221, 'North', (15, 5))
Element 11: (0, (15, 5), ['.', '', '', '%'], [(15, 7), (7, 6), (8, 9)], [False, False, False, True], 78, False, [True, False, False, False], 12260, 'West', (14, 5))
Element 12: (0, (14, 5), ['.', '.', '', ''], [(15, 8), (7, 7), (7, 9)], [False, False, False, False], 76, False, [True, True, False, False], 12299, 'South', (14, 4))
Element 13: (0, (14, 4), ['.', '', '', ''], [(15, 9), (7, 8), (6, 9)], [False, False, False, False], 74, False, [True, False, False, False], 12338, 'West', (13, 4))
Element 14: (0, (13, 4), ['.', '', '.', ''], [(14, 9), (6, 8), (5, 9)], [False, False, False, False], 72, False, [True, False, True, False], 12377, 'North', (13, 5))
Element 15: (0, (13, 5), ['.', '', '', ''], [(14, 8), (6, 7), (5, 8)], [False, False, False, False], 70, False, [True, False, False, False], 12416, 'West', (12, 5))
Element 16: (0, (12, 5), ['', '.', '', ''], [(14, 7), (6, 6), (5, 7)], [False, False, False, False], 68, False, [False, True, False, False], 12455, 'South', (12, 4))
Element 17: (0, (12, 4), ['', '.', '', ''], [(13, 7), (6, 5), (5, 6)], [False, False, False, False], 66, False, [False, True, False, False], 12494, 'South', (12, 3))
Element 18: (0, (12, 3), ['F', '%', '', ''], [(13, 8), (6, 4), (5, 5)], [False, True, False, False], 64, False, [False, False, False, False], 12533, 'West', (11, 3))
Element 19: (0, (11, 3), ['F', '%', '', ''], [(13, 9), (7, 4), (5, 4)], [False, True, False, False], 62, False, [False, False, False, False], 13562, 'West', (10, 3))
Element 20: #1#
