Element 1: (2, (13, 8), ['.', '.', '.', '.'], [(9, 4), (7, 1), (15, 5)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (14, 8))
Element 2: (2, (14, 8), ['', '.', '.', '.'], [(10, 4), (8, 1), (15, 6)], [False, False, False, False], 96, False, [False, True, True, True], 1048, 'East', (15, 8))
Element 3: (2, (15, 8), ['', 'G', '.', '%'], [(11, 4), (9, 1), (15, 7)], [False, False, False, True], 94, False, [False, False, True, False], 2077, 'North', (15, 9))
Element 4: (2, (15, 9), ['.', '', '%', '%'], [(11, 5), (10, 1), (14, 7)], [False, False, True, True], 92, False, [True, False, False, False], 3106, 'West', (14, 9))
Element 5: (2, (14, 9), ['.', '', '%', ''], [(11, 6), (11, 1), (14, 6)], [False, False, True, False], 90, False, [True, False, False, False], 4135, 'West', (13, 9))
Element 6: (2, (13, 9), ['.', '', '%', ''], [(11, 7), (12, 1), (14, 5)], [False, False, True, False], 88, False, [True, False, False, False], 5164, 'West', (12, 9))
Element 7: (2, (12, 9), ['F', '.', '%', ''], [(11, 8), (13, 1), (14, 4)], [False, False, True, False], 86, False, [False, True, False, False], 6193, 'West', (11, 9))
Element 8: (2, (11, 9), ['F', '', '%', ''], [(10, 8), (14, 1), (15, 4)], [False, False, True, False], 84, False, [False, False, False, False], 8212, 'West', (10, 9))
Element 9: (2, (10, 9), ['.', '', '%', ''], [(10, 7), (13, 1), (15, 3)], [False, False, True, False], 82, False, [True, False, False, False], 10221, 'West', (9, 9))
Element 10: (2, (9, 9), ['.', '.', '%', ''], [(10, 6), (13, 2), (15, 2)], [False, False, True, False], 80, False, [True, True, False, False], 11250, 'South', (9, 8))
Element 11: (2, (9, 8), ['.', '.', '', ''], [(10, 5), (13, 3), (15, 3)], [False, False, False, False], 78, False, [True, True, False, False], 12269, 'South', (9, 7))
Element 12: (2, (9, 7), ['.', '.', '', ''], [(9, 5), (13, 4), (14, 3)], [False, False, False, False], 76, False, [True, True, False, False], 12308, 'South', (9, 6))
Element 13: (2, (9, 6), ['.', '', '', ''], [(8, 5), (13, 5), (13, 3)], [False, False, False, False], 74, False, [True, False, False, False], 12337, 'West', (8, 6))
Element 14: (2, (8, 6), ['.', '', '.', ''], [(7, 5), (13, 6), (12, 3)], [False, False, False, False], 72, False, [True, False, True, False], 12376, 'North', (8, 7))
Element 15: (2, (8, 7), ['.', '', '.', ''], [(7, 6), (13, 7), (11, 3)], [False, False, False, False], 70, False, [True, False, True, False], 13405, 'North', (8, 8))
Element 16: #1#
