Element 1: (0, (5, 9), ['.', '.', '%', '.'], [(8, 9), (9, 5), (13, 2)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (6, 9))
Element 2: (0, (6, 9), ['', '.', '%', '.'], [(9, 9), (10, 5), (13, 3)], [False, False, True, False], 96, False, [False, True, False, True], 1029, 'East', (7, 9))
Element 3: (0, (7, 9), ['', '.', '%', ''], [(10, 9), (11, 5), (14, 3)], [False, False, True, False], 94, False, [False, True, False, False], 3048, 'South', (7, 8))
Element 4: (0, (7, 8), ['.', '.', '', '.'], [(11, 9), (11, 6), (15, 3)], [False, False, False, False], 92, False, [True, True, False, True], 5067, 'East', (8, 8))
Element 5: (0, (8, 8), ['', '.', '', '.'], [(11, 8), (11, 7), (15, 4)], [False, False, False, False], 90, False, [False, True, False, True], 7086, 'East', (9, 8))
Element 6: (0, (9, 8), ['', '.', '', 'G'], [(10, 8), (10, 7), (15, 5)], [False, False, False, False], 88, False, [False, True, False, False], 9105, 'South', (9, 7))
Element 7: (0, (9, 7), ['.', '.', 'G', ''], [(9, 8), (10, 6), (15, 6)], [False, False, False, False], 86, False, [True, True, False, False], 10124, 'South', (9, 6))
Element 8: (0, (9, 6), ['.', '', 'G', ''], [(9, 7), (10, 7), (15, 7)], [False, False, False, False], 84, False, [True, False, False, False], 10143, 'West', (8, 6))
Element 9: (0, (8, 6), ['.', '.', 'G', ''], [(8, 7), (10, 8), (15, 8)], [False, False, False, False], 82, False, [True, True, False, False], 10172, 'South', (8, 5))
Element 10: (0, (8, 5), ['.', '.', '', ''], [(7, 7), (11, 8), (15, 9)], [False, False, False, False], 80, False, [True, True, False, False], 10201, 'South', (8, 4))
Element 11: (0, (8, 4), ['.', '.', '', '.'], [(7, 6), (12, 8), (14, 9)], [False, False, False, False], 78, False, [True, True, False, True], 10240, 'East', (9, 4))
Element 12: (0, (9, 4), ['', '.', '', 'F'], [(7, 5), (13, 8), (14, 8)], [False, False, False, False], 76, False, [False, True, False, False], 10279, 'East', (10, 4))
Element 13: (0, (10, 4), ['', 'F', '', 'F'], [(7, 4), (13, 9), (14, 7)], [False, False, False, False], 74, False, [False, False, False, False], 11308, 'East', (11, 4))
Element 14: (0, (11, 4), ['', 'F', '', '.'], [(7, 3), (12, 9), (14, 6)], [False, False, False, False], 72, False, [False, False, False, True], 12337, 'South', (11, 3))
Element 15: (0, (11, 3), ['F', '%', '', '.'], [(8, 3), (11, 9), (14, 5)], [False, True, False, False], 70, False, [False, False, False, True], 13356, 'West', (10, 3))
Element 16: #1#
